"","count","geneset","methods"
"87",22,"GS-10-0.2-","AUCell2"
"88",13,"GS-10-0.2-","UCell2"
"89",17,"GS-10-0.2-","scPS2"
"90",12,"GS-10-0.2-","SCSE2"
"91",14,"GS-10-0.2-","AddModuleScore2"
"92",0,"GS-10-0.2-","ssGSEA3"
"93",11,"GS-10-0.2-","JASMINE3"
"94",15,"GS-10-0.2-","AUCell3"
"95",2,"GS-10-0.2-","UCell3"
"96",10,"GS-10-0.2-","scPS3"
"97",12,"GS-10-0.2-","SCSE3"
"98",11,"GS-10-0.2-","AddModuleScore3"
"99",0,"GS-10-0.2-","ssGSEA4"
"100",14,"GS-10-0.2-","JASMINE4"
"101",18,"GS-10-0.2-","AUCell4"
"102",1,"GS-10-0.2-","UCell4"
"103",10,"GS-10-0.2-","scPS4"
"104",5,"GS-10-0.2-","SCSE4"
"105",5,"GS-10-0.2-","AddModuleScore4"
"106",0,"GS-10-0.2-","ssGSEA5"
"107",11,"GS-10-0.2-","JASMINE5"
"108",8,"GS-10-0.2-","AUCell5"
"109",0,"GS-10-0.2-","UCell5"
"110",2,"GS-10-0.2-","scPS5"
"111",3,"GS-10-0.2-","SCSE5"
"112",4,"GS-10-0.2-","AddModuleScore5"
"113",0,"GS-10-0.2-","ssGSEA6"
"114",10,"GS-10-0.2-","JASMINE6"
"115",14,"GS-10-0.2-","AUCell6"
"116",0,"GS-10-0.2-","UCell6"
"117",3,"GS-10-0.2-","scPS6"
"118",3,"GS-10-0.2-","SCSE6"
"119",1,"GS-10-0.2-","AddModuleScore6"
"120",0,"GS-10-0.2-","ssGSEA7"
"121",18,"GS-10-0.2-","JASMINE7"
"122",16,"GS-10-0.2-","AUCell7"
"123",1,"GS-10-0.2-","UCell7"
"124",11,"GS-10-0.2-","scPS7"
"125",12,"GS-10-0.2-","SCSE7"
"126",12,"GS-10-0.2-","AddModuleScore7"
"127",0,"GS-10-0.2-","ssGSEA8"
"128",19,"GS-10-0.2-","JASMINE8"
"129",19,"GS-10-0.2-","AUCell8"
"130",1,"GS-10-0.2-","UCell8"
"131",9,"GS-10-0.2-","scPS8"
"132",10,"GS-10-0.2-","SCSE8"
"133",12,"GS-10-0.2-","AddModuleScore8"
"134",0,"GS-10-0.2-","ssGSEA9"
"135",8,"GS-10-0.2-","JASMINE9"
"136",11,"GS-10-0.2-","AUCell9"
"137",1,"GS-10-0.2-","UCell9"
"138",3,"GS-10-0.2-","scPS9"
"139",4,"GS-10-0.2-","SCSE9"
"140",4,"GS-10-0.2-","AddModuleScore9"
"141",0,"GS-10-0.5-","ssGSEA"
"142",5,"GS-10-0.5-","JASMINE"
"143",5,"GS-10-0.5-","AUCell"
"144",0,"GS-10-0.5-","UCell"
"145",3,"GS-10-0.5-","scPS"
"146",1,"GS-10-0.5-","SCSE"
"147",1,"GS-10-0.5-","AddModuleScore"
"148",0,"GS-10-0.5-","ssGSEA1"
"149",7,"GS-10-0.5-","JASMINE1"
"150",10,"GS-10-0.5-","AUCell1"
"151",1,"GS-10-0.5-","UCell1"
"152",8,"GS-10-0.5-","scPS1"
"153",5,"GS-10-0.5-","SCSE1"
"154",7,"GS-10-0.5-","AddModuleScore1"
"155",0,"GS-10-0.5-","ssGSEA2"
"156",6,"GS-10-0.5-","JASMINE2"
"157",12,"GS-10-0.5-","AUCell2"
"158",8,"GS-10-0.5-","UCell2"
"159",9,"GS-10-0.5-","scPS2"
"160",5,"GS-10-0.5-","SCSE2"
"161",6,"GS-10-0.5-","AddModuleScore2"
"162",0,"GS-10-0.5-","ssGSEA3"
"163",9,"GS-10-0.5-","JASMINE3"
"164",9,"GS-10-0.5-","AUCell3"
"165",1,"GS-10-0.5-","UCell3"
"166",6,"GS-10-0.5-","scPS3"
"167",8,"GS-10-0.5-","SCSE3"
"168",6,"GS-10-0.5-","AddModuleScore3"
"169",0,"GS-10-0.5-","ssGSEA4"
"170",8,"GS-10-0.5-","JASMINE4"
"171",12,"GS-10-0.5-","AUCell4"
"172",1,"GS-10-0.5-","UCell4"
"173",4,"GS-10-0.5-","scPS4"
"174",1,"GS-10-0.5-","SCSE4"
"175",4,"GS-10-0.5-","AddModuleScore4"
"176",0,"GS-10-0.5-","ssGSEA5"
"177",8,"GS-10-0.5-","JASMINE5"
"178",2,"GS-10-0.5-","AUCell5"
"179",0,"GS-10-0.5-","UCell5"
"180",1,"GS-10-0.5-","scPS5"
"181",2,"GS-10-0.5-","SCSE5"
"182",2,"GS-10-0.5-","AddModuleScore5"
"183",0,"GS-10-0.5-","ssGSEA6"
"184",5,"GS-10-0.5-","JASMINE6"
"185",11,"GS-10-0.5-","AUCell6"
"186",0,"GS-10-0.5-","UCell6"
"187",2,"GS-10-0.5-","scPS6"
"188",3,"GS-10-0.5-","SCSE6"
"189",1,"GS-10-0.5-","AddModuleScore6"
"190",0,"GS-10-0.5-","ssGSEA7"
"191",11,"GS-10-0.5-","JASMINE7"
"192",12,"GS-10-0.5-","AUCell7"
"193",1,"GS-10-0.5-","UCell7"
"194",10,"GS-10-0.5-","scPS7"
"195",9,"GS-10-0.5-","SCSE7"
"196",9,"GS-10-0.5-","AddModuleScore7"
"197",0,"GS-10-0.5-","ssGSEA8"
"198",5,"GS-10-0.5-","JASMINE8"
"199",4,"GS-10-0.5-","AUCell8"
"200",1,"GS-10-0.5-","UCell8"
"201",2,"GS-10-0.5-","scPS8"
"202",2,"GS-10-0.5-","SCSE8"
"203",3,"GS-10-0.5-","AddModuleScore8"
"204",0,"GS-10-0.5-","ssGSEA9"
"205",6,"GS-10-0.5-","JASMINE9"
"206",6,"GS-10-0.5-","AUCell9"
"207",1,"GS-10-0.5-","UCell9"
"208",3,"GS-10-0.5-","scPS9"
"209",3,"GS-10-0.5-","SCSE9"
"210",4,"GS-10-0.5-","AddModuleScore9"
"211",0,"GS-10-0.8-","ssGSEA"
"212",6,"GS-10-0.8-","JASMINE"
"213",6,"GS-10-0.8-","AUCell"
"214",0,"GS-10-0.8-","UCell"
"215",4,"GS-10-0.8-","scPS"
"216",3,"GS-10-0.8-","SCSE"
"217",5,"GS-10-0.8-","AddModuleScore"
"218",0,"GS-10-0.8-","ssGSEA1"
"219",5,"GS-10-0.8-","JASMINE1"
"220",4,"GS-10-0.8-","AUCell1"
"221",0,"GS-10-0.8-","UCell1"
"222",4,"GS-10-0.8-","scPS1"
"223",2,"GS-10-0.8-","SCSE1"
"224",5,"GS-10-0.8-","AddModuleScore1"
"225",0,"GS-10-0.8-","ssGSEA2"
"226",5,"GS-10-0.8-","JASMINE2"
"227",4,"GS-10-0.8-","AUCell2"
"228",4,"GS-10-0.8-","UCell2"
"229",7,"GS-10-0.8-","scPS2"
"230",4,"GS-10-0.8-","SCSE2"
"231",3,"GS-10-0.8-","AddModuleScore2"
"232",0,"GS-10-0.8-","ssGSEA3"
"233",5,"GS-10-0.8-","JASMINE3"
"234",4,"GS-10-0.8-","AUCell3"
"235",0,"GS-10-0.8-","UCell3"
"236",1,"GS-10-0.8-","scPS3"
"237",2,"GS-10-0.8-","SCSE3"
"238",4,"GS-10-0.8-","AddModuleScore3"
"239",0,"GS-10-0.8-","ssGSEA4"
"240",10,"GS-10-0.8-","JASMINE4"
"241",13,"GS-10-0.8-","AUCell4"
"242",1,"GS-10-0.8-","UCell4"
"243",8,"GS-10-0.8-","scPS4"
"244",8,"GS-10-0.8-","SCSE4"
"245",6,"GS-10-0.8-","AddModuleScore4"
"246",0,"GS-10-0.8-","ssGSEA5"
"247",3,"GS-10-0.8-","JASMINE5"
"248",1,"GS-10-0.8-","AUCell5"
"249",0,"GS-10-0.8-","UCell5"
"250",0,"GS-10-0.8-","scPS5"
"251",1,"GS-10-0.8-","SCSE5"
"252",2,"GS-10-0.8-","AddModuleScore5"
"253",0,"GS-10-0.8-","ssGSEA6"
"254",1,"GS-10-0.8-","JASMINE6"
"255",3,"GS-10-0.8-","AUCell6"
"256",0,"GS-10-0.8-","UCell6"
"257",2,"GS-10-0.8-","scPS6"
"258",1,"GS-10-0.8-","SCSE6"
"259",0,"GS-10-0.8-","AddModuleScore6"
"260",0,"GS-10-0.8-","ssGSEA7"
"261",4,"GS-10-0.8-","JASMINE7"
"262",4,"GS-10-0.8-","AUCell7"
"263",0,"GS-10-0.8-","UCell7"
"264",3,"GS-10-0.8-","scPS7"
"265",3,"GS-10-0.8-","SCSE7"
"266",1,"GS-10-0.8-","AddModuleScore7"
"267",0,"GS-10-0.8-","ssGSEA8"
"268",3,"GS-10-0.8-","JASMINE8"
"269",4,"GS-10-0.8-","AUCell8"
"270",0,"GS-10-0.8-","UCell8"
"271",2,"GS-10-0.8-","scPS8"
"272",2,"GS-10-0.8-","SCSE8"
"273",5,"GS-10-0.8-","AddModuleScore8"
"274",0,"GS-10-0.8-","ssGSEA9"
"275",5,"GS-10-0.8-","JASMINE9"
"276",5,"GS-10-0.8-","AUCell9"
"277",0,"GS-10-0.8-","UCell9"
"278",2,"GS-10-0.8-","scPS9"
"279",2,"GS-10-0.8-","SCSE9"
"280",3,"GS-10-0.8-","AddModuleScore9"
"281",0,"GS-10-1-","ssGSEA"
"282",1,"GS-10-1-","JASMINE"
"283",1,"GS-10-1-","AUCell"
"284",0,"GS-10-1-","UCell"
"285",1,"GS-10-1-","scPS"
"286",1,"GS-10-1-","SCSE"
"287",0,"GS-10-1-","AddModuleScore"
"288",0,"GS-10-1-","ssGSEA1"
"289",1,"GS-10-1-","JASMINE1"
"290",1,"GS-10-1-","AUCell1"
"291",0,"GS-10-1-","UCell1"
"292",0,"GS-10-1-","scPS1"
"293",0,"GS-10-1-","SCSE1"
"294",0,"GS-10-1-","AddModuleScore1"
"295",0,"GS-10-1-","ssGSEA2"
"296",4,"GS-10-1-","JASMINE2"
"297",3,"GS-10-1-","AUCell2"
"298",3,"GS-10-1-","UCell2"
"299",3,"GS-10-1-","scPS2"
"300",4,"GS-10-1-","SCSE2"
"301",2,"GS-10-1-","AddModuleScore2"
"302",0,"GS-10-1-","ssGSEA3"
"303",0,"GS-10-1-","JASMINE3"
"304",2,"GS-10-1-","AUCell3"
"305",0,"GS-10-1-","UCell3"
"306",0,"GS-10-1-","scPS3"
"307",0,"GS-10-1-","SCSE3"
"308",2,"GS-10-1-","AddModuleScore3"
"309",0,"GS-10-1-","ssGSEA4"
"310",2,"GS-10-1-","JASMINE4"
"311",3,"GS-10-1-","AUCell4"
"312",0,"GS-10-1-","UCell4"
"313",1,"GS-10-1-","scPS4"
"314",1,"GS-10-1-","SCSE4"
"315",0,"GS-10-1-","AddModuleScore4"
"316",0,"GS-10-1-","ssGSEA5"
"317",0,"GS-10-1-","JASMINE5"
"318",0,"GS-10-1-","AUCell5"
"319",0,"GS-10-1-","UCell5"
"320",0,"GS-10-1-","scPS5"
"321",0,"GS-10-1-","SCSE5"
"322",0,"GS-10-1-","AddModuleScore5"
"323",0,"GS-10-1-","ssGSEA6"
"324",7,"GS-10-1-","JASMINE6"
"325",2,"GS-10-1-","AUCell6"
"326",0,"GS-10-1-","UCell6"
"327",1,"GS-10-1-","scPS6"
"328",2,"GS-10-1-","SCSE6"
"329",2,"GS-10-1-","AddModuleScore6"
"330",0,"GS-10-1-","ssGSEA7"
"331",5,"GS-10-1-","JASMINE7"
"332",5,"GS-10-1-","AUCell7"
"333",0,"GS-10-1-","UCell7"
"334",2,"GS-10-1-","scPS7"
"335",4,"GS-10-1-","SCSE7"
"336",3,"GS-10-1-","AddModuleScore7"
"337",0,"GS-10-1-","ssGSEA8"
"338",2,"GS-10-1-","JASMINE8"
"339",2,"GS-10-1-","AUCell8"
"340",0,"GS-10-1-","UCell8"
"341",2,"GS-10-1-","scPS8"
"342",2,"GS-10-1-","SCSE8"
"343",2,"GS-10-1-","AddModuleScore8"
"344",0,"GS-10-1-","ssGSEA9"
"345",8,"GS-10-1-","JASMINE9"
"346",4,"GS-10-1-","AUCell9"
"347",0,"GS-10-1-","UCell9"
"348",1,"GS-10-1-","scPS9"
"349",2,"GS-10-1-","SCSE9"
"350",2,"GS-10-1-","AddModuleScore9"
"351",0,"GS-20-0-","ssGSEA"
"352",44,"GS-20-0-","JASMINE"
"353",42,"GS-20-0-","AUCell"
"354",0,"GS-20-0-","UCell"
"355",14,"GS-20-0-","scPS"
"356",11,"GS-20-0-","SCSE"
"357",12,"GS-20-0-","AddModuleScore"
"358",0,"GS-20-0-","ssGSEA1"
"359",47,"GS-20-0-","JASMINE1"
"360",37,"GS-20-0-","AUCell1"
"361",2,"GS-20-0-","UCell1"
"362",21,"GS-20-0-","scPS1"
"363",13,"GS-20-0-","SCSE1"
"364",19,"GS-20-0-","AddModuleScore1"
"365",0,"GS-20-0-","ssGSEA2"
"366",49,"GS-20-0-","JASMINE2"
"367",51,"GS-20-0-","AUCell2"
"368",19,"GS-20-0-","UCell2"
"369",28,"GS-20-0-","scPS2"
"370",15,"GS-20-0-","SCSE2"
"371",16,"GS-20-0-","AddModuleScore2"
"372",0,"GS-20-0-","ssGSEA3"
"373",33,"GS-20-0-","JASMINE3"
"374",34,"GS-20-0-","AUCell3"
"375",0,"GS-20-0-","UCell3"
"376",11,"GS-20-0-","scPS3"
"377",16,"GS-20-0-","SCSE3"
"378",16,"GS-20-0-","AddModuleScore3"
"379",0,"GS-20-0-","ssGSEA4"
"380",52,"GS-20-0-","JASMINE4"
"381",56,"GS-20-0-","AUCell4"
"382",1,"GS-20-0-","UCell4"
"383",23,"GS-20-0-","scPS4"
"384",12,"GS-20-0-","SCSE4"
"385",16,"GS-20-0-","AddModuleScore4"
"386",0,"GS-20-0-","ssGSEA5"
"387",38,"GS-20-0-","JASMINE5"
"388",28,"GS-20-0-","AUCell5"
"389",0,"GS-20-0-","UCell5"
"390",4,"GS-20-0-","scPS5"
"391",9,"GS-20-0-","SCSE5"
"392",11,"GS-20-0-","AddModuleScore5"
"393",0,"GS-20-0-","ssGSEA6"
"394",30,"GS-20-0-","JASMINE6"
"395",34,"GS-20-0-","AUCell6"
"396",0,"GS-20-0-","UCell6"
"397",5,"GS-20-0-","scPS6"
"398",6,"GS-20-0-","SCSE6"
"399",5,"GS-20-0-","AddModuleScore6"
"400",0,"GS-20-0-","ssGSEA7"
"401",32,"GS-20-0-","JASMINE7"
"402",31,"GS-20-0-","AUCell7"
"403",0,"GS-20-0-","UCell7"
"404",14,"GS-20-0-","scPS7"
"405",18,"GS-20-0-","SCSE7"
"406",17,"GS-20-0-","AddModuleScore7"
"407",0,"GS-20-0-","ssGSEA8"
"408",39,"GS-20-0-","JASMINE8"
"409",37,"GS-20-0-","AUCell8"
"410",0,"GS-20-0-","UCell8"
"411",11,"GS-20-0-","scPS8"
"412",16,"GS-20-0-","SCSE8"
"413",14,"GS-20-0-","AddModuleScore8"
"414",0,"GS-20-0-","ssGSEA9"
"415",40,"GS-20-0-","JASMINE9"
"416",32,"GS-20-0-","AUCell9"
"417",0,"GS-20-0-","UCell9"
"418",9,"GS-20-0-","scPS9"
"419",9,"GS-20-0-","SCSE9"
"420",9,"GS-20-0-","AddModuleScore9"
"421",0,"GS-20-0.2-","ssGSEA"
"422",35,"GS-20-0.2-","JASMINE"
"423",33,"GS-20-0.2-","AUCell"
"424",0,"GS-20-0.2-","UCell"
"425",11,"GS-20-0.2-","scPS"
"426",9,"GS-20-0.2-","SCSE"
"427",9,"GS-20-0.2-","AddModuleScore"
"428",0,"GS-20-0.2-","ssGSEA1"
"429",27,"GS-20-0.2-","JASMINE1"
"430",26,"GS-20-0.2-","AUCell1"
"431",0,"GS-20-0.2-","UCell1"
"432",10,"GS-20-0.2-","scPS1"
"433",10,"GS-20-0.2-","SCSE1"
"434",10,"GS-20-0.2-","AddModuleScore1"
"435",0,"GS-20-0.2-","ssGSEA2"
"436",37,"GS-20-0.2-","JASMINE2"
"437",38,"GS-20-0.2-","AUCell2"
"438",15,"GS-20-0.2-","UCell2"
"439",24,"GS-20-0.2-","scPS2"
"440",12,"GS-20-0.2-","SCSE2"
"441",10,"GS-20-0.2-","AddModuleScore2"
"442",0,"GS-20-0.2-","ssGSEA3"
"443",29,"GS-20-0.2-","JASMINE3"
"444",25,"GS-20-0.2-","AUCell3"
"445",1,"GS-20-0.2-","UCell3"
"446",9,"GS-20-0.2-","scPS3"
"447",14,"GS-20-0.2-","SCSE3"
"448",13,"GS-20-0.2-","AddModuleScore3"
"449",0,"GS-20-0.2-","ssGSEA4"
"450",33,"GS-20-0.2-","JASMINE4"
"451",34,"GS-20-0.2-","AUCell4"
"452",1,"GS-20-0.2-","UCell4"
"453",17,"GS-20-0.2-","scPS4"
"454",8,"GS-20-0.2-","SCSE4"
"455",10,"GS-20-0.2-","AddModuleScore4"
"456",0,"GS-20-0.2-","ssGSEA5"
"457",28,"GS-20-0.2-","JASMINE5"
"458",23,"GS-20-0.2-","AUCell5"
"459",0,"GS-20-0.2-","UCell5"
"460",3,"GS-20-0.2-","scPS5"
"461",7,"GS-20-0.2-","SCSE5"
"462",6,"GS-20-0.2-","AddModuleScore5"
"463",0,"GS-20-0.2-","ssGSEA6"
"464",22,"GS-20-0.2-","JASMINE6"
"465",28,"GS-20-0.2-","AUCell6"
"466",0,"GS-20-0.2-","UCell6"
"467",3,"GS-20-0.2-","scPS6"
"468",3,"GS-20-0.2-","SCSE6"
"469",4,"GS-20-0.2-","AddModuleScore6"
"470",0,"GS-20-0.2-","ssGSEA7"
"471",26,"GS-20-0.2-","JASMINE7"
"472",23,"GS-20-0.2-","AUCell7"
"473",0,"GS-20-0.2-","UCell7"
"474",12,"GS-20-0.2-","scPS7"
"475",14,"GS-20-0.2-","SCSE7"
"476",15,"GS-20-0.2-","AddModuleScore7"
"477",0,"GS-20-0.2-","ssGSEA8"
"478",30,"GS-20-0.2-","JASMINE8"
"479",29,"GS-20-0.2-","AUCell8"
"480",0,"GS-20-0.2-","UCell8"
"481",9,"GS-20-0.2-","scPS8"
"482",12,"GS-20-0.2-","SCSE8"
"483",13,"GS-20-0.2-","AddModuleScore8"
"484",0,"GS-20-0.2-","ssGSEA9"
"485",34,"GS-20-0.2-","JASMINE9"
"486",29,"GS-20-0.2-","AUCell9"
"487",0,"GS-20-0.2-","UCell9"
"488",9,"GS-20-0.2-","scPS9"
"489",8,"GS-20-0.2-","SCSE9"
"490",10,"GS-20-0.2-","AddModuleScore9"
"491",0,"GS-20-0.5-","ssGSEA"
"492",13,"GS-20-0.5-","JASMINE"
"493",13,"GS-20-0.5-","AUCell"
"494",0,"GS-20-0.5-","UCell"
"495",8,"GS-20-0.5-","scPS"
"496",7,"GS-20-0.5-","SCSE"
"497",7,"GS-20-0.5-","AddModuleScore"
"498",0,"GS-20-0.5-","ssGSEA1"
"499",9,"GS-20-0.5-","JASMINE1"
"500",13,"GS-20-0.5-","AUCell1"
"501",0,"GS-20-0.5-","UCell1"
"502",10,"GS-20-0.5-","scPS1"
"503",6,"GS-20-0.5-","SCSE1"
"504",6,"GS-20-0.5-","AddModuleScore1"
"505",0,"GS-20-0.5-","ssGSEA2"
"506",19,"GS-20-0.5-","JASMINE2"
"507",17,"GS-20-0.5-","AUCell2"
"508",11,"GS-20-0.5-","UCell2"
"509",16,"GS-20-0.5-","scPS2"
"510",8,"GS-20-0.5-","SCSE2"
"511",5,"GS-20-0.5-","AddModuleScore2"
"512",0,"GS-20-0.5-","ssGSEA3"
"513",13,"GS-20-0.5-","JASMINE3"
"514",11,"GS-20-0.5-","AUCell3"
"515",0,"GS-20-0.5-","UCell3"
"516",2,"GS-20-0.5-","scPS3"
"517",7,"GS-20-0.5-","SCSE3"
"518",7,"GS-20-0.5-","AddModuleScore3"
"519",0,"GS-20-0.5-","ssGSEA4"
"520",17,"GS-20-0.5-","JASMINE4"
"521",21,"GS-20-0.5-","AUCell4"
"522",0,"GS-20-0.5-","UCell4"
"523",14,"GS-20-0.5-","scPS4"
"524",9,"GS-20-0.5-","SCSE4"
"525",9,"GS-20-0.5-","AddModuleScore4"
"526",0,"GS-20-0.5-","ssGSEA5"
"527",14,"GS-20-0.5-","JASMINE5"
"528",10,"GS-20-0.5-","AUCell5"
"529",0,"GS-20-0.5-","UCell5"
"530",2,"GS-20-0.5-","scPS5"
"531",3,"GS-20-0.5-","SCSE5"
"532",4,"GS-20-0.5-","AddModuleScore5"
"533",0,"GS-20-0.5-","ssGSEA6"
"534",11,"GS-20-0.5-","JASMINE6"
"535",5,"GS-20-0.5-","AUCell6"
"536",0,"GS-20-0.5-","UCell6"
"537",3,"GS-20-0.5-","scPS6"
"538",2,"GS-20-0.5-","SCSE6"
"539",1,"GS-20-0.5-","AddModuleScore6"
"540",0,"GS-20-0.5-","ssGSEA7"
"541",12,"GS-20-0.5-","JASMINE7"
"542",9,"GS-20-0.5-","AUCell7"
"543",0,"GS-20-0.5-","UCell7"
"544",3,"GS-20-0.5-","scPS7"
"545",7,"GS-20-0.5-","SCSE7"
"546",4,"GS-20-0.5-","AddModuleScore7"
"547",0,"GS-20-0.5-","ssGSEA8"
"548",18,"GS-20-0.5-","JASMINE8"
"549",16,"GS-20-0.5-","AUCell8"
"550",0,"GS-20-0.5-","UCell8"
"551",4,"GS-20-0.5-","scPS8"
"552",6,"GS-20-0.5-","SCSE8"
"553",5,"GS-20-0.5-","AddModuleScore8"
"554",0,"GS-20-0.5-","ssGSEA9"
"555",17,"GS-20-0.5-","JASMINE9"
"556",12,"GS-20-0.5-","AUCell9"
"557",0,"GS-20-0.5-","UCell9"
"558",7,"GS-20-0.5-","scPS9"
"559",6,"GS-20-0.5-","SCSE9"
"560",7,"GS-20-0.5-","AddModuleScore9"
"561",0,"GS-20-0.8-","ssGSEA"
"562",6,"GS-20-0.8-","JASMINE"
"563",4,"GS-20-0.8-","AUCell"
"564",0,"GS-20-0.8-","UCell"
"565",1,"GS-20-0.8-","scPS"
"566",1,"GS-20-0.8-","SCSE"
"567",1,"GS-20-0.8-","AddModuleScore"
"568",0,"GS-20-0.8-","ssGSEA1"
"569",7,"GS-20-0.8-","JASMINE1"
"570",6,"GS-20-0.8-","AUCell1"
"571",0,"GS-20-0.8-","UCell1"
"572",3,"GS-20-0.8-","scPS1"
"573",2,"GS-20-0.8-","SCSE1"
"574",2,"GS-20-0.8-","AddModuleScore1"
"575",0,"GS-20-0.8-","ssGSEA2"
"576",4,"GS-20-0.8-","JASMINE2"
"577",6,"GS-20-0.8-","AUCell2"
"578",3,"GS-20-0.8-","UCell2"
"579",7,"GS-20-0.8-","scPS2"
"580",2,"GS-20-0.8-","SCSE2"
"581",2,"GS-20-0.8-","AddModuleScore2"
"582",0,"GS-20-0.8-","ssGSEA3"
"583",5,"GS-20-0.8-","JASMINE3"
"584",7,"GS-20-0.8-","AUCell3"
"585",0,"GS-20-0.8-","UCell3"
"586",5,"GS-20-0.8-","scPS3"
"587",7,"GS-20-0.8-","SCSE3"
"588",7,"GS-20-0.8-","AddModuleScore3"
"589",0,"GS-20-0.8-","ssGSEA4"
"590",5,"GS-20-0.8-","JASMINE4"
"591",3,"GS-20-0.8-","AUCell4"
"592",0,"GS-20-0.8-","UCell4"
"593",2,"GS-20-0.8-","scPS4"
"594",2,"GS-20-0.8-","SCSE4"
"595",2,"GS-20-0.8-","AddModuleScore4"
"596",0,"GS-20-0.8-","ssGSEA5"
"597",4,"GS-20-0.8-","JASMINE5"
"598",4,"GS-20-0.8-","AUCell5"
"599",0,"GS-20-0.8-","UCell5"
"600",1,"GS-20-0.8-","scPS5"
"601",3,"GS-20-0.8-","SCSE5"
"602",2,"GS-20-0.8-","AddModuleScore5"
"603",0,"GS-20-0.8-","ssGSEA6"
"604",2,"GS-20-0.8-","JASMINE6"
"605",3,"GS-20-0.8-","AUCell6"
"606",0,"GS-20-0.8-","UCell6"
"607",0,"GS-20-0.8-","scPS6"
"608",0,"GS-20-0.8-","SCSE6"
"609",0,"GS-20-0.8-","AddModuleScore6"
"610",0,"GS-20-0.8-","ssGSEA7"
"611",3,"GS-20-0.8-","JASMINE7"
"612",2,"GS-20-0.8-","AUCell7"
"613",0,"GS-20-0.8-","UCell7"
