"","GS-10-0-","GS-10-0.2-","GS-10-0.5-","GS-10-0.8-","GS-10-1-","GS-20-0-","GS-20-0.2-","GS-20-0.5-","GS-20-0.8-","GS-20-1-","GS-30-0-","GS-30-0.2-","GS-30-0.5-","GS-30-0.8-","GS-30-1-","GS-40-0-","GS-40-0.2-","GS-40-0.5-","GS-40-0.8-","GS-40-1-","GS-50-0-","GS-50-0.2-","GS-50-0.5-","GS-50-0.8-","GS-50-1-","GS-100-0-","GS-100-0.2-","GS-100-0.5-","GS-100-0.8-","GS-100-1-","GS-200-0-","GS-200-0.2-","GS-200-0.5-","GS-200-0.8-","GS-200-1-","GS-300-0-","GS-300-0.2-","GS-300-0.5-","GS-300-0.8-","GS-300-1-","GS-400-0-","GS-400-0.2-","GS-400-0.5-","GS-400-0.8-","GS-400-1-","GS-500-0-","GS-500-0.2-","GS-500-0.5-","GS-500-0.8-","GS-500-1-"
"UCell1",65,54,32,15,3,94,83,46,20,3,100,91,62,20,1,99,97,67,14,1,100,97,67,27,4,100,100,85,15,1,100,100,95,21,0,100,100,100,34,1,100,100,100,39,1,100,100,100,47,0
"scPS1",50,43,27,13,2,81,64,39,17,2,96,84,53,22,2,98,90,63,20,2,99,91,68,33,6,100,100,91,43,3,100,100,100,68,1,100,100,100,82,3,100,100,100,94,1,100,100,100,97,3
"SCSE1",41,31,16,11,2,67,54,24,15,3,89,72,37,16,2,94,82,50,17,0,98,86,60,23,4,100,100,84,25,3,100,100,99,50,7,100,100,100,56,3,100,100,100,71,9,100,100,100,79,14
"AddModuleScore1",30,27,12,8,4,64,51,22,13,3,80,64,37,16,1,90,76,50,13,1,96,85,57,22,3,100,100,81,26,3,100,100,99,46,8,100,100,100,58,5,100,100,100,73,11,100,100,100,78,13
"ssGSEA2",1,4,0,1,1,3,1,2,0,1,1,2,0,1,4,3,4,2,0,3,7,4,1,1,0,13,5,7,2,1,38,26,8,3,1,68,38,13,3,0,90,58,19,1,1,100,75,19,0,0
"JASMINE2",75,65,40,16,10,100,98,79,27,11,100,99,94,59,27,100,100,100,66,26,100,100,99,68,23,100,100,100,96,40,100,100,100,100,79,100,100,100,100,93,100,100,100,100,98,100,100,100,100,100
"AUCell2",90,78,55,17,4,100,100,83,31,6,100,99,94,53,10,100,100,100,63,15,100,100,100,67,10,100,100,100,91,26,100,100,100,100,44,100,100,100,100,55,100,100,100,100,78,100,100,100,100,84
"UCell2",67,58,33,13,4,98,91,56,16,3,100,98,65,22,5,100,100,84,29,6,100,100,84,25,3,100,100,93,34,7,100,100,100,56,0,100,100,100,69,2,100,100,100,80,1,100,100,100,78,0
"scPS2",56,50,20,11,2,84,68,44,12,6,98,89,53,24,7,100,99,69,32,5,99,100,77,31,8,100,100,95,49,7,100,100,100,87,6,100,100,100,92,6,100,100,100,98,7,100,100,100,98,4
"SCSE2",42,38,14,8,4,64,49,31,9,7,92,77,35,16,4,97,95,51,13,9,99,96,54,19,1,100,100,89,33,11,100,100,99,54,13,100,100,100,69,9,100,100,100,77,15,100,100,100,78,13
"AddModuleScore2",26,23,10,8,3,56,42,22,6,3,84,72,34,13,6,96,90,49,13,8,99,93,50,18,1,100,100,88,31,10,100,100,99,55,10,100,100,100,69,11,100,100,100,73,13,100,100,100,75,13
"ssGSEA3",10,8,4,3,0,4,4,4,2,0,4,4,2,0,0,10,8,2,2,1,14,14,3,3,0,39,16,4,2,2,82,55,18,0,2,97,80,36,1,2,100,96,34,1,0,100,100,57,3,0
"JASMINE3",74,72,46,18,7,97,98,75,34,11,100,99,95,48,16,100,100,99,60,24,100,100,100,68,24,100,100,100,93,47,100,100,100,100,86,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100
"AUCell3",88,82,56,22,3,100,100,74,45,9,100,100,94,55,3,100,100,98,56,8,100,100,100,62,10,100,100,100,86,23,100,100,100,99,50,100,100,100,100,65,100,100,100,100,78,100,100,100,100,89
"UCell3",65,55,32,10,1,94,89,59,22,4,100,95,68,19,4,100,100,78,20,3,100,99,73,22,2,100,100,86,20,5,100,100,99,20,2,100,100,100,31,2,100,100,100,36,1,100,100,100,38,2
"scPS3",50,37,26,9,0,77,77,47,18,2,99,82,64,20,1,100,96,68,27,1,100,97,70,28,2,100,100,93,55,5,100,100,99,54,0,100,100,100,74,1,100,100,100,88,1,100,100,100,93,0
"SCSE3",36,29,22,9,1,73,67,41,17,4,92,74,47,11,3,95,90,60,21,5,99,93,67,21,3,100,100,92,50,7,100,100,99,45,8,100,100,100,71,10,100,100,100,82,14,100,100,100,93,17
"AddModuleScore3",34,25,18,8,0,68,59,34,12,5,89,72,40,11,4,92,87,59,21,5,98,93,67,21,6,100,100,91,47,10,100,100,99,43,10,100,100,100,72,11,100,100,100,79,12,100,100,100,93,19
"ssGSEA4",2,4,1,2,0,5,3,0,3,1,2,5,4,2,1,8,6,4,0,1,19,10,4,0,0,43,22,7,0,0,81,47,16,2,0,99,72,22,3,0,100,92,36,4,1,100,100,40,3,2
"JASMINE4",76,68,38,21,10,96,96,87,38,22,100,100,97,49,23,100,100,97,70,26,100,100,100,74,27,100,100,100,97,50,100,100,100,100,77,100,100,100,100,98,100,100,100,100,99,100,100,100,100,100
"AUCell4",89,79,50,22,4,97,97,90,40,7,100,100,97,48,10,100,100,99,64,14,100,100,100,71,18,100,100,100,93,24,100,100,100,95,46,100,100,100,100,67,100,100,100,100,84,100,100,100,100,93
"UCell4",69,57,31,12,4,93,83,60,14,3,100,98,65,15,5,100,100,78,13,6,100,100,73,17,2,100,100,89,25,3,100,100,100,23,3,100,100,100,36,3,100,100,100,33,2,100,100,100,41,1
"scPS4",59,46,26,9,2,81,66,47,12,2,99,87,58,15,4,100,94,65,15,3,100,97,68,28,2,100,100,92,37,1,100,100,100,55,2,100,100,100,78,1,100,100,100,77,1,100,100,100,88,2
"SCSE4",52,38,24,10,2,70,54,39,10,2,96,81,53,11,5,98,89,60,12,6,100,95,61,25,2,100,100,92,34,6,100,100,100,54,8,100,100,100,73,12,100,100,100,76,14,100,100,100,90,18
"AddModuleScore4",39,27,19,10,1,60,40,36,9,3,91,73,47,10,4,95,87,58,12,5,100,94,61,23,2,100,100,90,34,7,100,100,100,52,9,100,100,100,75,10,100,100,100,73,15,100,100,100,90,20
"ssGSEA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JASMINE5",67,58,29,17,8,99,92,71,30,16,100,100,91,47,20,100,100,99,59,25,100,100,100,75,24,100,100,100,90,37,100,100,100,100,81,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100
"AUCell5",81,72,42,21,7,100,95,76,30,4,100,100,91,45,8,100,100,97,59,15,100,100,98,66,15,100,100,100,83,20,100,100,100,99,38,100,100,100,100,51,100,100,100,100,69,100,100,100,100,81
"UCell5",51,43,21,10,2,92,79,43,14,4,98,85,57,15,5,99,95,60,14,5,100,95,59,14,5,100,100,58,9,2,100,100,88,11,5,100,100,95,9,1,100,100,100,16,2,100,100,100,16,3
"scPS5",32,32,11,10,2,77,57,25,12,4,87,62,36,19,3,96,78,44,15,2,97,85,55,21,4,100,99,77,29,2,100,100,97,47,3,100,100,100,43,2,100,100,100,60,0,100,100,100,69,1
"SCSE5",24,21,9,9,2,69,49,20,9,4,71,55,33,17,4,92,72,39,14,3,94,84,51,20,4,100,99,75,28,3,100,100,97,45,8,100,100,100,48,4,100,100,100,63,14,100,100,100,74,9
"AddModuleScore5",22,18,8,10,3,66,43,18,8,3,69,50,30,15,4,88,70,39,14,4,94,82,50,18,3,100,99,76,29,3,100,100,97,46,6,100,100,100,48,4,100,100,100,63,12,100,100,100,74,12
"ssGSEA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JASMINE6",74,59,35,12,9,98,96,82,27,14,100,98,95,45,18,100,100,99,61,14,100,100,99,73,22,100,100,100,91,41,100,100,100,100,83,100,100,100,100,95,100,100,100,100,99,100,100,100,100,100
"AUCell6",91,71,49,17,5,99,99,90,30,6,100,100,92,42,9,100,100,98,51,13,100,100,99,67,12,100,100,100,88,30,100,100,100,97,46,100,100,100,99,66,100,100,100,100,77,100,100,100,100,82
"UCell6",58,40,23,6,2,94,82,54,13,3,96,87,49,8,5,100,95,69,12,3,99,96,65,9,1,100,100,65,10,9,100,99,89,9,2,100,100,96,8,5,100,100,99,6,6,100,100,100,11,3
"scPS6",34,24,16,4,1,79,60,43,11,3,88,69,32,10,4,97,80,59,14,1,95,89,55,17,0,100,99,82,24,3,100,100,97,38,5,100,100,100,53,3,100,100,100,59,2,100,100,100,58,3
"SCSE6",28,19,10,5,0,61,48,32,11,2,78,62,29,8,5,87,75,50,12,1,93,84,51,14,1,100,99,79,23,8,100,100,98,40,5,100,100,100,57,9,100,100,100,64,13,100,100,100,74,10
"AddModuleScore6",27,19,9,5,1,49,39,29,10,2,75,61,26,5,6,83,72,47,12,1,93,81,48,16,1,100,99,82,23,7,100,100,97,42,7,100,100,100,59,6,100,100,100,66,13,100,100,100,72,11
"ssGSEA7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JASMINE7",67,55,38,11,7,100,96,69,20,6,100,100,93,38,14,100,100,98,57,15,100,100,100,65,22,100,100,100,90,26,100,100,100,100,63,100,100,100,100,88,100,100,100,100,98,100,100,100,100,100
"AUCell7",81,67,41,14,2,100,95,69,24,10,100,100,92,33,8,100,100,98,50,7,100,100,99,60,7,100,100,100,80,12,100,100,100,100,30,100,100,100,100,38,100,100,100,100,55,100,100,100,100,69
"UCell7",57,42,25,7,0,95,78,42,12,1,100,93,59,14,1,100,99,68,18,1,100,98,67,25,3,100,100,81,21,1,100,100,96,43,4,100,100,100,49,3,100,100,100,70,3,100,100,100,67,4
"scPS7",46,29,22,5,0,74,62,29,13,1,87,74,40,16,2,93,83,57,15,1,100,90,55,27,4,100,100,84,38,3,100,100,97,66,6,100,100,100,80,7,100,100,100,87,8,100,100,100,87,7
"SCSE7",31,23,16,3,0,62,43,20,8,2,67,58,27,13,2,89,64,40,7,1,93,81,46,16,2,100,100,71,18,4,100,100,96,47,4,100,100,98,49,5,100,100,100,61,8,100,100,100,55,7
"AddModuleScore7",19,17,13,6,6,43,30,16,7,2,56,47,22,12,3,81,53,38,6,2,90,78,40,15,3,100,99,66,17,2,100,100,94,45,5,100,100,93,48,5,100,100,99,59,9,100,100,100,53,6
"ssGSEA8",1,2,2,0,0,7,4,2,3,1,4,3,0,0,0,12,8,0,1,0,21,11,1,2,0,31,24,7,2,4,82,52,13,0,3,94,79,21,1,1,100,92,34,4,1,100,97,52,5,0
"JASMINE8",77,60,45,16,8,100,98,78,30,7,100,100,95,47,19,100,100,99,66,29,100,100,100,77,32,100,100,100,94,47,100,100,100,100,83,100,100,100,100,97,100,100,100,100,100,100,100,100,100,100
"AUCell8",92,74,49,20,7,100,99,77,32,5,100,100,96,42,10,100,100,98,57,12,100,100,100,70,13,100,100,100,90,29,100,100,100,98,43,100,100,100,100,67,100,100,100,100,80,100,100,100,100,82
"UCell8",72,50,35,13,5,96,89,47,18,2,100,97,67,18,5,100,100,73,21,2,100,100,86,22,1,100,100,95,34,4,100,100,100,49,2,100,100,100,54,0,100,100,100,61,0,100,100,100,73,0
"scPS8",48,38,30,11,2,88,72,35,17,0,98,93,59,20,2,100,96,67,30,3,100,100,80,31,1,100,100,100,60,4,100,100,100,74,5,100,100,100,87,4,100,100,100,88,2,100,100,100,96,3
"SCSE8",38,26,24,11,4,80,60,26,12,2,93,85,40,17,6,97,87,57,17,5,99,96,71,16,2,100,100,94,40,6,100,100,100,52,9,100,100,100,67,12,100,100,100,76,20,100,100,100,87,14
"AddModuleScore8",24,15,19,14,7,67,56,22,11,5,87,74,35,16,7,94,79,52,16,5,99,93,69,13,1,100,100,93,40,7,100,100,100,52,4,100,100,100,63,12,100,100,100,74,16,100,100,100,88,16
"ssGSEA9",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,1,5,1,0,0,1,6,3,0,1,0,16,5,3,0,0,21,10,3,1,0,58,18,4,1,1,86,26,3,0,0
"JASMINE9",83,61,34,19,7,99,92,76,26,11,100,100,95,46,22,100,100,98,54,27,100,100,100,67,24,100,100,100,95,31,100,100,100,99,75,100,100,100,100,94,100,100,100,100,100,100,100,100,100,100
"AUCell9",93,76,51,19,6,100,95,81,27,2,100,100,96,43,10,100,100,99,47,13,100,100,99,67,14,100,100,100,81,19,100,100,100,99,36,100,100,100,100,60,100,100,100,100,68,100,100,100,100,81
"UCell9",60,41,22,9,1,88,72,44,9,0,96,90,49,12,8,100,96,67,10,7,100,94,65,14,8,100,100,72,6,5,100,100,88,7,12,100,100,98,9,11,100,100,100,8,8,100,100,100,9,8
"scPS9",37,27,14,9,1,69,53,32,9,0,86,74,40,17,5,94,91,63,11,5,98,91,62,19,2,100,100,79,24,3,100,100,98,35,1,100,100,100,51,4,100,100,100,55,1,100,100,100,69,1
"SCSE9",26,20,13,9,1,55,46,24,9,0,81,69,37,17,4,94,85,60,10,5,98,87,59,16,4,100,100,80,28,2,100,100,99,42,6,100,100,100,59,9,100,100,100,63,8,100,100,100,77,7
"AddModuleScore9",23,19,11,7,1,51,42,22,7,1,73,62,35,19,4,94,78,58,10,6,98,87,61,18,5,100,100,83,27,3,100,100,100,43,6,100,100,100,59,8,100,100,100,63,9,100,100,100,76,10
