"","GS-10-0-","GS-10-0.2-","GS-10-0.5-","GS-10-0.8-","GS-10-1-","GS-20-0-","GS-20-0.2-","GS-20-0.5-","GS-20-0.8-","GS-20-1-","GS-30-0-","GS-30-0.2-","GS-30-0.5-","GS-30-0.8-","GS-30-1-","GS-40-0-","GS-40-0.2-","GS-40-0.5-","GS-40-0.8-","GS-40-1-","GS-50-0-","GS-50-0.2-","GS-50-0.5-","GS-50-0.8-","GS-50-1-","GS-100-0-","GS-100-0.2-","GS-100-0.5-","GS-100-0.8-","GS-100-1-","GS-200-0-","GS-200-0.2-","GS-200-0.5-","GS-200-0.8-","GS-200-1-","GS-300-0-","GS-300-0.2-","GS-300-0.5-","GS-300-0.8-","GS-300-1-","GS-400-0-","GS-400-0.2-","GS-400-0.5-","GS-400-0.8-","GS-400-1-","GS-500-0-","GS-500-0.2-","GS-500-0.5-","GS-500-0.8-","GS-500-1-"
"scPS2",0,0,1,3,2,0,1,3,0,0,0,2,1,2,0,8,5,4,3,5,2,5,1,5,3,3,5,8,10,8,7,12,9,8,18,11,19,15,14,22,16,23,24,28,26,14,21,33,20,30
"SCSE2",0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,2,0,1,3,4,5,0,3,3,5,12,0,2,3,4,10,0,2,6,9,7,0,3,2,1,7
"AddModuleScore2",0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1,0,1,3,4,5,0,3,3,5,15,0,3,4,2,10,0,2,7,9,6,0,3,2,4,8
"ssGSEA3",58,60,50,62,66,19,16,27,19,18,6,13,8,19,15,8,10,8,12,13,6,4,6,10,11,4,11,11,7,14,5,11,21,17,23,7,19,22,32,27,5,17,16,30,34,5,17,22,35,39
"JASMINE3",4,2,1,1,7,4,4,2,8,5,9,6,5,10,10,10,8,13,8,14,7,9,10,11,10,15,18,15,16,14,22,20,24,23,24,35,34,30,34,31,55,40,36,43,46,70,50,33,45,47
"AUCell3",1,0,1,1,3,1,1,1,4,4,1,0,0,4,5,2,6,3,7,7,1,0,4,8,7,2,4,10,6,8,4,5,13,15,19,3,12,13,19,21,7,12,17,18,32,1,6,15,27,33
"UCell3",0,0,1,1,4,1,2,0,4,2,1,1,2,3,5,2,2,3,8,7,2,0,2,8,11,1,5,12,7,12,0,5,12,14,17,0,8,17,27,35,0,11,18,37,39,0,12,26,45,50
"scPS3",2,0,1,1,5,1,3,0,4,2,1,1,2,3,6,2,3,3,8,7,2,0,3,8,11,2,6,14,11,13,2,5,12,19,19,1,10,19,30,39,0,13,21,40,44,0,13,36,52,57
"SCSE3",4,2,4,3,4,2,5,2,6,6,3,3,2,9,9,3,5,4,8,9,4,1,4,9,8,10,10,11,11,9,5,7,18,16,21,12,17,19,22,25,9,18,18,29,35,9,21,24,34,33
"AddModuleScore3",17,12,9,11,16,3,5,7,6,6,2,2,0,5,6,4,9,3,8,10,2,0,4,7,7,3,7,11,7,10,7,7,16,15,21,6,9,13,25,24,7,14,20,24,36,1,8,20,32,36
"ssGSEA4",5,7,6,5,4,10,7,5,3,2,1,1,2,1,2,5,0,6,2,8,5,7,5,1,4,16,8,9,4,9,31,23,13,9,6,52,31,18,6,9,84,46,15,11,12,100,67,25,13,17
"JASMINE4",0,1,0,1,1,0,0,0,3,1,0,0,0,0,2,0,0,1,1,2,0,1,0,1,1,0,0,1,2,5,0,0,3,4,3,0,2,2,1,5,0,1,2,3,7,0,2,2,2,6
"AUCell4",0,1,0,0,1,0,1,0,3,2,0,0,0,0,2,1,0,2,1,5,1,1,1,1,2,0,0,1,1,5,3,1,4,5,4,3,3,3,0,4,1,3,2,2,7,1,8,1,1,4
"UCell4",0,1,0,1,1,0,0,0,3,2,0,0,0,0,2,0,0,1,1,6,0,1,0,1,2,0,0,1,1,5,0,0,2,3,3,0,0,0,0,2,0,0,1,0,4,0,0,0,0,4
"scPS4",0,1,0,1,1,0,0,0,3,2,0,0,0,0,2,0,0,1,1,6,0,1,0,1,2,0,0,1,1,6,0,0,3,6,4,0,1,1,1,6,0,0,3,5,8,0,0,2,2,8
"SCSE4",0,1,1,1,2,4,3,0,3,2,0,0,1,1,2,2,0,2,1,7,3,1,2,3,4,5,0,3,5,6,18,9,9,6,4,27,20,9,2,6,38,25,11,4,8,67,36,11,2,8
"AddModuleScore4",0,1,0,1,1,2,1,0,3,2,0,0,1,1,2,1,0,1,1,6,3,1,1,2,3,1,0,2,3,6,9,4,5,6,4,11,8,5,2,5,4,4,5,2,8,3,12,4,2,7
"ssGSEA5",0,1,0,0,0,1,1,2,3,0,0,0,3,5,2,0,0,2,0,3,0,0,0,1,3,0,0,1,6,3,0,1,5,3,6,0,1,6,9,8,0,2,1,8,2,0,0,4,6,6
"JASMINE5",0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,1,0,2,0,0,0,1,1,0,0,1,5,1,0,0,1,2,1,0,1,4,4,5,0,2,1,4,2,0,1,2,4,1
"AUCell5",0,0,0,0,0,0,1,2,2,0,0,0,3,5,1,0,0,1,0,2,0,0,0,1,1,0,0,1,6,2,0,0,2,2,2,0,1,5,4,5,0,1,0,3,0,0,0,1,4,2
"UCell5",0,0,0,0,0,0,1,2,2,0,0,0,3,5,1,0,0,1,0,2,0,0,0,1,1,0,0,1,6,2,0,0,2,2,1,0,0,2,2,3,0,0,0,1,0,0,0,0,1,0
"scPS5",0,0,0,0,0,0,1,2,2,0,0,0,3,5,2,0,0,1,0,2,0,0,0,1,1,0,0,1,6,3,0,0,2,2,2,0,1,5,6,5,0,1,1,4,0,0,2,2,5,5
"SCSE5",0,0,0,0,0,0,1,2,2,0,0,0,3,5,1,0,0,1,0,2,0,0,0,1,1,0,0,1,6,2,0,0,2,2,2,0,1,4,5,5,0,2,1,4,1,0,0,2,4,2
"AddModuleScore5",1,1,0,0,0,0,1,2,2,0,0,0,3,5,1,0,0,1,0,2,0,0,0,1,1,0,0,1,6,3,0,0,2,2,2,0,1,4,5,5,0,2,0,4,1,0,0,1,3,1
"ssGSEA6",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"JASMINE6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AUCell6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UCell6",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scPS6",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCSE6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AddModuleScore6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ssGSEA7",0,0,2,3,0,0,1,0,1,0,1,2,1,2,1,0,1,1,0,2,1,2,3,2,4,1,4,4,11,4,2,3,6,5,5,1,4,4,3,10,1,1,5,8,12,0,7,8,5,14
"JASMINE7",0,0,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,3,0,1,2,5,2,0,1,1,3,2,0,3,1,2,5,0,1,4,3,6,0,2,3,3,12
"AUCell7",0,0,2,3,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,2,1,0,2,2,4,0,1,2,6,2,0,1,2,5,2,0,3,5,1,6,0,1,3,3,9,0,2,3,4,12
"UCell7",0,0,2,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,1,0,1,2,4,0,1,3,7,2,0,0,1,5,1,0,3,3,1,2,0,0,0,0,3,0,0,0,1,6
"scPS7",0,0,2,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,1,0,2,2,4,0,2,2,7,2,0,1,3,5,2,0,3,5,2,6,0,2,3,2,8,0,2,2,3,12
"SCSE7",0,0,2,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,1,0,1,2,4,0,2,2,8,2,0,1,1,5,2,0,3,3,1,6,0,0,3,2,8,0,2,3,4,11
"AddModuleScore7",0,0,2,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,2,1,0,1,2,4,0,2,2,7,2,0,2,1,5,2,0,3,4,1,6,0,0,3,3,8,0,2,3,4,11
"ssGSEA8",0,1,0,0,2,0,1,0,1,1,0,1,1,3,1,1,0,1,1,5,0,0,2,0,3,0,0,2,4,6,0,4,4,7,10,0,1,6,14,13,0,3,11,8,14,0,0,6,5,13
"JASMINE8",0,1,0,0,2,0,1,0,0,1,0,0,1,2,1,0,0,1,2,4,0,0,2,1,2,0,0,1,2,6,0,2,3,3,9,0,2,6,11,8,0,4,11,6,8,0,4,10,5,5
"AUCell8",0,1,0,0,3,0,1,0,1,1,0,0,1,2,1,0,0,1,1,4,0,0,2,0,2,0,0,1,3,6,0,2,3,3,10,0,2,5,10,7,0,4,9,4,7,0,4,11,4,9
"UCell8",0,1,0,0,2,0,1,0,1,1,0,0,1,2,1,0,0,1,1,4,0,0,2,0,2,0,0,1,3,5,0,1,3,2,7,0,0,1,1,4,0,0,0,2,1,0,0,1,0,0
"scPS8",0,1,0,0,2,0,1,0,1,1,0,0,1,2,1,0,0,1,1,4,0,0,2,0,2,0,0,1,3,6,0,2,3,3,10,0,1,4,9,7,0,2,9,3,6,0,4,7,3,4
"SCSE8",0,1,0,0,2,0,1,0,1,1,0,0,1,2,1,0,0,1,1,4,0,0,2,0,2,0,0,1,3,6,0,2,3,3,10,0,2,5,10,7,0,3,9,5,7,0,4,9,4,6
"AddModuleScore8",0,1,0,0,2,0,1,0,2,1,0,0,1,3,1,0,0,1,1,5,0,0,2,0,3,0,0,1,3,6,0,2,3,3,10,0,2,5,9,7,0,3,9,5,7,0,4,9,4,5
"ssGSEA9",1,3,2,2,5,1,0,1,1,1,1,3,1,2,2,0,1,2,1,4,3,4,2,4,3,1,7,3,8,5,1,2,6,6,9,0,2,2,13,14,0,1,4,11,15,0,3,3,11,16
"JASMINE9",0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,0,0,2,2,3,0,1,3,1,3,0,5,0,5,4,0,2,4,6,8,0,2,1,8,8,0,1,1,9,13,0,1,5,11,10
"AUCell9",0,1,1,0,1,0,0,0,0,0,0,1,0,1,2,0,1,2,1,4,1,2,2,1,3,0,6,2,6,5,0,1,4,7,8,0,2,2,8,11,0,2,2,9,11,0,0,2,8,11
"UCell9",0,1,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,2,1,3,0,2,2,1,2,0,3,0,6,5,0,1,3,4,7,0,1,1,4,4,0,0,0,1,3,0,0,0,0,4
"scPS9",0,1,1,0,2,0,0,0,0,0,0,1,0,0,2,0,1,2,1,3,0,2,2,1,2,0,3,0,7,5,0,2,4,6,8,0,1,1,9,11,0,0,2,7,9,0,1,2,5,6
"SCSE9",0,1,1,0,2,0,0,0,0,0,0,1,0,0,2,0,1,2,1,3,1,2,2,1,2,0,4,1,6,5,0,2,4,7,8,0,2,2,7,10,0,1,2,9,10,0,1,2,9,8
"AddModuleScore9",0,1,1,1,3,0,0,1,0,1,0,1,1,0,2,0,1,2,1,3,2,2,2,1,2,0,5,1,6,5,0,2,4,7,8,0,2,2,8,10,0,2,2,7,9,0,1,2,9,8
