"","count","geneset","methods"
"126",0,"GS-10-0.2-","AddModuleScore7"
"127",0,"GS-10-0.2-","ssGSEA8"
"128",0,"GS-10-0.2-","JASMINE8"
"129",0,"GS-10-0.2-","AUCell8"
"130",0,"GS-10-0.2-","UCell8"
"131",0,"GS-10-0.2-","scPS8"
"132",0,"GS-10-0.2-","SCSE8"
"133",0,"GS-10-0.2-","AddModuleScore8"
"134",0,"GS-10-0.2-","ssGSEA9"
"135",0,"GS-10-0.2-","JASMINE9"
"136",0,"GS-10-0.2-","AUCell9"
"137",0,"GS-10-0.2-","UCell9"
"138",0,"GS-10-0.2-","scPS9"
"139",0,"GS-10-0.2-","SCSE9"
"140",0,"GS-10-0.2-","AddModuleScore9"
"141",0,"GS-10-0.5-","ssGSEA"
"142",0,"GS-10-0.5-","JASMINE"
"143",0,"GS-10-0.5-","AUCell"
"144",0,"GS-10-0.5-","UCell"
"145",0,"GS-10-0.5-","scPS"
"146",0,"GS-10-0.5-","SCSE"
"147",0,"GS-10-0.5-","AddModuleScore"
"148",0,"GS-10-0.5-","ssGSEA1"
"149",0,"GS-10-0.5-","JASMINE1"
"150",0,"GS-10-0.5-","AUCell1"
"151",0,"GS-10-0.5-","UCell1"
"152",0,"GS-10-0.5-","scPS1"
"153",0,"GS-10-0.5-","SCSE1"
"154",0,"GS-10-0.5-","AddModuleScore1"
"155",0,"GS-10-0.5-","ssGSEA2"
"156",0,"GS-10-0.5-","JASMINE2"
"157",0,"GS-10-0.5-","AUCell2"
"158",0,"GS-10-0.5-","UCell2"
"159",0,"GS-10-0.5-","scPS2"
"160",0,"GS-10-0.5-","SCSE2"
"161",0,"GS-10-0.5-","AddModuleScore2"
"162",0,"GS-10-0.5-","ssGSEA3"
"163",0,"GS-10-0.5-","JASMINE3"
"164",0,"GS-10-0.5-","AUCell3"
"165",0,"GS-10-0.5-","UCell3"
"166",0,"GS-10-0.5-","scPS3"
"167",0,"GS-10-0.5-","SCSE3"
"168",0,"GS-10-0.5-","AddModuleScore3"
"169",0,"GS-10-0.5-","ssGSEA4"
"170",0,"GS-10-0.5-","JASMINE4"
"171",0,"GS-10-0.5-","AUCell4"
"172",0,"GS-10-0.5-","UCell4"
"173",0,"GS-10-0.5-","scPS4"
"174",0,"GS-10-0.5-","SCSE4"
"175",0,"GS-10-0.5-","AddModuleScore4"
"176",0,"GS-10-0.5-","ssGSEA5"
"177",0,"GS-10-0.5-","JASMINE5"
"178",0,"GS-10-0.5-","AUCell5"
"179",0,"GS-10-0.5-","UCell5"
"180",0,"GS-10-0.5-","scPS5"
"181",0,"GS-10-0.5-","SCSE5"
"182",0,"GS-10-0.5-","AddModuleScore5"
"183",0,"GS-10-0.5-","ssGSEA6"
"184",0,"GS-10-0.5-","JASMINE6"
"185",0,"GS-10-0.5-","AUCell6"
"186",0,"GS-10-0.5-","UCell6"
"187",0,"GS-10-0.5-","scPS6"
"188",0,"GS-10-0.5-","SCSE6"
"189",0,"GS-10-0.5-","AddModuleScore6"
"190",0,"GS-10-0.5-","ssGSEA7"
"191",0,"GS-10-0.5-","JASMINE7"
"192",0,"GS-10-0.5-","AUCell7"
"193",0,"GS-10-0.5-","UCell7"
"194",0,"GS-10-0.5-","scPS7"
"195",0,"GS-10-0.5-","SCSE7"
"196",0,"GS-10-0.5-","AddModuleScore7"
"197",0,"GS-10-0.5-","ssGSEA8"
"198",0,"GS-10-0.5-","JASMINE8"
"199",0,"GS-10-0.5-","AUCell8"
"200",0,"GS-10-0.5-","UCell8"
"201",0,"GS-10-0.5-","scPS8"
"202",0,"GS-10-0.5-","SCSE8"
"203",0,"GS-10-0.5-","AddModuleScore8"
"204",0,"GS-10-0.5-","ssGSEA9"
"205",0,"GS-10-0.5-","JASMINE9"
"206",0,"GS-10-0.5-","AUCell9"
"207",0,"GS-10-0.5-","UCell9"
"208",0,"GS-10-0.5-","scPS9"
"209",0,"GS-10-0.5-","SCSE9"
"210",0,"GS-10-0.5-","AddModuleScore9"
"211",0,"GS-10-0.8-","ssGSEA"
"212",0,"GS-10-0.8-","JASMINE"
"213",0,"GS-10-0.8-","AUCell"
"214",0,"GS-10-0.8-","UCell"
"215",0,"GS-10-0.8-","scPS"
"216",0,"GS-10-0.8-","SCSE"
"217",0,"GS-10-0.8-","AddModuleScore"
"218",0,"GS-10-0.8-","ssGSEA1"
"219",0,"GS-10-0.8-","JASMINE1"
"220",0,"GS-10-0.8-","AUCell1"
"221",0,"GS-10-0.8-","UCell1"
"222",0,"GS-10-0.8-","scPS1"
"223",0,"GS-10-0.8-","SCSE1"
"224",0,"GS-10-0.8-","AddModuleScore1"
"225",0,"GS-10-0.8-","ssGSEA2"
"226",0,"GS-10-0.8-","JASMINE2"
"227",0,"GS-10-0.8-","AUCell2"
"228",0,"GS-10-0.8-","UCell2"
"229",0,"GS-10-0.8-","scPS2"
"230",0,"GS-10-0.8-","SCSE2"
"231",0,"GS-10-0.8-","AddModuleScore2"
"232",0,"GS-10-0.8-","ssGSEA3"
"233",0,"GS-10-0.8-","JASMINE3"
"234",0,"GS-10-0.8-","AUCell3"
"235",0,"GS-10-0.8-","UCell3"
"236",0,"GS-10-0.8-","scPS3"
"237",0,"GS-10-0.8-","SCSE3"
"238",0,"GS-10-0.8-","AddModuleScore3"
"239",0,"GS-10-0.8-","ssGSEA4"
"240",0,"GS-10-0.8-","JASMINE4"
"241",0,"GS-10-0.8-","AUCell4"
"242",0,"GS-10-0.8-","UCell4"
"243",0,"GS-10-0.8-","scPS4"
"244",0,"GS-10-0.8-","SCSE4"
"245",0,"GS-10-0.8-","AddModuleScore4"
"246",0,"GS-10-0.8-","ssGSEA5"
"247",0,"GS-10-0.8-","JASMINE5"
"248",0,"GS-10-0.8-","AUCell5"
"249",0,"GS-10-0.8-","UCell5"
"250",0,"GS-10-0.8-","scPS5"
"251",0,"GS-10-0.8-","SCSE5"
"252",0,"GS-10-0.8-","AddModuleScore5"
"253",0,"GS-10-0.8-","ssGSEA6"
"254",0,"GS-10-0.8-","JASMINE6"
"255",0,"GS-10-0.8-","AUCell6"
"256",0,"GS-10-0.8-","UCell6"
"257",0,"GS-10-0.8-","scPS6"
"258",0,"GS-10-0.8-","SCSE6"
"259",0,"GS-10-0.8-","AddModuleScore6"
"260",0,"GS-10-0.8-","ssGSEA7"
"261",0,"GS-10-0.8-","JASMINE7"
"262",0,"GS-10-0.8-","AUCell7"
"263",0,"GS-10-0.8-","UCell7"
"264",0,"GS-10-0.8-","scPS7"
"265",0,"GS-10-0.8-","SCSE7"
"266",0,"GS-10-0.8-","AddModuleScore7"
"267",0,"GS-10-0.8-","ssGSEA8"
"268",0,"GS-10-0.8-","JASMINE8"
"269",0,"GS-10-0.8-","AUCell8"
"270",0,"GS-10-0.8-","UCell8"
"271",0,"GS-10-0.8-","scPS8"
"272",0,"GS-10-0.8-","SCSE8"
"273",0,"GS-10-0.8-","AddModuleScore8"
"274",0,"GS-10-0.8-","ssGSEA9"
"275",0,"GS-10-0.8-","JASMINE9"
"276",0,"GS-10-0.8-","AUCell9"
"277",0,"GS-10-0.8-","UCell9"
"278",0,"GS-10-0.8-","scPS9"
"279",0,"GS-10-0.8-","SCSE9"
"280",0,"GS-10-0.8-","AddModuleScore9"
"281",0,"GS-10-1-","ssGSEA"
"282",0,"GS-10-1-","JASMINE"
"283",0,"GS-10-1-","AUCell"
"284",0,"GS-10-1-","UCell"
"285",0,"GS-10-1-","scPS"
"286",0,"GS-10-1-","SCSE"
"287",0,"GS-10-1-","AddModuleScore"
"288",0,"GS-10-1-","ssGSEA1"
"289",0,"GS-10-1-","JASMINE1"
"290",0,"GS-10-1-","AUCell1"
"291",0,"GS-10-1-","UCell1"
"292",0,"GS-10-1-","scPS1"
"293",0,"GS-10-1-","SCSE1"
"294",0,"GS-10-1-","AddModuleScore1"
"295",0,"GS-10-1-","ssGSEA2"
"296",0,"GS-10-1-","JASMINE2"
"297",0,"GS-10-1-","AUCell2"
"298",0,"GS-10-1-","UCell2"
"299",0,"GS-10-1-","scPS2"
"300",0,"GS-10-1-","SCSE2"
"301",0,"GS-10-1-","AddModuleScore2"
"302",0,"GS-10-1-","ssGSEA3"
"303",0,"GS-10-1-","JASMINE3"
"304",0,"GS-10-1-","AUCell3"
"305",0,"GS-10-1-","UCell3"
"306",0,"GS-10-1-","scPS3"
"307",0,"GS-10-1-","SCSE3"
"308",0,"GS-10-1-","AddModuleScore3"
"309",0,"GS-10-1-","ssGSEA4"
"310",0,"GS-10-1-","JASMINE4"
"311",0,"GS-10-1-","AUCell4"
"312",0,"GS-10-1-","UCell4"
"313",0,"GS-10-1-","scPS4"
"314",0,"GS-10-1-","SCSE4"
"315",0,"GS-10-1-","AddModuleScore4"
"316",0,"GS-10-1-","ssGSEA5"
"317",0,"GS-10-1-","JASMINE5"
"318",0,"GS-10-1-","AUCell5"
"319",0,"GS-10-1-","UCell5"
"320",0,"GS-10-1-","scPS5"
"321",0,"GS-10-1-","SCSE5"
"322",0,"GS-10-1-","AddModuleScore5"
"323",0,"GS-10-1-","ssGSEA6"
"324",0,"GS-10-1-","JASMINE6"
"325",0,"GS-10-1-","AUCell6"
"326",0,"GS-10-1-","UCell6"
"327",0,"GS-10-1-","scPS6"
"328",0,"GS-10-1-","SCSE6"
"329",0,"GS-10-1-","AddModuleScore6"
"330",0,"GS-10-1-","ssGSEA7"
"331",0,"GS-10-1-","JASMINE7"
"332",0,"GS-10-1-","AUCell7"
"333",0,"GS-10-1-","UCell7"
"334",0,"GS-10-1-","scPS7"
"335",0,"GS-10-1-","SCSE7"
"336",0,"GS-10-1-","AddModuleScore7"
"337",0,"GS-10-1-","ssGSEA8"
"338",0,"GS-10-1-","JASMINE8"
"339",0,"GS-10-1-","AUCell8"
"340",0,"GS-10-1-","UCell8"
"341",0,"GS-10-1-","scPS8"
"342",0,"GS-10-1-","SCSE8"
"343",0,"GS-10-1-","AddModuleScore8"
"344",0,"GS-10-1-","ssGSEA9"
"345",0,"GS-10-1-","JASMINE9"
"346",0,"GS-10-1-","AUCell9"
"347",0,"GS-10-1-","UCell9"
"348",0,"GS-10-1-","scPS9"
"349",0,"GS-10-1-","SCSE9"
"350",0,"GS-10-1-","AddModuleScore9"
"351",0,"GS-20-0-","ssGSEA"
"352",0,"GS-20-0-","JASMINE"
"353",0,"GS-20-0-","AUCell"
"354",0,"GS-20-0-","UCell"
"355",0,"GS-20-0-","scPS"
"356",0,"GS-20-0-","SCSE"
"357",0,"GS-20-0-","AddModuleScore"
"358",0,"GS-20-0-","ssGSEA1"
"359",0,"GS-20-0-","JASMINE1"
"360",0,"GS-20-0-","AUCell1"
"361",0,"GS-20-0-","UCell1"
"362",0,"GS-20-0-","scPS1"
"363",0,"GS-20-0-","SCSE1"
"364",0,"GS-20-0-","AddModuleScore1"
"365",0,"GS-20-0-","ssGSEA2"
"366",0,"GS-20-0-","JASMINE2"
"367",0,"GS-20-0-","AUCell2"
"368",0,"GS-20-0-","UCell2"
"369",0,"GS-20-0-","scPS2"
"370",0,"GS-20-0-","SCSE2"
"371",0,"GS-20-0-","AddModuleScore2"
"372",0,"GS-20-0-","ssGSEA3"
"373",0,"GS-20-0-","JASMINE3"
"374",0,"GS-20-0-","AUCell3"
"375",0,"GS-20-0-","UCell3"
"376",0,"GS-20-0-","scPS3"
"377",0,"GS-20-0-","SCSE3"
"378",0,"GS-20-0-","AddModuleScore3"
"379",0,"GS-20-0-","ssGSEA4"
"380",0,"GS-20-0-","JASMINE4"
"381",0,"GS-20-0-","AUCell4"
"382",0,"GS-20-0-","UCell4"
"383",0,"GS-20-0-","scPS4"
"384",0,"GS-20-0-","SCSE4"
"385",0,"GS-20-0-","AddModuleScore4"
"386",0,"GS-20-0-","ssGSEA5"
"387",0,"GS-20-0-","JASMINE5"
"388",0,"GS-20-0-","AUCell5"
"389",0,"GS-20-0-","UCell5"
"390",0,"GS-20-0-","scPS5"
"391",0,"GS-20-0-","SCSE5"
"392",0,"GS-20-0-","AddModuleScore5"
"393",0,"GS-20-0-","ssGSEA6"
"394",0,"GS-20-0-","JASMINE6"
"395",0,"GS-20-0-","AUCell6"
"396",0,"GS-20-0-","UCell6"
"397",0,"GS-20-0-","scPS6"
"398",0,"GS-20-0-","SCSE6"
"399",0,"GS-20-0-","AddModuleScore6"
"400",0,"GS-20-0-","ssGSEA7"
"401",0,"GS-20-0-","JASMINE7"
"402",0,"GS-20-0-","AUCell7"
"403",0,"GS-20-0-","UCell7"
"404",0,"GS-20-0-","scPS7"
"405",0,"GS-20-0-","SCSE7"
"406",0,"GS-20-0-","AddModuleScore7"
"407",0,"GS-20-0-","ssGSEA8"
"408",0,"GS-20-0-","JASMINE8"
"409",0,"GS-20-0-","AUCell8"
"410",0,"GS-20-0-","UCell8"
"411",0,"GS-20-0-","scPS8"
"412",0,"GS-20-0-","SCSE8"
"413",0,"GS-20-0-","AddModuleScore8"
"414",0,"GS-20-0-","ssGSEA9"
"415",0,"GS-20-0-","JASMINE9"
"416",0,"GS-20-0-","AUCell9"
"417",0,"GS-20-0-","UCell9"
"418",0,"GS-20-0-","scPS9"
"419",0,"GS-20-0-","SCSE9"
"420",0,"GS-20-0-","AddModuleScore9"
"421",0,"GS-20-0.2-","ssGSEA"
"422",0,"GS-20-0.2-","JASMINE"
"423",0,"GS-20-0.2-","AUCell"
"424",0,"GS-20-0.2-","UCell"
"425",0,"GS-20-0.2-","scPS"
"426",0,"GS-20-0.2-","SCSE"
"427",0,"GS-20-0.2-","AddModuleScore"
"428",0,"GS-20-0.2-","ssGSEA1"
"429",0,"GS-20-0.2-","JASMINE1"
"430",0,"GS-20-0.2-","AUCell1"
"431",0,"GS-20-0.2-","UCell1"
"432",0,"GS-20-0.2-","scPS1"
"433",0,"GS-20-0.2-","SCSE1"
"434",0,"GS-20-0.2-","AddModuleScore1"
"435",0,"GS-20-0.2-","ssGSEA2"
"436",0,"GS-20-0.2-","JASMINE2"
"437",0,"GS-20-0.2-","AUCell2"
"438",0,"GS-20-0.2-","UCell2"
"439",0,"GS-20-0.2-","scPS2"
"440",0,"GS-20-0.2-","SCSE2"
"441",0,"GS-20-0.2-","AddModuleScore2"
"442",0,"GS-20-0.2-","ssGSEA3"
"443",0,"GS-20-0.2-","JASMINE3"
"444",0,"GS-20-0.2-","AUCell3"
"445",0,"GS-20-0.2-","UCell3"
"446",0,"GS-20-0.2-","scPS3"
"447",0,"GS-20-0.2-","SCSE3"
"448",0,"GS-20-0.2-","AddModuleScore3"
"449",0,"GS-20-0.2-","ssGSEA4"
"450",0,"GS-20-0.2-","JASMINE4"
"451",0,"GS-20-0.2-","AUCell4"
"452",0,"GS-20-0.2-","UCell4"
"453",0,"GS-20-0.2-","scPS4"
"454",0,"GS-20-0.2-","SCSE4"
"455",0,"GS-20-0.2-","AddModuleScore4"
"456",0,"GS-20-0.2-","ssGSEA5"
"457",0,"GS-20-0.2-","JASMINE5"
"458",0,"GS-20-0.2-","AUCell5"
"459",0,"GS-20-0.2-","UCell5"
"460",0,"GS-20-0.2-","scPS5"
"461",0,"GS-20-0.2-","SCSE5"
"462",0,"GS-20-0.2-","AddModuleScore5"
"463",0,"GS-20-0.2-","ssGSEA6"
"464",0,"GS-20-0.2-","JASMINE6"
"465",0,"GS-20-0.2-","AUCell6"
"466",0,"GS-20-0.2-","UCell6"
"467",0,"GS-20-0.2-","scPS6"
"468",0,"GS-20-0.2-","SCSE6"
"469",0,"GS-20-0.2-","AddModuleScore6"
"470",0,"GS-20-0.2-","ssGSEA7"
"471",0,"GS-20-0.2-","JASMINE7"
"472",0,"GS-20-0.2-","AUCell7"
"473",0,"GS-20-0.2-","UCell7"
"474",0,"GS-20-0.2-","scPS7"
"475",0,"GS-20-0.2-","SCSE7"
"476",0,"GS-20-0.2-","AddModuleScore7"
"477",0,"GS-20-0.2-","ssGSEA8"
"478",0,"GS-20-0.2-","JASMINE8"
"479",0,"GS-20-0.2-","AUCell8"
"480",0,"GS-20-0.2-","UCell8"
"481",0,"GS-20-0.2-","scPS8"
"482",0,"GS-20-0.2-","SCSE8"
"483",0,"GS-20-0.2-","AddModuleScore8"
"484",0,"GS-20-0.2-","ssGSEA9"
"485",0,"GS-20-0.2-","JASMINE9"
"486",0,"GS-20-0.2-","AUCell9"
"487",0,"GS-20-0.2-","UCell9"
"488",0,"GS-20-0.2-","scPS9"
"489",0,"GS-20-0.2-","SCSE9"
"490",0,"GS-20-0.2-","AddModuleScore9"
"491",0,"GS-20-0.5-","ssGSEA"
"492",0,"GS-20-0.5-","JASMINE"
"493",0,"GS-20-0.5-","AUCell"
"494",0,"GS-20-0.5-","UCell"
"495",0,"GS-20-0.5-","scPS"
"496",0,"GS-20-0.5-","SCSE"
"497",0,"GS-20-0.5-","AddModuleScore"
"498",0,"GS-20-0.5-","ssGSEA1"
"499",0,"GS-20-0.5-","JASMINE1"
"500",0,"GS-20-0.5-","AUCell1"
"501",0,"GS-20-0.5-","UCell1"
"502",0,"GS-20-0.5-","scPS1"
"503",0,"GS-20-0.5-","SCSE1"
"504",0,"GS-20-0.5-","AddModuleScore1"
"505",0,"GS-20-0.5-","ssGSEA2"
"506",0,"GS-20-0.5-","JASMINE2"
"507",0,"GS-20-0.5-","AUCell2"
"508",0,"GS-20-0.5-","UCell2"
"509",0,"GS-20-0.5-","scPS2"
"510",0,"GS-20-0.5-","SCSE2"
"511",0,"GS-20-0.5-","AddModuleScore2"
"512",0,"GS-20-0.5-","ssGSEA3"
"513",0,"GS-20-0.5-","JASMINE3"
"514",0,"GS-20-0.5-","AUCell3"
"515",0,"GS-20-0.5-","UCell3"
"516",0,"GS-20-0.5-","scPS3"
"517",0,"GS-20-0.5-","SCSE3"
"518",0,"GS-20-0.5-","AddModuleScore3"
"519",0,"GS-20-0.5-","ssGSEA4"
"520",0,"GS-20-0.5-","JASMINE4"
"521",0,"GS-20-0.5-","AUCell4"
"522",0,"GS-20-0.5-","UCell4"
"523",0,"GS-20-0.5-","scPS4"
"524",0,"GS-20-0.5-","SCSE4"
"525",0,"GS-20-0.5-","AddModuleScore4"
"526",0,"GS-20-0.5-","ssGSEA5"
"527",0,"GS-20-0.5-","JASMINE5"
"528",0,"GS-20-0.5-","AUCell5"
"529",0,"GS-20-0.5-","UCell5"
"530",0,"GS-20-0.5-","scPS5"
"531",0,"GS-20-0.5-","SCSE5"
"532",0,"GS-20-0.5-","AddModuleScore5"
"533",0,"GS-20-0.5-","ssGSEA6"
"534",0,"GS-20-0.5-","JASMINE6"
"535",0,"GS-20-0.5-","AUCell6"
"536",0,"GS-20-0.5-","UCell6"
"537",0,"GS-20-0.5-","scPS6"
"538",0,"GS-20-0.5-","SCSE6"
"539",0,"GS-20-0.5-","AddModuleScore6"
"540",0,"GS-20-0.5-","ssGSEA7"
"541",0,"GS-20-0.5-","JASMINE7"
"542",0,"GS-20-0.5-","AUCell7"
"543",0,"GS-20-0.5-","UCell7"
"544",0,"GS-20-0.5-","scPS7"
"545",0,"GS-20-0.5-","SCSE7"
"546",0,"GS-20-0.5-","AddModuleScore7"
"547",0,"GS-20-0.5-","ssGSEA8"
"548",0,"GS-20-0.5-","JASMINE8"
"549",0,"GS-20-0.5-","AUCell8"
"550",0,"GS-20-0.5-","UCell8"
"551",0,"GS-20-0.5-","scPS8"
"552",0,"GS-20-0.5-","SCSE8"
"553",0,"GS-20-0.5-","AddModuleScore8"
"554",0,"GS-20-0.5-","ssGSEA9"
"555",0,"GS-20-0.5-","JASMINE9"
"556",0,"GS-20-0.5-","AUCell9"
"557",0,"GS-20-0.5-","UCell9"
"558",0,"GS-20-0.5-","scPS9"
"559",0,"GS-20-0.5-","SCSE9"
"560",0,"GS-20-0.5-","AddModuleScore9"
"561",0,"GS-20-0.8-","ssGSEA"
"562",0,"GS-20-0.8-","JASMINE"
"563",0,"GS-20-0.8-","AUCell"
"564",0,"GS-20-0.8-","UCell"
"565",0,"GS-20-0.8-","scPS"
"566",0,"GS-20-0.8-","SCSE"
"567",0,"GS-20-0.8-","AddModuleScore"
"568",0,"GS-20-0.8-","ssGSEA1"
"569",0,"GS-20-0.8-","JASMINE1"
"570",0,"GS-20-0.8-","AUCell1"
"571",0,"GS-20-0.8-","UCell1"
"572",0,"GS-20-0.8-","scPS1"
"573",0,"GS-20-0.8-","SCSE1"
"574",0,"GS-20-0.8-","AddModuleScore1"
"575",0,"GS-20-0.8-","ssGSEA2"
"576",0,"GS-20-0.8-","JASMINE2"
"577",0,"GS-20-0.8-","AUCell2"
"578",0,"GS-20-0.8-","UCell2"
"579",0,"GS-20-0.8-","scPS2"
"580",0,"GS-20-0.8-","SCSE2"
"581",0,"GS-20-0.8-","AddModuleScore2"
"582",0,"GS-20-0.8-","ssGSEA3"
"583",0,"GS-20-0.8-","JASMINE3"
"584",0,"GS-20-0.8-","AUCell3"
"585",0,"GS-20-0.8-","UCell3"
"586",0,"GS-20-0.8-","scPS3"
"587",0,"GS-20-0.8-","SCSE3"
"588",0,"GS-20-0.8-","AddModuleScore3"
"589",0,"GS-20-0.8-","ssGSEA4"
"590",0,"GS-20-0.8-","JASMINE4"
"591",0,"GS-20-0.8-","AUCell4"
"592",0,"GS-20-0.8-","UCell4"
"593",0,"GS-20-0.8-","scPS4"
"594",0,"GS-20-0.8-","SCSE4"
"595",0,"GS-20-0.8-","AddModuleScore4"
"596",0,"GS-20-0.8-","ssGSEA5"
"597",0,"GS-20-0.8-","JASMINE5"
"598",0,"GS-20-0.8-","AUCell5"
"599",0,"GS-20-0.8-","UCell5"
"600",0,"GS-20-0.8-","scPS5"
"601",0,"GS-20-0.8-","SCSE5"
"602",0,"GS-20-0.8-","AddModuleScore5"
"603",0,"GS-20-0.8-","ssGSEA6"
"604",0,"GS-20-0.8-","JASMINE6"
"605",0,"GS-20-0.8-","AUCell6"
"606",0,"GS-20-0.8-","UCell6"
"607",0,"GS-20-0.8-","scPS6"
"608",0,"GS-20-0.8-","SCSE6"
"609",0,"GS-20-0.8-","AddModuleScore6"
"610",0,"GS-20-0.8-","ssGSEA7"
"611",0,"GS-20-0.8-","JASMINE7"
"612",0,"GS-20-0.8-","AUCell7"
"613",0,"GS-20-0.8-","UCell7"
