"","count","geneset","methods"
"128",96,"GS-10-0.2-","JASMINE8"
"129",98,"GS-10-0.2-","AUCell8"
"130",73,"GS-10-0.2-","UCell8"
"131",3,"GS-10-0.2-","scPS8"
"132",98,"GS-10-0.2-","SCSE8"
"133",100,"GS-10-0.2-","AddModuleScore8"
"134",50,"GS-10-0.2-","ssGSEA9"
"135",95,"GS-10-0.2-","JASMINE9"
"136",100,"GS-10-0.2-","AUCell9"
"137",56,"GS-10-0.2-","UCell9"
"138",2,"GS-10-0.2-","scPS9"
"139",99,"GS-10-0.2-","SCSE9"
"140",100,"GS-10-0.2-","AddModuleScore9"
"141",75,"GS-10-0.5-","ssGSEA"
"142",91,"GS-10-0.5-","JASMINE"
"143",95,"GS-10-0.5-","AUCell"
"144",27,"GS-10-0.5-","UCell"
"145",7,"GS-10-0.5-","scPS"
"146",95,"GS-10-0.5-","SCSE"
"147",95,"GS-10-0.5-","AddModuleScore"
"148",51,"GS-10-0.5-","ssGSEA1"
"149",77,"GS-10-0.5-","JASMINE1"
"150",85,"GS-10-0.5-","AUCell1"
"151",10,"GS-10-0.5-","UCell1"
"152",1,"GS-10-0.5-","scPS1"
"153",90,"GS-10-0.5-","SCSE1"
"154",98,"GS-10-0.5-","AddModuleScore1"
"155",61,"GS-10-0.5-","ssGSEA2"
"156",85,"GS-10-0.5-","JASMINE2"
"157",88,"GS-10-0.5-","AUCell2"
"158",9,"GS-10-0.5-","UCell2"
"159",5,"GS-10-0.5-","scPS2"
"160",89,"GS-10-0.5-","SCSE2"
"161",96,"GS-10-0.5-","AddModuleScore2"
"162",47,"GS-10-0.5-","ssGSEA3"
"163",74,"GS-10-0.5-","JASMINE3"
"164",85,"GS-10-0.5-","AUCell3"
"165",8,"GS-10-0.5-","UCell3"
"166",10,"GS-10-0.5-","scPS3"
"167",85,"GS-10-0.5-","SCSE3"
"168",96,"GS-10-0.5-","AddModuleScore3"
"169",81,"GS-10-0.5-","ssGSEA4"
"170",83,"GS-10-0.5-","JASMINE4"
"171",91,"GS-10-0.5-","AUCell4"
"172",52,"GS-10-0.5-","UCell4"
"173",8,"GS-10-0.5-","scPS4"
"174",88,"GS-10-0.5-","SCSE4"
"175",98,"GS-10-0.5-","AddModuleScore4"
"176",80,"GS-10-0.5-","ssGSEA5"
"177",87,"GS-10-0.5-","JASMINE5"
"178",95,"GS-10-0.5-","AUCell5"
"179",44,"GS-10-0.5-","UCell5"
"180",4,"GS-10-0.5-","scPS5"
"181",93,"GS-10-0.5-","SCSE5"
"182",99,"GS-10-0.5-","AddModuleScore5"
"183",78,"GS-10-0.5-","ssGSEA6"
"184",87,"GS-10-0.5-","JASMINE6"
"185",89,"GS-10-0.5-","AUCell6"
"186",49,"GS-10-0.5-","UCell6"
"187",7,"GS-10-0.5-","scPS6"
"188",92,"GS-10-0.5-","SCSE6"
"189",97,"GS-10-0.5-","AddModuleScore6"
"190",60,"GS-10-0.5-","ssGSEA7"
"191",90,"GS-10-0.5-","JASMINE7"
"192",92,"GS-10-0.5-","AUCell7"
"193",33,"GS-10-0.5-","UCell7"
"194",4,"GS-10-0.5-","scPS7"
"195",97,"GS-10-0.5-","SCSE7"
"196",100,"GS-10-0.5-","AddModuleScore7"
"197",90,"GS-10-0.5-","ssGSEA8"
"198",90,"GS-10-0.5-","JASMINE8"
"199",95,"GS-10-0.5-","AUCell8"
"200",53,"GS-10-0.5-","UCell8"
"201",7,"GS-10-0.5-","scPS8"
"202",96,"GS-10-0.5-","SCSE8"
"203",100,"GS-10-0.5-","AddModuleScore8"
"204",86,"GS-10-0.5-","ssGSEA9"
"205",89,"GS-10-0.5-","JASMINE9"
"206",96,"GS-10-0.5-","AUCell9"
"207",58,"GS-10-0.5-","UCell9"
"208",4,"GS-10-0.5-","scPS9"
"209",96,"GS-10-0.5-","SCSE9"
"210",100,"GS-10-0.5-","AddModuleScore9"
"211",97,"GS-10-0.8-","ssGSEA"
"212",56,"GS-10-0.8-","JASMINE"
"213",69,"GS-10-0.8-","AUCell"
"214",26,"GS-10-0.8-","UCell"
"215",11,"GS-10-0.8-","scPS"
"216",68,"GS-10-0.8-","SCSE"
"217",83,"GS-10-0.8-","AddModuleScore"
"218",96,"GS-10-0.8-","ssGSEA1"
"219",54,"GS-10-0.8-","JASMINE1"
"220",61,"GS-10-0.8-","AUCell1"
"221",12,"GS-10-0.8-","UCell1"
"222",10,"GS-10-0.8-","scPS1"
"223",68,"GS-10-0.8-","SCSE1"
"224",90,"GS-10-0.8-","AddModuleScore1"
"225",96,"GS-10-0.8-","ssGSEA2"
"226",49,"GS-10-0.8-","JASMINE2"
"227",71,"GS-10-0.8-","AUCell2"
"228",20,"GS-10-0.8-","UCell2"
"229",14,"GS-10-0.8-","scPS2"
"230",61,"GS-10-0.8-","SCSE2"
"231",89,"GS-10-0.8-","AddModuleScore2"
"232",95,"GS-10-0.8-","ssGSEA3"
"233",50,"GS-10-0.8-","JASMINE3"
"234",60,"GS-10-0.8-","AUCell3"
"235",18,"GS-10-0.8-","UCell3"
"236",17,"GS-10-0.8-","scPS3"
"237",62,"GS-10-0.8-","SCSE3"
"238",90,"GS-10-0.8-","AddModuleScore3"
"239",96,"GS-10-0.8-","ssGSEA4"
"240",68,"GS-10-0.8-","JASMINE4"
"241",80,"GS-10-0.8-","AUCell4"
"242",41,"GS-10-0.8-","UCell4"
"243",13,"GS-10-0.8-","scPS4"
"244",74,"GS-10-0.8-","SCSE4"
"245",91,"GS-10-0.8-","AddModuleScore4"
"246",95,"GS-10-0.8-","ssGSEA5"
"247",69,"GS-10-0.8-","JASMINE5"
"248",72,"GS-10-0.8-","AUCell5"
"249",50,"GS-10-0.8-","UCell5"
"250",15,"GS-10-0.8-","scPS5"
"251",72,"GS-10-0.8-","SCSE5"
"252",86,"GS-10-0.8-","AddModuleScore5"
"253",98,"GS-10-0.8-","ssGSEA6"
"254",54,"GS-10-0.8-","JASMINE6"
"255",69,"GS-10-0.8-","AUCell6"
"256",39,"GS-10-0.8-","UCell6"
"257",15,"GS-10-0.8-","scPS6"
"258",66,"GS-10-0.8-","SCSE6"
"259",84,"GS-10-0.8-","AddModuleScore6"
"260",90,"GS-10-0.8-","ssGSEA7"
"261",53,"GS-10-0.8-","JASMINE7"
"262",60,"GS-10-0.8-","AUCell7"
"263",29,"GS-10-0.8-","UCell7"
"264",12,"GS-10-0.8-","scPS7"
"265",64,"GS-10-0.8-","SCSE7"
"266",91,"GS-10-0.8-","AddModuleScore7"
"267",97,"GS-10-0.8-","ssGSEA8"
"268",63,"GS-10-0.8-","JASMINE8"
"269",75,"GS-10-0.8-","AUCell8"
"270",49,"GS-10-0.8-","UCell8"
"271",10,"GS-10-0.8-","scPS8"
"272",69,"GS-10-0.8-","SCSE8"
"273",91,"GS-10-0.8-","AddModuleScore8"
"274",98,"GS-10-0.8-","ssGSEA9"
"275",65,"GS-10-0.8-","JASMINE9"
"276",78,"GS-10-0.8-","AUCell9"
"277",39,"GS-10-0.8-","UCell9"
"278",13,"GS-10-0.8-","scPS9"
"279",79,"GS-10-0.8-","SCSE9"
"280",90,"GS-10-0.8-","AddModuleScore9"
"281",98,"GS-10-1-","ssGSEA"
"282",23,"GS-10-1-","JASMINE"
"283",38,"GS-10-1-","AUCell"
"284",19,"GS-10-1-","UCell"
"285",19,"GS-10-1-","scPS"
"286",24,"GS-10-1-","SCSE"
"287",27,"GS-10-1-","AddModuleScore"
"288",99,"GS-10-1-","ssGSEA1"
"289",19,"GS-10-1-","JASMINE1"
"290",39,"GS-10-1-","AUCell1"
"291",13,"GS-10-1-","UCell1"
"292",15,"GS-10-1-","scPS1"
"293",21,"GS-10-1-","SCSE1"
"294",40,"GS-10-1-","AddModuleScore1"
"295",100,"GS-10-1-","ssGSEA2"
"296",16,"GS-10-1-","JASMINE2"
"297",45,"GS-10-1-","AUCell2"
"298",14,"GS-10-1-","UCell2"
"299",13,"GS-10-1-","scPS2"
"300",16,"GS-10-1-","SCSE2"
"301",27,"GS-10-1-","AddModuleScore2"
"302",97,"GS-10-1-","ssGSEA3"
"303",23,"GS-10-1-","JASMINE3"
"304",39,"GS-10-1-","AUCell3"
"305",20,"GS-10-1-","UCell3"
"306",23,"GS-10-1-","scPS3"
"307",21,"GS-10-1-","SCSE3"
"308",42,"GS-10-1-","AddModuleScore3"
"309",99,"GS-10-1-","ssGSEA4"
"310",24,"GS-10-1-","JASMINE4"
"311",46,"GS-10-1-","AUCell4"
"312",18,"GS-10-1-","UCell4"
"313",16,"GS-10-1-","scPS4"
"314",22,"GS-10-1-","SCSE4"
"315",27,"GS-10-1-","AddModuleScore4"
"316",100,"GS-10-1-","ssGSEA5"
"317",18,"GS-10-1-","JASMINE5"
"318",39,"GS-10-1-","AUCell5"
"319",18,"GS-10-1-","UCell5"
"320",18,"GS-10-1-","scPS5"
"321",19,"GS-10-1-","SCSE5"
"322",18,"GS-10-1-","AddModuleScore5"
"323",99,"GS-10-1-","ssGSEA6"
"324",21,"GS-10-1-","JASMINE6"
"325",40,"GS-10-1-","AUCell6"
"326",19,"GS-10-1-","UCell6"
"327",18,"GS-10-1-","scPS6"
"328",21,"GS-10-1-","SCSE6"
"329",21,"GS-10-1-","AddModuleScore6"
"330",100,"GS-10-1-","ssGSEA7"
"331",16,"GS-10-1-","JASMINE7"
"332",36,"GS-10-1-","AUCell7"
"333",16,"GS-10-1-","UCell7"
"334",10,"GS-10-1-","scPS7"
"335",16,"GS-10-1-","SCSE7"
"336",27,"GS-10-1-","AddModuleScore7"
"337",100,"GS-10-1-","ssGSEA8"
"338",20,"GS-10-1-","JASMINE8"
"339",46,"GS-10-1-","AUCell8"
"340",19,"GS-10-1-","UCell8"
"341",14,"GS-10-1-","scPS8"
"342",19,"GS-10-1-","SCSE8"
"343",21,"GS-10-1-","AddModuleScore8"
"344",100,"GS-10-1-","ssGSEA9"
"345",19,"GS-10-1-","JASMINE9"
"346",53,"GS-10-1-","AUCell9"
"347",17,"GS-10-1-","UCell9"
"348",13,"GS-10-1-","scPS9"
"349",19,"GS-10-1-","SCSE9"
"350",21,"GS-10-1-","AddModuleScore9"
"351",14,"GS-20-0-","ssGSEA"
"352",100,"GS-20-0-","JASMINE"
"353",100,"GS-20-0-","AUCell"
"354",41,"GS-20-0-","UCell"
"355",0,"GS-20-0-","scPS"
"356",100,"GS-20-0-","SCSE"
"357",100,"GS-20-0-","AddModuleScore"
"358",2,"GS-20-0-","ssGSEA1"
"359",99,"GS-20-0-","JASMINE1"
"360",100,"GS-20-0-","AUCell1"
"361",6,"GS-20-0-","UCell1"
"362",3,"GS-20-0-","scPS1"
"363",100,"GS-20-0-","SCSE1"
"364",100,"GS-20-0-","AddModuleScore1"
"365",1,"GS-20-0-","ssGSEA2"
"366",100,"GS-20-0-","JASMINE2"
"367",100,"GS-20-0-","AUCell2"
"368",6,"GS-20-0-","UCell2"
"369",3,"GS-20-0-","scPS2"
"370",100,"GS-20-0-","SCSE2"
"371",100,"GS-20-0-","AddModuleScore2"
"372",1,"GS-20-0-","ssGSEA3"
"373",100,"GS-20-0-","JASMINE3"
"374",100,"GS-20-0-","AUCell3"
"375",0,"GS-20-0-","UCell3"
"376",11,"GS-20-0-","scPS3"
"377",100,"GS-20-0-","SCSE3"
"378",100,"GS-20-0-","AddModuleScore3"
"379",21,"GS-20-0-","ssGSEA4"
"380",100,"GS-20-0-","JASMINE4"
"381",100,"GS-20-0-","AUCell4"
"382",48,"GS-20-0-","UCell4"
"383",0,"GS-20-0-","scPS4"
"384",100,"GS-20-0-","SCSE4"
"385",100,"GS-20-0-","AddModuleScore4"
"386",26,"GS-20-0-","ssGSEA5"
"387",100,"GS-20-0-","JASMINE5"
"388",100,"GS-20-0-","AUCell5"
"389",62,"GS-20-0-","UCell5"
"390",0,"GS-20-0-","scPS5"
"391",100,"GS-20-0-","SCSE5"
"392",100,"GS-20-0-","AddModuleScore5"
"393",19,"GS-20-0-","ssGSEA6"
"394",100,"GS-20-0-","JASMINE6"
"395",100,"GS-20-0-","AUCell6"
"396",53,"GS-20-0-","UCell6"
"397",1,"GS-20-0-","scPS6"
"398",100,"GS-20-0-","SCSE6"
"399",100,"GS-20-0-","AddModuleScore6"
"400",18,"GS-20-0-","ssGSEA7"
"401",100,"GS-20-0-","JASMINE7"
"402",100,"GS-20-0-","AUCell7"
"403",57,"GS-20-0-","UCell7"
"404",1,"GS-20-0-","scPS7"
"405",100,"GS-20-0-","SCSE7"
"406",100,"GS-20-0-","AddModuleScore7"
"407",68,"GS-20-0-","ssGSEA8"
"408",100,"GS-20-0-","JASMINE8"
"409",100,"GS-20-0-","AUCell8"
"410",94,"GS-20-0-","UCell8"
"411",3,"GS-20-0-","scPS8"
"412",100,"GS-20-0-","SCSE8"
"413",100,"GS-20-0-","AddModuleScore8"
"414",28,"GS-20-0-","ssGSEA9"
"415",100,"GS-20-0-","JASMINE9"
"416",100,"GS-20-0-","AUCell9"
"417",71,"GS-20-0-","UCell9"
"418",0,"GS-20-0-","scPS9"
"419",100,"GS-20-0-","SCSE9"
"420",100,"GS-20-0-","AddModuleScore9"
"421",21,"GS-20-0.2-","ssGSEA"
"422",100,"GS-20-0.2-","JASMINE"
"423",96,"GS-20-0.2-","AUCell"
"424",40,"GS-20-0.2-","UCell"
"425",6,"GS-20-0.2-","scPS"
"426",98,"GS-20-0.2-","SCSE"
"427",98,"GS-20-0.2-","AddModuleScore"
"428",7,"GS-20-0.2-","ssGSEA1"
"429",96,"GS-20-0.2-","JASMINE1"
"430",97,"GS-20-0.2-","AUCell1"
"431",10,"GS-20-0.2-","UCell1"
"432",7,"GS-20-0.2-","scPS1"
"433",99,"GS-20-0.2-","SCSE1"
"434",100,"GS-20-0.2-","AddModuleScore1"
"435",12,"GS-20-0.2-","ssGSEA2"
"436",100,"GS-20-0.2-","JASMINE2"
"437",98,"GS-20-0.2-","AUCell2"
"438",11,"GS-20-0.2-","UCell2"
"439",8,"GS-20-0.2-","scPS2"
"440",100,"GS-20-0.2-","SCSE2"
"441",100,"GS-20-0.2-","AddModuleScore2"
"442",5,"GS-20-0.2-","ssGSEA3"
"443",100,"GS-20-0.2-","JASMINE3"
"444",98,"GS-20-0.2-","AUCell3"
"445",3,"GS-20-0.2-","UCell3"
"446",13,"GS-20-0.2-","scPS3"
"447",100,"GS-20-0.2-","SCSE3"
"448",100,"GS-20-0.2-","AddModuleScore3"
"449",31,"GS-20-0.2-","ssGSEA4"
"450",99,"GS-20-0.2-","JASMINE4"
"451",96,"GS-20-0.2-","AUCell4"
"452",53,"GS-20-0.2-","UCell4"
"453",7,"GS-20-0.2-","scPS4"
"454",98,"GS-20-0.2-","SCSE4"
"455",99,"GS-20-0.2-","AddModuleScore4"
"456",40,"GS-20-0.2-","ssGSEA5"
"457",99,"GS-20-0.2-","JASMINE5"
"458",99,"GS-20-0.2-","AUCell5"
"459",63,"GS-20-0.2-","UCell5"
"460",2,"GS-20-0.2-","scPS5"
"461",100,"GS-20-0.2-","SCSE5"
"462",100,"GS-20-0.2-","AddModuleScore5"
"463",33,"GS-20-0.2-","ssGSEA6"
"464",100,"GS-20-0.2-","JASMINE6"
"465",100,"GS-20-0.2-","AUCell6"
"466",46,"GS-20-0.2-","UCell6"
"467",0,"GS-20-0.2-","scPS6"
"468",100,"GS-20-0.2-","SCSE6"
"469",100,"GS-20-0.2-","AddModuleScore6"
"470",27,"GS-20-0.2-","ssGSEA7"
"471",100,"GS-20-0.2-","JASMINE7"
"472",100,"GS-20-0.2-","AUCell7"
"473",53,"GS-20-0.2-","UCell7"
"474",1,"GS-20-0.2-","scPS7"
"475",100,"GS-20-0.2-","SCSE7"
"476",100,"GS-20-0.2-","AddModuleScore7"
"477",74,"GS-20-0.2-","ssGSEA8"
"478",100,"GS-20-0.2-","JASMINE8"
"479",99,"GS-20-0.2-","AUCell8"
"480",82,"GS-20-0.2-","UCell8"
"481",7,"GS-20-0.2-","scPS8"
"482",100,"GS-20-0.2-","SCSE8"
"483",100,"GS-20-0.2-","AddModuleScore8"
"484",45,"GS-20-0.2-","ssGSEA9"
"485",100,"GS-20-0.2-","JASMINE9"
"486",97,"GS-20-0.2-","AUCell9"
"487",62,"GS-20-0.2-","UCell9"
"488",6,"GS-20-0.2-","scPS9"
"489",99,"GS-20-0.2-","SCSE9"
"490",100,"GS-20-0.2-","AddModuleScore9"
"491",40,"GS-20-0.5-","ssGSEA"
"492",97,"GS-20-0.5-","JASMINE"
"493",96,"GS-20-0.5-","AUCell"
"494",31,"GS-20-0.5-","UCell"
"495",12,"GS-20-0.5-","scPS"
"496",98,"GS-20-0.5-","SCSE"
"497",99,"GS-20-0.5-","AddModuleScore"
"498",23,"GS-20-0.5-","ssGSEA1"
"499",99,"GS-20-0.5-","JASMINE1"
"500",96,"GS-20-0.5-","AUCell1"
"501",9,"GS-20-0.5-","UCell1"
"502",11,"GS-20-0.5-","scPS1"
"503",98,"GS-20-0.5-","SCSE1"
"504",97,"GS-20-0.5-","AddModuleScore1"
"505",39,"GS-20-0.5-","ssGSEA2"
"506",92,"GS-20-0.5-","JASMINE2"
"507",96,"GS-20-0.5-","AUCell2"
"508",15,"GS-20-0.5-","UCell2"
"509",12,"GS-20-0.5-","scPS2"
"510",94,"GS-20-0.5-","SCSE2"
"511",97,"GS-20-0.5-","AddModuleScore2"
"512",25,"GS-20-0.5-","ssGSEA3"
"513",89,"GS-20-0.5-","JASMINE3"
"514",87,"GS-20-0.5-","AUCell3"
"515",16,"GS-20-0.5-","UCell3"
"516",24,"GS-20-0.5-","scPS3"
"517",95,"GS-20-0.5-","SCSE3"
"518",94,"GS-20-0.5-","AddModuleScore3"
"519",62,"GS-20-0.5-","ssGSEA4"
"520",96,"GS-20-0.5-","JASMINE4"
"521",96,"GS-20-0.5-","AUCell4"
"522",42,"GS-20-0.5-","UCell4"
"523",15,"GS-20-0.5-","scPS4"
"524",98,"GS-20-0.5-","SCSE4"
"525",98,"GS-20-0.5-","AddModuleScore4"
"526",64,"GS-20-0.5-","ssGSEA5"
"527",96,"GS-20-0.5-","JASMINE5"
"528",95,"GS-20-0.5-","AUCell5"
"529",55,"GS-20-0.5-","UCell5"
"530",11,"GS-20-0.5-","scPS5"
"531",94,"GS-20-0.5-","SCSE5"
"532",98,"GS-20-0.5-","AddModuleScore5"
"533",52,"GS-20-0.5-","ssGSEA6"
"534",99,"GS-20-0.5-","JASMINE6"
"535",95,"GS-20-0.5-","AUCell6"
"536",42,"GS-20-0.5-","UCell6"
"537",10,"GS-20-0.5-","scPS6"
"538",100,"GS-20-0.5-","SCSE6"
"539",99,"GS-20-0.5-","AddModuleScore6"
"540",39,"GS-20-0.5-","ssGSEA7"
"541",99,"GS-20-0.5-","JASMINE7"
"542",98,"GS-20-0.5-","AUCell7"
"543",29,"GS-20-0.5-","UCell7"
"544",6,"GS-20-0.5-","scPS7"
"545",99,"GS-20-0.5-","SCSE7"
"546",98,"GS-20-0.5-","AddModuleScore7"
"547",81,"GS-20-0.5-","ssGSEA8"
"548",95,"GS-20-0.5-","JASMINE8"
"549",92,"GS-20-0.5-","AUCell8"
"550",73,"GS-20-0.5-","UCell8"
"551",11,"GS-20-0.5-","scPS8"
"552",95,"GS-20-0.5-","SCSE8"
"553",98,"GS-20-0.5-","AddModuleScore8"
"554",71,"GS-20-0.5-","ssGSEA9"
"555",95,"GS-20-0.5-","JASMINE9"
"556",95,"GS-20-0.5-","AUCell9"
"557",58,"GS-20-0.5-","UCell9"
"558",16,"GS-20-0.5-","scPS9"
"559",97,"GS-20-0.5-","SCSE9"
"560",96,"GS-20-0.5-","AddModuleScore9"
"561",81,"GS-20-0.8-","ssGSEA"
"562",80,"GS-20-0.8-","JASMINE"
"563",86,"GS-20-0.8-","AUCell"
"564",29,"GS-20-0.8-","UCell"
"565",12,"GS-20-0.8-","scPS"
"566",89,"GS-20-0.8-","SCSE"
"567",93,"GS-20-0.8-","AddModuleScore"
"568",64,"GS-20-0.8-","ssGSEA1"
"569",83,"GS-20-0.8-","JASMINE1"
"570",88,"GS-20-0.8-","AUCell1"
"571",12,"GS-20-0.8-","UCell1"
"572",15,"GS-20-0.8-","scPS1"
"573",84,"GS-20-0.8-","SCSE1"
"574",96,"GS-20-0.8-","AddModuleScore1"
"575",83,"GS-20-0.8-","ssGSEA2"
"576",78,"GS-20-0.8-","JASMINE2"
"577",90,"GS-20-0.8-","AUCell2"
"578",32,"GS-20-0.8-","UCell2"
"579",23,"GS-20-0.8-","scPS2"
"580",80,"GS-20-0.8-","SCSE2"
"581",89,"GS-20-0.8-","AddModuleScore2"
"582",79,"GS-20-0.8-","ssGSEA3"
"583",75,"GS-20-0.8-","JASMINE3"
"584",84,"GS-20-0.8-","AUCell3"
"585",25,"GS-20-0.8-","UCell3"
"586",27,"GS-20-0.8-","scPS3"
"587",79,"GS-20-0.8-","SCSE3"
"588",86,"GS-20-0.8-","AddModuleScore3"
"589",94,"GS-20-0.8-","ssGSEA4"
"590",82,"GS-20-0.8-","JASMINE4"
"591",90,"GS-20-0.8-","AUCell4"
"592",46,"GS-20-0.8-","UCell4"
"593",21,"GS-20-0.8-","scPS4"
"594",84,"GS-20-0.8-","SCSE4"
"595",88,"GS-20-0.8-","AddModuleScore4"
"596",94,"GS-20-0.8-","ssGSEA5"
"597",87,"GS-20-0.8-","JASMINE5"
"598",96,"GS-20-0.8-","AUCell5"
"599",47,"GS-20-0.8-","UCell5"
"600",20,"GS-20-0.8-","scPS5"
"601",91,"GS-20-0.8-","SCSE5"
"602",96,"GS-20-0.8-","AddModuleScore5"
"603",87,"GS-20-0.8-","ssGSEA6"
"604",79,"GS-20-0.8-","JASMINE6"
"605",87,"GS-20-0.8-","AUCell6"
"606",37,"GS-20-0.8-","UCell6"
"607",20,"GS-20-0.8-","scPS6"
"608",90,"GS-20-0.8-","SCSE6"
"609",93,"GS-20-0.8-","AddModuleScore6"
"610",86,"GS-20-0.8-","ssGSEA7"
"611",89,"GS-20-0.8-","JASMINE7"
"612",88,"GS-20-0.8-","AUCell7"
"613",46,"GS-20-0.8-","UCell7"
