"","count","geneset","methods"
"224",40,"GS-10-0.8-","AddModuleScore1"
"225",0,"GS-10-0.8-","ssGSEA2"
"226",7,"GS-10-0.8-","JASMINE2"
"227",5,"GS-10-0.8-","AUCell2"
"228",4,"GS-10-0.8-","UCell2"
"229",43,"GS-10-0.8-","scPS2"
"230",6,"GS-10-0.8-","SCSE2"
"231",35,"GS-10-0.8-","AddModuleScore2"
"232",0,"GS-10-0.8-","ssGSEA3"
"233",6,"GS-10-0.8-","JASMINE3"
"234",4,"GS-10-0.8-","AUCell3"
"235",5,"GS-10-0.8-","UCell3"
"236",30,"GS-10-0.8-","scPS3"
"237",0,"GS-10-0.8-","SCSE3"
"238",38,"GS-10-0.8-","AddModuleScore3"
"239",0,"GS-10-0.8-","ssGSEA4"
"240",6,"GS-10-0.8-","JASMINE4"
"241",4,"GS-10-0.8-","AUCell4"
"242",7,"GS-10-0.8-","UCell4"
"243",45,"GS-10-0.8-","scPS4"
"244",8,"GS-10-0.8-","SCSE4"
"245",29,"GS-10-0.8-","AddModuleScore4"
"246",0,"GS-10-0.8-","ssGSEA5"
"247",9,"GS-10-0.8-","JASMINE5"
"248",14,"GS-10-0.8-","AUCell5"
"249",11,"GS-10-0.8-","UCell5"
"250",44,"GS-10-0.8-","scPS5"
"251",8,"GS-10-0.8-","SCSE5"
"252",30,"GS-10-0.8-","AddModuleScore5"
"253",0,"GS-10-0.8-","ssGSEA6"
"254",17,"GS-10-0.8-","JASMINE6"
"255",15,"GS-10-0.8-","AUCell6"
"256",13,"GS-10-0.8-","UCell6"
"257",54,"GS-10-0.8-","scPS6"
"258",6,"GS-10-0.8-","SCSE6"
"259",31,"GS-10-0.8-","AddModuleScore6"
"260",0,"GS-10-0.8-","ssGSEA7"
"261",8,"GS-10-0.8-","JASMINE7"
"262",15,"GS-10-0.8-","AUCell7"
"263",6,"GS-10-0.8-","UCell7"
"264",50,"GS-10-0.8-","scPS7"
"265",2,"GS-10-0.8-","SCSE7"
"266",35,"GS-10-0.8-","AddModuleScore7"
"267",0,"GS-10-0.8-","ssGSEA8"
"268",8,"GS-10-0.8-","JASMINE8"
"269",7,"GS-10-0.8-","AUCell8"
"270",6,"GS-10-0.8-","UCell8"
"271",42,"GS-10-0.8-","scPS8"
"272",7,"GS-10-0.8-","SCSE8"
"273",36,"GS-10-0.8-","AddModuleScore8"
"274",0,"GS-10-0.8-","ssGSEA9"
"275",15,"GS-10-0.8-","JASMINE9"
"276",12,"GS-10-0.8-","AUCell9"
"277",8,"GS-10-0.8-","UCell9"
"278",41,"GS-10-0.8-","scPS9"
"279",4,"GS-10-0.8-","SCSE9"
"280",25,"GS-10-0.8-","AddModuleScore9"
"281",0,"GS-10-1-","ssGSEA"
"282",17,"GS-10-1-","JASMINE"
"283",59,"GS-10-1-","AUCell"
"284",12,"GS-10-1-","UCell"
"285",2,"GS-10-1-","scPS"
"286",2,"GS-10-1-","SCSE"
"287",0,"GS-10-1-","AddModuleScore"
"288",0,"GS-10-1-","ssGSEA1"
"289",17,"GS-10-1-","JASMINE1"
"290",51,"GS-10-1-","AUCell1"
"291",17,"GS-10-1-","UCell1"
"292",3,"GS-10-1-","scPS1"
"293",4,"GS-10-1-","SCSE1"
"294",2,"GS-10-1-","AddModuleScore1"
"295",0,"GS-10-1-","ssGSEA2"
"296",14,"GS-10-1-","JASMINE2"
"297",58,"GS-10-1-","AUCell2"
"298",15,"GS-10-1-","UCell2"
"299",3,"GS-10-1-","scPS2"
"300",4,"GS-10-1-","SCSE2"
"301",4,"GS-10-1-","AddModuleScore2"
"302",0,"GS-10-1-","ssGSEA3"
"303",9,"GS-10-1-","JASMINE3"
"304",62,"GS-10-1-","AUCell3"
"305",12,"GS-10-1-","UCell3"
"306",1,"GS-10-1-","scPS3"
"307",2,"GS-10-1-","SCSE3"
"308",7,"GS-10-1-","AddModuleScore3"
"309",0,"GS-10-1-","ssGSEA4"
"310",10,"GS-10-1-","JASMINE4"
"311",78,"GS-10-1-","AUCell4"
"312",17,"GS-10-1-","UCell4"
"313",1,"GS-10-1-","scPS4"
"314",2,"GS-10-1-","SCSE4"
"315",4,"GS-10-1-","AddModuleScore4"
"316",0,"GS-10-1-","ssGSEA5"
"317",20,"GS-10-1-","JASMINE5"
"318",64,"GS-10-1-","AUCell5"
"319",22,"GS-10-1-","UCell5"
"320",7,"GS-10-1-","scPS5"
"321",12,"GS-10-1-","SCSE5"
"322",4,"GS-10-1-","AddModuleScore5"
"323",0,"GS-10-1-","ssGSEA6"
"324",6,"GS-10-1-","JASMINE6"
"325",68,"GS-10-1-","AUCell6"
"326",10,"GS-10-1-","UCell6"
"327",4,"GS-10-1-","scPS6"
"328",2,"GS-10-1-","SCSE6"
"329",4,"GS-10-1-","AddModuleScore6"
"330",0,"GS-10-1-","ssGSEA7"
"331",8,"GS-10-1-","JASMINE7"
"332",79,"GS-10-1-","AUCell7"
"333",16,"GS-10-1-","UCell7"
"334",5,"GS-10-1-","scPS7"
"335",4,"GS-10-1-","SCSE7"
"336",5,"GS-10-1-","AddModuleScore7"
"337",0,"GS-10-1-","ssGSEA8"
"338",11,"GS-10-1-","JASMINE8"
"339",73,"GS-10-1-","AUCell8"
"340",7,"GS-10-1-","UCell8"
"341",2,"GS-10-1-","scPS8"
"342",1,"GS-10-1-","SCSE8"
"343",1,"GS-10-1-","AddModuleScore8"
"344",0,"GS-10-1-","ssGSEA9"
"345",9,"GS-10-1-","JASMINE9"
"346",67,"GS-10-1-","AUCell9"
"347",13,"GS-10-1-","UCell9"
"348",1,"GS-10-1-","scPS9"
"349",1,"GS-10-1-","SCSE9"
"350",1,"GS-10-1-","AddModuleScore9"
"351",0,"GS-20-0-","ssGSEA"
"352",88,"GS-20-0-","JASMINE"
"353",100,"GS-20-0-","AUCell"
"354",85,"GS-20-0-","UCell"
"355",99,"GS-20-0-","scPS"
"356",28,"GS-20-0-","SCSE"
"357",23,"GS-20-0-","AddModuleScore"
"358",0,"GS-20-0-","ssGSEA1"
"359",88,"GS-20-0-","JASMINE1"
"360",100,"GS-20-0-","AUCell1"
"361",86,"GS-20-0-","UCell1"
"362",99,"GS-20-0-","scPS1"
"363",43,"GS-20-0-","SCSE1"
"364",31,"GS-20-0-","AddModuleScore1"
"365",0,"GS-20-0-","ssGSEA2"
"366",96,"GS-20-0-","JASMINE2"
"367",99,"GS-20-0-","AUCell2"
"368",82,"GS-20-0-","UCell2"
"369",100,"GS-20-0-","scPS2"
"370",32,"GS-20-0-","SCSE2"
"371",27,"GS-20-0-","AddModuleScore2"
"372",0,"GS-20-0-","ssGSEA3"
"373",99,"GS-20-0-","JASMINE3"
"374",100,"GS-20-0-","AUCell3"
"375",95,"GS-20-0-","UCell3"
"376",100,"GS-20-0-","scPS3"
"377",28,"GS-20-0-","SCSE3"
"378",28,"GS-20-0-","AddModuleScore3"
"379",0,"GS-20-0-","ssGSEA4"
"380",100,"GS-20-0-","JASMINE4"
"381",100,"GS-20-0-","AUCell4"
"382",93,"GS-20-0-","UCell4"
"383",100,"GS-20-0-","scPS4"
"384",36,"GS-20-0-","SCSE4"
"385",28,"GS-20-0-","AddModuleScore4"
"386",0,"GS-20-0-","ssGSEA5"
"387",96,"GS-20-0-","JASMINE5"
"388",100,"GS-20-0-","AUCell5"
"389",95,"GS-20-0-","UCell5"
"390",100,"GS-20-0-","scPS5"
"391",36,"GS-20-0-","SCSE5"
"392",21,"GS-20-0-","AddModuleScore5"
"393",0,"GS-20-0-","ssGSEA6"
"394",100,"GS-20-0-","JASMINE6"
"395",100,"GS-20-0-","AUCell6"
"396",96,"GS-20-0-","UCell6"
"397",100,"GS-20-0-","scPS6"
"398",30,"GS-20-0-","SCSE6"
"399",35,"GS-20-0-","AddModuleScore6"
"400",0,"GS-20-0-","ssGSEA7"
"401",100,"GS-20-0-","JASMINE7"
"402",99,"GS-20-0-","AUCell7"
"403",79,"GS-20-0-","UCell7"
"404",100,"GS-20-0-","scPS7"
"405",24,"GS-20-0-","SCSE7"
"406",21,"GS-20-0-","AddModuleScore7"
"407",0,"GS-20-0-","ssGSEA8"
"408",100,"GS-20-0-","JASMINE8"
"409",100,"GS-20-0-","AUCell8"
"410",95,"GS-20-0-","UCell8"
"411",100,"GS-20-0-","scPS8"
"412",32,"GS-20-0-","SCSE8"
"413",38,"GS-20-0-","AddModuleScore8"
"414",0,"GS-20-0-","ssGSEA9"
"415",100,"GS-20-0-","JASMINE9"
"416",100,"GS-20-0-","AUCell9"
"417",95,"GS-20-0-","UCell9"
"418",100,"GS-20-0-","scPS9"
"419",39,"GS-20-0-","SCSE9"
"420",25,"GS-20-0-","AddModuleScore9"
"421",0,"GS-20-0.2-","ssGSEA"
"422",75,"GS-20-0.2-","JASMINE"
"423",95,"GS-20-0.2-","AUCell"
"424",76,"GS-20-0.2-","UCell"
"425",99,"GS-20-0.2-","scPS"
"426",21,"GS-20-0.2-","SCSE"
"427",25,"GS-20-0.2-","AddModuleScore"
"428",0,"GS-20-0.2-","ssGSEA1"
"429",78,"GS-20-0.2-","JASMINE1"
"430",100,"GS-20-0.2-","AUCell1"
"431",67,"GS-20-0.2-","UCell1"
"432",96,"GS-20-0.2-","scPS1"
"433",31,"GS-20-0.2-","SCSE1"
"434",31,"GS-20-0.2-","AddModuleScore1"
"435",0,"GS-20-0.2-","ssGSEA2"
"436",86,"GS-20-0.2-","JASMINE2"
"437",96,"GS-20-0.2-","AUCell2"
"438",75,"GS-20-0.2-","UCell2"
"439",100,"GS-20-0.2-","scPS2"
"440",26,"GS-20-0.2-","SCSE2"
"441",26,"GS-20-0.2-","AddModuleScore2"
"442",0,"GS-20-0.2-","ssGSEA3"
"443",82,"GS-20-0.2-","JASMINE3"
"444",96,"GS-20-0.2-","AUCell3"
"445",78,"GS-20-0.2-","UCell3"
"446",100,"GS-20-0.2-","scPS3"
"447",17,"GS-20-0.2-","SCSE3"
"448",29,"GS-20-0.2-","AddModuleScore3"
"449",0,"GS-20-0.2-","ssGSEA4"
"450",94,"GS-20-0.2-","JASMINE4"
"451",96,"GS-20-0.2-","AUCell4"
"452",77,"GS-20-0.2-","UCell4"
"453",99,"GS-20-0.2-","scPS4"
"454",28,"GS-20-0.2-","SCSE4"
"455",26,"GS-20-0.2-","AddModuleScore4"
"456",0,"GS-20-0.2-","ssGSEA5"
"457",86,"GS-20-0.2-","JASMINE5"
"458",94,"GS-20-0.2-","AUCell5"
"459",81,"GS-20-0.2-","UCell5"
"460",99,"GS-20-0.2-","scPS5"
"461",23,"GS-20-0.2-","SCSE5"
"462",22,"GS-20-0.2-","AddModuleScore5"
"463",0,"GS-20-0.2-","ssGSEA6"
"464",100,"GS-20-0.2-","JASMINE6"
"465",96,"GS-20-0.2-","AUCell6"
"466",90,"GS-20-0.2-","UCell6"
"467",100,"GS-20-0.2-","scPS6"
"468",21,"GS-20-0.2-","SCSE6"
"469",23,"GS-20-0.2-","AddModuleScore6"
"470",0,"GS-20-0.2-","ssGSEA7"
"471",98,"GS-20-0.2-","JASMINE7"
"472",97,"GS-20-0.2-","AUCell7"
"473",62,"GS-20-0.2-","UCell7"
"474",100,"GS-20-0.2-","scPS7"
"475",12,"GS-20-0.2-","SCSE7"
"476",22,"GS-20-0.2-","AddModuleScore7"
"477",0,"GS-20-0.2-","ssGSEA8"
"478",95,"GS-20-0.2-","JASMINE8"
"479",100,"GS-20-0.2-","AUCell8"
"480",76,"GS-20-0.2-","UCell8"
"481",99,"GS-20-0.2-","scPS8"
"482",20,"GS-20-0.2-","SCSE8"
"483",32,"GS-20-0.2-","AddModuleScore8"
"484",0,"GS-20-0.2-","ssGSEA9"
"485",96,"GS-20-0.2-","JASMINE9"
"486",100,"GS-20-0.2-","AUCell9"
"487",83,"GS-20-0.2-","UCell9"
"488",100,"GS-20-0.2-","scPS9"
"489",29,"GS-20-0.2-","SCSE9"
"490",28,"GS-20-0.2-","AddModuleScore9"
"491",0,"GS-20-0.5-","ssGSEA"
"492",42,"GS-20-0.5-","JASMINE"
"493",65,"GS-20-0.5-","AUCell"
"494",30,"GS-20-0.5-","UCell"
"495",88,"GS-20-0.5-","scPS"
"496",11,"GS-20-0.5-","SCSE"
"497",25,"GS-20-0.5-","AddModuleScore"
"498",0,"GS-20-0.5-","ssGSEA1"
"499",53,"GS-20-0.5-","JASMINE1"
"500",79,"GS-20-0.5-","AUCell1"
"501",37,"GS-20-0.5-","UCell1"
"502",87,"GS-20-0.5-","scPS1"
"503",16,"GS-20-0.5-","SCSE1"
"504",33,"GS-20-0.5-","AddModuleScore1"
"505",0,"GS-20-0.5-","ssGSEA2"
"506",56,"GS-20-0.5-","JASMINE2"
"507",73,"GS-20-0.5-","AUCell2"
"508",36,"GS-20-0.5-","UCell2"
"509",95,"GS-20-0.5-","scPS2"
"510",13,"GS-20-0.5-","SCSE2"
"511",23,"GS-20-0.5-","AddModuleScore2"
"512",0,"GS-20-0.5-","ssGSEA3"
"513",59,"GS-20-0.5-","JASMINE3"
"514",74,"GS-20-0.5-","AUCell3"
"515",51,"GS-20-0.5-","UCell3"
"516",96,"GS-20-0.5-","scPS3"
"517",12,"GS-20-0.5-","SCSE3"
"518",21,"GS-20-0.5-","AddModuleScore3"
"519",0,"GS-20-0.5-","ssGSEA4"
"520",58,"GS-20-0.5-","JASMINE4"
"521",71,"GS-20-0.5-","AUCell4"
"522",39,"GS-20-0.5-","UCell4"
"523",91,"GS-20-0.5-","scPS4"
"524",11,"GS-20-0.5-","SCSE4"
"525",27,"GS-20-0.5-","AddModuleScore4"
"526",0,"GS-20-0.5-","ssGSEA5"
"527",58,"GS-20-0.5-","JASMINE5"
"528",80,"GS-20-0.5-","AUCell5"
"529",43,"GS-20-0.5-","UCell5"
"530",92,"GS-20-0.5-","scPS5"
"531",9,"GS-20-0.5-","SCSE5"
"532",17,"GS-20-0.5-","AddModuleScore5"
"533",0,"GS-20-0.5-","ssGSEA6"
"534",68,"GS-20-0.5-","JASMINE6"
"535",79,"GS-20-0.5-","AUCell6"
"536",51,"GS-20-0.5-","UCell6"
"537",95,"GS-20-0.5-","scPS6"
"538",11,"GS-20-0.5-","SCSE6"
"539",24,"GS-20-0.5-","AddModuleScore6"
"540",0,"GS-20-0.5-","ssGSEA7"
"541",65,"GS-20-0.5-","JASMINE7"
"542",74,"GS-20-0.5-","AUCell7"
"543",38,"GS-20-0.5-","UCell7"
"544",98,"GS-20-0.5-","scPS7"
"545",9,"GS-20-0.5-","SCSE7"
"546",21,"GS-20-0.5-","AddModuleScore7"
"547",0,"GS-20-0.5-","ssGSEA8"
"548",59,"GS-20-0.5-","JASMINE8"
"549",76,"GS-20-0.5-","AUCell8"
"550",55,"GS-20-0.5-","UCell8"
"551",93,"GS-20-0.5-","scPS8"
"552",18,"GS-20-0.5-","SCSE8"
"553",29,"GS-20-0.5-","AddModuleScore8"
"554",0,"GS-20-0.5-","ssGSEA9"
"555",66,"GS-20-0.5-","JASMINE9"
"556",73,"GS-20-0.5-","AUCell9"
"557",50,"GS-20-0.5-","UCell9"
"558",94,"GS-20-0.5-","scPS9"
"559",11,"GS-20-0.5-","SCSE9"
"560",22,"GS-20-0.5-","AddModuleScore9"
"561",0,"GS-20-0.8-","ssGSEA"
"562",9,"GS-20-0.8-","JASMINE"
"563",11,"GS-20-0.8-","AUCell"
"564",3,"GS-20-0.8-","UCell"
"565",59,"GS-20-0.8-","scPS"
"566",2,"GS-20-0.8-","SCSE"
"567",19,"GS-20-0.8-","AddModuleScore"
"568",0,"GS-20-0.8-","ssGSEA1"
"569",13,"GS-20-0.8-","JASMINE1"
"570",10,"GS-20-0.8-","AUCell1"
"571",4,"GS-20-0.8-","UCell1"
"572",67,"GS-20-0.8-","scPS1"
"573",5,"GS-20-0.8-","SCSE1"
"574",20,"GS-20-0.8-","AddModuleScore1"
"575",0,"GS-20-0.8-","ssGSEA2"
"576",8,"GS-20-0.8-","JASMINE2"
"577",5,"GS-20-0.8-","AUCell2"
"578",3,"GS-20-0.8-","UCell2"
"579",63,"GS-20-0.8-","scPS2"
"580",5,"GS-20-0.8-","SCSE2"
"581",19,"GS-20-0.8-","AddModuleScore2"
"582",0,"GS-20-0.8-","ssGSEA3"
"583",7,"GS-20-0.8-","JASMINE3"
"584",7,"GS-20-0.8-","AUCell3"
"585",5,"GS-20-0.8-","UCell3"
"586",56,"GS-20-0.8-","scPS3"
"587",5,"GS-20-0.8-","SCSE3"
"588",29,"GS-20-0.8-","AddModuleScore3"
"589",0,"GS-20-0.8-","ssGSEA4"
"590",9,"GS-20-0.8-","JASMINE4"
"591",10,"GS-20-0.8-","AUCell4"
"592",9,"GS-20-0.8-","UCell4"
"593",64,"GS-20-0.8-","scPS4"
"594",6,"GS-20-0.8-","SCSE4"
"595",19,"GS-20-0.8-","AddModuleScore4"
"596",0,"GS-20-0.8-","ssGSEA5"
"597",6,"GS-20-0.8-","JASMINE5"
"598",6,"GS-20-0.8-","AUCell5"
"599",6,"GS-20-0.8-","UCell5"
"600",62,"GS-20-0.8-","scPS5"
"601",5,"GS-20-0.8-","SCSE5"
"602",28,"GS-20-0.8-","AddModuleScore5"
"603",0,"GS-20-0.8-","ssGSEA6"
"604",8,"GS-20-0.8-","JASMINE6"
"605",14,"GS-20-0.8-","AUCell6"
"606",9,"GS-20-0.8-","UCell6"
"607",65,"GS-20-0.8-","scPS6"
"608",6,"GS-20-0.8-","SCSE6"
"609",25,"GS-20-0.8-","AddModuleScore6"
"610",0,"GS-20-0.8-","ssGSEA7"
"611",12,"GS-20-0.8-","JASMINE7"
"612",13,"GS-20-0.8-","AUCell7"
"613",6,"GS-20-0.8-","UCell7"
