"","count","geneset","methods"
"106",0,"GS-10-0.2-","ssGSEA5"
"107",30,"GS-10-0.2-","JASMINE5"
"108",57,"GS-10-0.2-","AUCell5"
"109",1,"GS-10-0.2-","UCell5"
"110",14,"GS-10-0.2-","scPS5"
"111",15,"GS-10-0.2-","SCSE5"
"112",17,"GS-10-0.2-","AddModuleScore5"
"113",0,"GS-10-0.2-","ssGSEA6"
"114",26,"GS-10-0.2-","JASMINE6"
"115",56,"GS-10-0.2-","AUCell6"
"116",0,"GS-10-0.2-","UCell6"
"117",9,"GS-10-0.2-","scPS6"
"118",7,"GS-10-0.2-","SCSE6"
"119",6,"GS-10-0.2-","AddModuleScore6"
"120",0,"GS-10-0.2-","ssGSEA7"
"121",22,"GS-10-0.2-","JASMINE7"
"122",54,"GS-10-0.2-","AUCell7"
"123",1,"GS-10-0.2-","UCell7"
"124",10,"GS-10-0.2-","scPS7"
"125",10,"GS-10-0.2-","SCSE7"
"126",9,"GS-10-0.2-","AddModuleScore7"
"127",0,"GS-10-0.2-","ssGSEA8"
"128",39,"GS-10-0.2-","JASMINE8"
"129",66,"GS-10-0.2-","AUCell8"
"130",9,"GS-10-0.2-","UCell8"
"131",10,"GS-10-0.2-","scPS8"
"132",10,"GS-10-0.2-","SCSE8"
"133",9,"GS-10-0.2-","AddModuleScore8"
"134",0,"GS-10-0.2-","ssGSEA9"
"135",28,"GS-10-0.2-","JASMINE9"
"136",53,"GS-10-0.2-","AUCell9"
"137",0,"GS-10-0.2-","UCell9"
"138",14,"GS-10-0.2-","scPS9"
"139",7,"GS-10-0.2-","SCSE9"
"140",13,"GS-10-0.2-","AddModuleScore9"
"141",0,"GS-10-0.5-","ssGSEA"
"142",11,"GS-10-0.5-","JASMINE"
"143",27,"GS-10-0.5-","AUCell"
"144",1,"GS-10-0.5-","UCell"
"145",2,"GS-10-0.5-","scPS"
"146",2,"GS-10-0.5-","SCSE"
"147",2,"GS-10-0.5-","AddModuleScore"
"148",0,"GS-10-0.5-","ssGSEA1"
"149",18,"GS-10-0.5-","JASMINE1"
"150",41,"GS-10-0.5-","AUCell1"
"151",2,"GS-10-0.5-","UCell1"
"152",9,"GS-10-0.5-","scPS1"
"153",9,"GS-10-0.5-","SCSE1"
"154",9,"GS-10-0.5-","AddModuleScore1"
"155",0,"GS-10-0.5-","ssGSEA2"
"156",10,"GS-10-0.5-","JASMINE2"
"157",32,"GS-10-0.5-","AUCell2"
"158",1,"GS-10-0.5-","UCell2"
"159",5,"GS-10-0.5-","scPS2"
"160",5,"GS-10-0.5-","SCSE2"
"161",5,"GS-10-0.5-","AddModuleScore2"
"162",0,"GS-10-0.5-","ssGSEA3"
"163",19,"GS-10-0.5-","JASMINE3"
"164",32,"GS-10-0.5-","AUCell3"
"165",4,"GS-10-0.5-","UCell3"
"166",8,"GS-10-0.5-","scPS3"
"167",8,"GS-10-0.5-","SCSE3"
"168",8,"GS-10-0.5-","AddModuleScore3"
"169",0,"GS-10-0.5-","ssGSEA4"
"170",14,"GS-10-0.5-","JASMINE4"
"171",26,"GS-10-0.5-","AUCell4"
"172",7,"GS-10-0.5-","UCell4"
"173",12,"GS-10-0.5-","scPS4"
"174",4,"GS-10-0.5-","SCSE4"
"175",5,"GS-10-0.5-","AddModuleScore4"
"176",0,"GS-10-0.5-","ssGSEA5"
"177",17,"GS-10-0.5-","JASMINE5"
"178",29,"GS-10-0.5-","AUCell5"
"179",0,"GS-10-0.5-","UCell5"
"180",7,"GS-10-0.5-","scPS5"
"181",9,"GS-10-0.5-","SCSE5"
"182",8,"GS-10-0.5-","AddModuleScore5"
"183",0,"GS-10-0.5-","ssGSEA6"
"184",20,"GS-10-0.5-","JASMINE6"
"185",34,"GS-10-0.5-","AUCell6"
"186",0,"GS-10-0.5-","UCell6"
"187",6,"GS-10-0.5-","scPS6"
"188",6,"GS-10-0.5-","SCSE6"
"189",5,"GS-10-0.5-","AddModuleScore6"
"190",0,"GS-10-0.5-","ssGSEA7"
"191",15,"GS-10-0.5-","JASMINE7"
"192",29,"GS-10-0.5-","AUCell7"
"193",0,"GS-10-0.5-","UCell7"
"194",5,"GS-10-0.5-","scPS7"
"195",4,"GS-10-0.5-","SCSE7"
"196",6,"GS-10-0.5-","AddModuleScore7"
"197",0,"GS-10-0.5-","ssGSEA8"
"198",21,"GS-10-0.5-","JASMINE8"
"199",40,"GS-10-0.5-","AUCell8"
"200",1,"GS-10-0.5-","UCell8"
"201",6,"GS-10-0.5-","scPS8"
"202",7,"GS-10-0.5-","SCSE8"
"203",7,"GS-10-0.5-","AddModuleScore8"
"204",0,"GS-10-0.5-","ssGSEA9"
"205",13,"GS-10-0.5-","JASMINE9"
"206",26,"GS-10-0.5-","AUCell9"
"207",0,"GS-10-0.5-","UCell9"
"208",6,"GS-10-0.5-","scPS9"
"209",5,"GS-10-0.5-","SCSE9"
"210",5,"GS-10-0.5-","AddModuleScore9"
"211",0,"GS-10-0.8-","ssGSEA"
"212",5,"GS-10-0.8-","JASMINE"
"213",8,"GS-10-0.8-","AUCell"
"214",0,"GS-10-0.8-","UCell"
"215",3,"GS-10-0.8-","scPS"
"216",1,"GS-10-0.8-","SCSE"
"217",4,"GS-10-0.8-","AddModuleScore"
"218",0,"GS-10-0.8-","ssGSEA1"
"219",12,"GS-10-0.8-","JASMINE1"
"220",12,"GS-10-0.8-","AUCell1"
"221",2,"GS-10-0.8-","UCell1"
"222",7,"GS-10-0.8-","scPS1"
"223",9,"GS-10-0.8-","SCSE1"
"224",9,"GS-10-0.8-","AddModuleScore1"
"225",0,"GS-10-0.8-","ssGSEA2"
"226",6,"GS-10-0.8-","JASMINE2"
"227",10,"GS-10-0.8-","AUCell2"
"228",0,"GS-10-0.8-","UCell2"
"229",3,"GS-10-0.8-","scPS2"
"230",5,"GS-10-0.8-","SCSE2"
"231",5,"GS-10-0.8-","AddModuleScore2"
"232",0,"GS-10-0.8-","ssGSEA3"
"233",7,"GS-10-0.8-","JASMINE3"
"234",10,"GS-10-0.8-","AUCell3"
"235",1,"GS-10-0.8-","UCell3"
"236",2,"GS-10-0.8-","scPS3"
"237",4,"GS-10-0.8-","SCSE3"
"238",3,"GS-10-0.8-","AddModuleScore3"
"239",0,"GS-10-0.8-","ssGSEA4"
"240",5,"GS-10-0.8-","JASMINE4"
"241",12,"GS-10-0.8-","AUCell4"
"242",4,"GS-10-0.8-","UCell4"
"243",5,"GS-10-0.8-","scPS4"
"244",3,"GS-10-0.8-","SCSE4"
"245",2,"GS-10-0.8-","AddModuleScore4"
"246",0,"GS-10-0.8-","ssGSEA5"
"247",9,"GS-10-0.8-","JASMINE5"
"248",11,"GS-10-0.8-","AUCell5"
"249",0,"GS-10-0.8-","UCell5"
"250",2,"GS-10-0.8-","scPS5"
"251",3,"GS-10-0.8-","SCSE5"
"252",4,"GS-10-0.8-","AddModuleScore5"
"253",0,"GS-10-0.8-","ssGSEA6"
"254",4,"GS-10-0.8-","JASMINE6"
"255",5,"GS-10-0.8-","AUCell6"
"256",0,"GS-10-0.8-","UCell6"
"257",1,"GS-10-0.8-","scPS6"
"258",0,"GS-10-0.8-","SCSE6"
"259",2,"GS-10-0.8-","AddModuleScore6"
"260",0,"GS-10-0.8-","ssGSEA7"
"261",7,"GS-10-0.8-","JASMINE7"
"262",9,"GS-10-0.8-","AUCell7"
"263",1,"GS-10-0.8-","UCell7"
"264",3,"GS-10-0.8-","scPS7"
"265",3,"GS-10-0.8-","SCSE7"
"266",3,"GS-10-0.8-","AddModuleScore7"
"267",0,"GS-10-0.8-","ssGSEA8"
"268",7,"GS-10-0.8-","JASMINE8"
"269",10,"GS-10-0.8-","AUCell8"
"270",1,"GS-10-0.8-","UCell8"
"271",2,"GS-10-0.8-","scPS8"
"272",2,"GS-10-0.8-","SCSE8"
"273",2,"GS-10-0.8-","AddModuleScore8"
"274",0,"GS-10-0.8-","ssGSEA9"
"275",3,"GS-10-0.8-","JASMINE9"
"276",5,"GS-10-0.8-","AUCell9"
"277",0,"GS-10-0.8-","UCell9"
"278",1,"GS-10-0.8-","scPS9"
"279",1,"GS-10-0.8-","SCSE9"
"280",1,"GS-10-0.8-","AddModuleScore9"
"281",0,"GS-10-1-","ssGSEA"
"282",4,"GS-10-1-","JASMINE"
"283",3,"GS-10-1-","AUCell"
"284",0,"GS-10-1-","UCell"
"285",3,"GS-10-1-","scPS"
"286",2,"GS-10-1-","SCSE"
"287",5,"GS-10-1-","AddModuleScore"
"288",0,"GS-10-1-","ssGSEA1"
"289",5,"GS-10-1-","JASMINE1"
"290",8,"GS-10-1-","AUCell1"
"291",0,"GS-10-1-","UCell1"
"292",4,"GS-10-1-","scPS1"
"293",4,"GS-10-1-","SCSE1"
"294",2,"GS-10-1-","AddModuleScore1"
"295",0,"GS-10-1-","ssGSEA2"
"296",8,"GS-10-1-","JASMINE2"
"297",7,"GS-10-1-","AUCell2"
"298",0,"GS-10-1-","UCell2"
"299",3,"GS-10-1-","scPS2"
"300",5,"GS-10-1-","SCSE2"
"301",2,"GS-10-1-","AddModuleScore2"
"302",0,"GS-10-1-","ssGSEA3"
"303",5,"GS-10-1-","JASMINE3"
"304",4,"GS-10-1-","AUCell3"
"305",0,"GS-10-1-","UCell3"
"306",0,"GS-10-1-","scPS3"
"307",0,"GS-10-1-","SCSE3"
"308",0,"GS-10-1-","AddModuleScore3"
"309",0,"GS-10-1-","ssGSEA4"
"310",7,"GS-10-1-","JASMINE4"
"311",7,"GS-10-1-","AUCell4"
"312",3,"GS-10-1-","UCell4"
"313",5,"GS-10-1-","scPS4"
"314",3,"GS-10-1-","SCSE4"
"315",3,"GS-10-1-","AddModuleScore4"
"316",0,"GS-10-1-","ssGSEA5"
"317",3,"GS-10-1-","JASMINE5"
"318",9,"GS-10-1-","AUCell5"
"319",0,"GS-10-1-","UCell5"
"320",0,"GS-10-1-","scPS5"
"321",1,"GS-10-1-","SCSE5"
"322",2,"GS-10-1-","AddModuleScore5"
"323",0,"GS-10-1-","ssGSEA6"
"324",3,"GS-10-1-","JASMINE6"
"325",5,"GS-10-1-","AUCell6"
"326",0,"GS-10-1-","UCell6"
"327",1,"GS-10-1-","scPS6"
"328",1,"GS-10-1-","SCSE6"
"329",1,"GS-10-1-","AddModuleScore6"
"330",0,"GS-10-1-","ssGSEA7"
"331",4,"GS-10-1-","JASMINE7"
"332",5,"GS-10-1-","AUCell7"
"333",0,"GS-10-1-","UCell7"
"334",2,"GS-10-1-","scPS7"
"335",2,"GS-10-1-","SCSE7"
"336",4,"GS-10-1-","AddModuleScore7"
"337",0,"GS-10-1-","ssGSEA8"
"338",3,"GS-10-1-","JASMINE8"
"339",4,"GS-10-1-","AUCell8"
"340",0,"GS-10-1-","UCell8"
"341",0,"GS-10-1-","scPS8"
"342",0,"GS-10-1-","SCSE8"
"343",1,"GS-10-1-","AddModuleScore8"
"344",0,"GS-10-1-","ssGSEA9"
"345",3,"GS-10-1-","JASMINE9"
"346",5,"GS-10-1-","AUCell9"
"347",0,"GS-10-1-","UCell9"
"348",1,"GS-10-1-","scPS9"
"349",2,"GS-10-1-","SCSE9"
"350",3,"GS-10-1-","AddModuleScore9"
"351",0,"GS-20-0-","ssGSEA"
"352",91,"GS-20-0-","JASMINE"
"353",98,"GS-20-0-","AUCell"
"354",0,"GS-20-0-","UCell"
"355",19,"GS-20-0-","scPS"
"356",11,"GS-20-0-","SCSE"
"357",11,"GS-20-0-","AddModuleScore"
"358",0,"GS-20-0-","ssGSEA1"
"359",91,"GS-20-0-","JASMINE1"
"360",98,"GS-20-0-","AUCell1"
"361",0,"GS-20-0-","UCell1"
"362",24,"GS-20-0-","scPS1"
"363",22,"GS-20-0-","SCSE1"
"364",24,"GS-20-0-","AddModuleScore1"
"365",0,"GS-20-0-","ssGSEA2"
"366",92,"GS-20-0-","JASMINE2"
"367",99,"GS-20-0-","AUCell2"
"368",1,"GS-20-0-","UCell2"
"369",26,"GS-20-0-","scPS2"
"370",29,"GS-20-0-","SCSE2"
"371",27,"GS-20-0-","AddModuleScore2"
"372",0,"GS-20-0-","ssGSEA3"
"373",90,"GS-20-0-","JASMINE3"
"374",97,"GS-20-0-","AUCell3"
"375",0,"GS-20-0-","UCell3"
"376",19,"GS-20-0-","scPS3"
"377",18,"GS-20-0-","SCSE3"
"378",17,"GS-20-0-","AddModuleScore3"
"379",0,"GS-20-0-","ssGSEA4"
"380",88,"GS-20-0-","JASMINE4"
"381",95,"GS-20-0-","AUCell4"
"382",34,"GS-20-0-","UCell4"
"383",38,"GS-20-0-","scPS4"
"384",13,"GS-20-0-","SCSE4"
"385",12,"GS-20-0-","AddModuleScore4"
"386",0,"GS-20-0-","ssGSEA5"
"387",95,"GS-20-0-","JASMINE5"
"388",99,"GS-20-0-","AUCell5"
"389",0,"GS-20-0-","UCell5"
"390",20,"GS-20-0-","scPS5"
"391",29,"GS-20-0-","SCSE5"
"392",24,"GS-20-0-","AddModuleScore5"
"393",0,"GS-20-0-","ssGSEA6"
"394",89,"GS-20-0-","JASMINE6"
"395",97,"GS-20-0-","AUCell6"
"396",1,"GS-20-0-","UCell6"
"397",20,"GS-20-0-","scPS6"
"398",19,"GS-20-0-","SCSE6"
"399",17,"GS-20-0-","AddModuleScore6"
"400",0,"GS-20-0-","ssGSEA7"
"401",82,"GS-20-0-","JASMINE7"
"402",97,"GS-20-0-","AUCell7"
"403",0,"GS-20-0-","UCell7"
"404",18,"GS-20-0-","scPS7"
"405",22,"GS-20-0-","SCSE7"
"406",19,"GS-20-0-","AddModuleScore7"
"407",0,"GS-20-0-","ssGSEA8"
"408",88,"GS-20-0-","JASMINE8"
"409",100,"GS-20-0-","AUCell8"
"410",20,"GS-20-0-","UCell8"
"411",25,"GS-20-0-","scPS8"
"412",22,"GS-20-0-","SCSE8"
"413",24,"GS-20-0-","AddModuleScore8"
"414",0,"GS-20-0-","ssGSEA9"
"415",88,"GS-20-0-","JASMINE9"
"416",97,"GS-20-0-","AUCell9"
"417",1,"GS-20-0-","UCell9"
"418",22,"GS-20-0-","scPS9"
"419",12,"GS-20-0-","SCSE9"
"420",13,"GS-20-0-","AddModuleScore9"
"421",0,"GS-20-0.2-","ssGSEA"
"422",68,"GS-20-0.2-","JASMINE"
"423",84,"GS-20-0.2-","AUCell"
"424",0,"GS-20-0.2-","UCell"
"425",6,"GS-20-0.2-","scPS"
"426",5,"GS-20-0.2-","SCSE"
"427",6,"GS-20-0.2-","AddModuleScore"
"428",0,"GS-20-0.2-","ssGSEA1"
"429",79,"GS-20-0.2-","JASMINE1"
"430",92,"GS-20-0.2-","AUCell1"
"431",1,"GS-20-0.2-","UCell1"
"432",21,"GS-20-0.2-","scPS1"
"433",21,"GS-20-0.2-","SCSE1"
"434",21,"GS-20-0.2-","AddModuleScore1"
"435",0,"GS-20-0.2-","ssGSEA2"
"436",85,"GS-20-0.2-","JASMINE2"
"437",96,"GS-20-0.2-","AUCell2"
"438",0,"GS-20-0.2-","UCell2"
"439",15,"GS-20-0.2-","scPS2"
"440",19,"GS-20-0.2-","SCSE2"
"441",19,"GS-20-0.2-","AddModuleScore2"
"442",0,"GS-20-0.2-","ssGSEA3"
"443",73,"GS-20-0.2-","JASMINE3"
"444",86,"GS-20-0.2-","AUCell3"
"445",0,"GS-20-0.2-","UCell3"
"446",9,"GS-20-0.2-","scPS3"
"447",10,"GS-20-0.2-","SCSE3"
"448",9,"GS-20-0.2-","AddModuleScore3"
"449",0,"GS-20-0.2-","ssGSEA4"
"450",79,"GS-20-0.2-","JASMINE4"
"451",85,"GS-20-0.2-","AUCell4"
"452",22,"GS-20-0.2-","UCell4"
"453",24,"GS-20-0.2-","scPS4"
"454",10,"GS-20-0.2-","SCSE4"
"455",12,"GS-20-0.2-","AddModuleScore4"
"456",0,"GS-20-0.2-","ssGSEA5"
"457",77,"GS-20-0.2-","JASMINE5"
"458",83,"GS-20-0.2-","AUCell5"
"459",0,"GS-20-0.2-","UCell5"
"460",22,"GS-20-0.2-","scPS5"
"461",26,"GS-20-0.2-","SCSE5"
"462",25,"GS-20-0.2-","AddModuleScore5"
"463",0,"GS-20-0.2-","ssGSEA6"
"464",77,"GS-20-0.2-","JASMINE6"
"465",88,"GS-20-0.2-","AUCell6"
"466",3,"GS-20-0.2-","UCell6"
"467",15,"GS-20-0.2-","scPS6"
"468",13,"GS-20-0.2-","SCSE6"
"469",14,"GS-20-0.2-","AddModuleScore6"
"470",0,"GS-20-0.2-","ssGSEA7"
"471",69,"GS-20-0.2-","JASMINE7"
"472",82,"GS-20-0.2-","AUCell7"
"473",0,"GS-20-0.2-","UCell7"
"474",12,"GS-20-0.2-","scPS7"
"475",15,"GS-20-0.2-","SCSE7"
"476",13,"GS-20-0.2-","AddModuleScore7"
"477",0,"GS-20-0.2-","ssGSEA8"
"478",82,"GS-20-0.2-","JASMINE8"
"479",95,"GS-20-0.2-","AUCell8"
"480",12,"GS-20-0.2-","UCell8"
"481",14,"GS-20-0.2-","scPS8"
"482",14,"GS-20-0.2-","SCSE8"
"483",14,"GS-20-0.2-","AddModuleScore8"
"484",0,"GS-20-0.2-","ssGSEA9"
"485",77,"GS-20-0.2-","JASMINE9"
"486",88,"GS-20-0.2-","AUCell9"
"487",0,"GS-20-0.2-","UCell9"
"488",17,"GS-20-0.2-","scPS9"
"489",9,"GS-20-0.2-","SCSE9"
"490",10,"GS-20-0.2-","AddModuleScore9"
"491",0,"GS-20-0.5-","ssGSEA"
"492",44,"GS-20-0.5-","JASMINE"
"493",53,"GS-20-0.5-","AUCell"
"494",0,"GS-20-0.5-","UCell"
"495",8,"GS-20-0.5-","scPS"
"496",6,"GS-20-0.5-","SCSE"
"497",6,"GS-20-0.5-","AddModuleScore"
"498",0,"GS-20-0.5-","ssGSEA1"
"499",48,"GS-20-0.5-","JASMINE1"
"500",65,"GS-20-0.5-","AUCell1"
"501",0,"GS-20-0.5-","UCell1"
"502",10,"GS-20-0.5-","scPS1"
"503",8,"GS-20-0.5-","SCSE1"
"504",7,"GS-20-0.5-","AddModuleScore1"
"505",0,"GS-20-0.5-","ssGSEA2"
"506",65,"GS-20-0.5-","JASMINE2"
"507",75,"GS-20-0.5-","AUCell2"
"508",0,"GS-20-0.5-","UCell2"
"509",23,"GS-20-0.5-","scPS2"
"510",23,"GS-20-0.5-","SCSE2"
"511",22,"GS-20-0.5-","AddModuleScore2"
"512",0,"GS-20-0.5-","ssGSEA3"
"513",38,"GS-20-0.5-","JASMINE3"
"514",41,"GS-20-0.5-","AUCell3"
"515",0,"GS-20-0.5-","UCell3"
"516",5,"GS-20-0.5-","scPS3"
"517",6,"GS-20-0.5-","SCSE3"
"518",5,"GS-20-0.5-","AddModuleScore3"
"519",0,"GS-20-0.5-","ssGSEA4"
"520",44,"GS-20-0.5-","JASMINE4"
"521",52,"GS-20-0.5-","AUCell4"
"522",11,"GS-20-0.5-","UCell4"
"523",14,"GS-20-0.5-","scPS4"
"524",10,"GS-20-0.5-","SCSE4"
"525",7,"GS-20-0.5-","AddModuleScore4"
"526",0,"GS-20-0.5-","ssGSEA5"
"527",37,"GS-20-0.5-","JASMINE5"
"528",51,"GS-20-0.5-","AUCell5"
"529",0,"GS-20-0.5-","UCell5"
"530",10,"GS-20-0.5-","scPS5"
"531",15,"GS-20-0.5-","SCSE5"
"532",14,"GS-20-0.5-","AddModuleScore5"
"533",0,"GS-20-0.5-","ssGSEA6"
"534",39,"GS-20-0.5-","JASMINE6"
"535",53,"GS-20-0.5-","AUCell6"
"536",0,"GS-20-0.5-","UCell6"
"537",5,"GS-20-0.5-","scPS6"
"538",2,"GS-20-0.5-","SCSE6"
"539",3,"GS-20-0.5-","AddModuleScore6"
"540",0,"GS-20-0.5-","ssGSEA7"
"541",41,"GS-20-0.5-","JASMINE7"
"542",49,"GS-20-0.5-","AUCell7"
"543",0,"GS-20-0.5-","UCell7"
"544",2,"GS-20-0.5-","scPS7"
"545",5,"GS-20-0.5-","SCSE7"
"546",4,"GS-20-0.5-","AddModuleScore7"
"547",0,"GS-20-0.5-","ssGSEA8"
"548",53,"GS-20-0.5-","JASMINE8"
"549",64,"GS-20-0.5-","AUCell8"
"550",4,"GS-20-0.5-","UCell8"
"551",7,"GS-20-0.5-","scPS8"
"552",8,"GS-20-0.5-","SCSE8"
"553",7,"GS-20-0.5-","AddModuleScore8"
"554",0,"GS-20-0.5-","ssGSEA9"
"555",39,"GS-20-0.5-","JASMINE9"
"556",52,"GS-20-0.5-","AUCell9"
"557",0,"GS-20-0.5-","UCell9"
"558",8,"GS-20-0.5-","scPS9"
"559",2,"GS-20-0.5-","SCSE9"
"560",5,"GS-20-0.5-","AddModuleScore9"
"561",0,"GS-20-0.8-","ssGSEA"
"562",12,"GS-20-0.8-","JASMINE"
"563",13,"GS-20-0.8-","AUCell"
"564",0,"GS-20-0.8-","UCell"
"565",4,"GS-20-0.8-","scPS"
"566",3,"GS-20-0.8-","SCSE"
"567",3,"GS-20-0.8-","AddModuleScore"
"568",0,"GS-20-0.8-","ssGSEA1"
"569",8,"GS-20-0.8-","JASMINE1"
"570",14,"GS-20-0.8-","AUCell1"
"571",0,"GS-20-0.8-","UCell1"
"572",1,"GS-20-0.8-","scPS1"
"573",1,"GS-20-0.8-","SCSE1"
"574",1,"GS-20-0.8-","AddModuleScore1"
"575",0,"GS-20-0.8-","ssGSEA2"
"576",16,"GS-20-0.8-","JASMINE2"
"577",18,"GS-20-0.8-","AUCell2"
"578",1,"GS-20-0.8-","UCell2"
"579",6,"GS-20-0.8-","scPS2"
"580",8,"GS-20-0.8-","SCSE2"
"581",9,"GS-20-0.8-","AddModuleScore2"
"582",0,"GS-20-0.8-","ssGSEA3"
"583",8,"GS-20-0.8-","JASMINE3"
"584",9,"GS-20-0.8-","AUCell3"
"585",0,"GS-20-0.8-","UCell3"
"586",3,"GS-20-0.8-","scPS3"
"587",3,"GS-20-0.8-","SCSE3"
"588",4,"GS-20-0.8-","AddModuleScore3"
"589",0,"GS-20-0.8-","ssGSEA4"
"590",8,"GS-20-0.8-","JASMINE4"
"591",17,"GS-20-0.8-","AUCell4"
"592",1,"GS-20-0.8-","UCell4"
"593",3,"GS-20-0.8-","scPS4"
"594",1,"GS-20-0.8-","SCSE4"
"595",0,"GS-20-0.8-","AddModuleScore4"
"596",0,"GS-20-0.8-","ssGSEA5"
"597",12,"GS-20-0.8-","JASMINE5"
"598",15,"GS-20-0.8-","AUCell5"
"599",0,"GS-20-0.8-","UCell5"
"600",4,"GS-20-0.8-","scPS5"
"601",5,"GS-20-0.8-","SCSE5"
"602",4,"GS-20-0.8-","AddModuleScore5"
"603",0,"GS-20-0.8-","ssGSEA6"
"604",12,"GS-20-0.8-","JASMINE6"
"605",15,"GS-20-0.8-","AUCell6"
"606",0,"GS-20-0.8-","UCell6"
"607",2,"GS-20-0.8-","scPS6"
"608",3,"GS-20-0.8-","SCSE6"
"609",3,"GS-20-0.8-","AddModuleScore6"
"610",0,"GS-20-0.8-","ssGSEA7"
"611",10,"GS-20-0.8-","JASMINE7"
"612",12,"GS-20-0.8-","AUCell7"
"613",0,"GS-20-0.8-","UCell7"
