"","count","geneset","methods"
"71",0,"GS-10-0.2-","ssGSEA"
"72",98,"GS-10-0.2-","JASMINE"
"73",88,"GS-10-0.2-","AUCell"
"74",0,"GS-10-0.2-","UCell"
"75",78,"GS-10-0.2-","scPS"
"76",13,"GS-10-0.2-","SCSE"
"77",15,"GS-10-0.2-","AddModuleScore"
"78",0,"GS-10-0.2-","ssGSEA1"
"79",100,"GS-10-0.2-","JASMINE1"
"80",84,"GS-10-0.2-","AUCell1"
"81",0,"GS-10-0.2-","UCell1"
"82",68,"GS-10-0.2-","scPS1"
"83",31,"GS-10-0.2-","SCSE1"
"84",22,"GS-10-0.2-","AddModuleScore1"
"85",0,"GS-10-0.2-","ssGSEA2"
"86",98,"GS-10-0.2-","JASMINE2"
"87",73,"GS-10-0.2-","AUCell2"
"88",0,"GS-10-0.2-","UCell2"
"89",76,"GS-10-0.2-","scPS2"
"90",18,"GS-10-0.2-","SCSE2"
"91",5,"GS-10-0.2-","AddModuleScore2"
"92",0,"GS-10-0.2-","ssGSEA3"
"93",100,"GS-10-0.2-","JASMINE3"
"94",87,"GS-10-0.2-","AUCell3"
"95",0,"GS-10-0.2-","UCell3"
"96",87,"GS-10-0.2-","scPS3"
"97",41,"GS-10-0.2-","SCSE3"
"98",23,"GS-10-0.2-","AddModuleScore3"
"99",0,"GS-10-0.2-","ssGSEA4"
"100",100,"GS-10-0.2-","JASMINE4"
"101",89,"GS-10-0.2-","AUCell4"
"102",19,"GS-10-0.2-","UCell4"
"103",89,"GS-10-0.2-","scPS4"
"104",3,"GS-10-0.2-","SCSE4"
"105",14,"GS-10-0.2-","AddModuleScore4"
"106",0,"GS-10-0.2-","ssGSEA5"
"107",100,"GS-10-0.2-","JASMINE5"
"108",92,"GS-10-0.2-","AUCell5"
"109",0,"GS-10-0.2-","UCell5"
"110",88,"GS-10-0.2-","scPS5"
"111",58,"GS-10-0.2-","SCSE5"
"112",20,"GS-10-0.2-","AddModuleScore5"
"113",0,"GS-10-0.2-","ssGSEA6"
"114",99,"GS-10-0.2-","JASMINE6"
"115",86,"GS-10-0.2-","AUCell6"
"116",0,"GS-10-0.2-","UCell6"
"117",83,"GS-10-0.2-","scPS6"
"118",16,"GS-10-0.2-","SCSE6"
"119",14,"GS-10-0.2-","AddModuleScore6"
"120",0,"GS-10-0.2-","ssGSEA7"
"121",99,"GS-10-0.2-","JASMINE7"
"122",81,"GS-10-0.2-","AUCell7"
"123",0,"GS-10-0.2-","UCell7"
"124",81,"GS-10-0.2-","scPS7"
"125",38,"GS-10-0.2-","SCSE7"
"126",21,"GS-10-0.2-","AddModuleScore7"
"127",0,"GS-10-0.2-","ssGSEA8"
"128",98,"GS-10-0.2-","JASMINE8"
"129",84,"GS-10-0.2-","AUCell8"
"130",0,"GS-10-0.2-","UCell8"
"131",81,"GS-10-0.2-","scPS8"
"132",34,"GS-10-0.2-","SCSE8"
"133",20,"GS-10-0.2-","AddModuleScore8"
"134",0,"GS-10-0.2-","ssGSEA9"
"135",100,"GS-10-0.2-","JASMINE9"
"136",92,"GS-10-0.2-","AUCell9"
"137",0,"GS-10-0.2-","UCell9"
"138",89,"GS-10-0.2-","scPS9"
"139",13,"GS-10-0.2-","SCSE9"
"140",14,"GS-10-0.2-","AddModuleScore9"
"141",0,"GS-10-0.5-","ssGSEA"
"142",84,"GS-10-0.5-","JASMINE"
"143",56,"GS-10-0.5-","AUCell"
"144",0,"GS-10-0.5-","UCell"
"145",65,"GS-10-0.5-","scPS"
"146",4,"GS-10-0.5-","SCSE"
"147",13,"GS-10-0.5-","AddModuleScore"
"148",0,"GS-10-0.5-","ssGSEA1"
"149",88,"GS-10-0.5-","JASMINE1"
"150",67,"GS-10-0.5-","AUCell1"
"151",0,"GS-10-0.5-","UCell1"
"152",60,"GS-10-0.5-","scPS1"
"153",22,"GS-10-0.5-","SCSE1"
"154",19,"GS-10-0.5-","AddModuleScore1"
"155",0,"GS-10-0.5-","ssGSEA2"
"156",90,"GS-10-0.5-","JASMINE2"
"157",63,"GS-10-0.5-","AUCell2"
"158",0,"GS-10-0.5-","UCell2"
"159",53,"GS-10-0.5-","scPS2"
"160",15,"GS-10-0.5-","SCSE2"
"161",14,"GS-10-0.5-","AddModuleScore2"
"162",0,"GS-10-0.5-","ssGSEA3"
"163",86,"GS-10-0.5-","JASMINE3"
"164",62,"GS-10-0.5-","AUCell3"
"165",0,"GS-10-0.5-","UCell3"
"166",59,"GS-10-0.5-","scPS3"
"167",28,"GS-10-0.5-","SCSE3"
"168",21,"GS-10-0.5-","AddModuleScore3"
"169",0,"GS-10-0.5-","ssGSEA4"
"170",84,"GS-10-0.5-","JASMINE4"
"171",58,"GS-10-0.5-","AUCell4"
"172",18,"GS-10-0.5-","UCell4"
"173",75,"GS-10-0.5-","scPS4"
"174",2,"GS-10-0.5-","SCSE4"
"175",9,"GS-10-0.5-","AddModuleScore4"
"176",0,"GS-10-0.5-","ssGSEA5"
"177",88,"GS-10-0.5-","JASMINE5"
"178",62,"GS-10-0.5-","AUCell5"
"179",0,"GS-10-0.5-","UCell5"
"180",58,"GS-10-0.5-","scPS5"
"181",31,"GS-10-0.5-","SCSE5"
"182",13,"GS-10-0.5-","AddModuleScore5"
"183",0,"GS-10-0.5-","ssGSEA6"
"184",88,"GS-10-0.5-","JASMINE6"
"185",66,"GS-10-0.5-","AUCell6"
"186",0,"GS-10-0.5-","UCell6"
"187",65,"GS-10-0.5-","scPS6"
"188",6,"GS-10-0.5-","SCSE6"
"189",11,"GS-10-0.5-","AddModuleScore6"
"190",0,"GS-10-0.5-","ssGSEA7"
"191",91,"GS-10-0.5-","JASMINE7"
"192",63,"GS-10-0.5-","AUCell7"
"193",0,"GS-10-0.5-","UCell7"
"194",69,"GS-10-0.5-","scPS7"
"195",25,"GS-10-0.5-","SCSE7"
"196",18,"GS-10-0.5-","AddModuleScore7"
"197",0,"GS-10-0.5-","ssGSEA8"
"198",84,"GS-10-0.5-","JASMINE8"
"199",60,"GS-10-0.5-","AUCell8"
"200",0,"GS-10-0.5-","UCell8"
"201",60,"GS-10-0.5-","scPS8"
"202",19,"GS-10-0.5-","SCSE8"
"203",13,"GS-10-0.5-","AddModuleScore8"
"204",0,"GS-10-0.5-","ssGSEA9"
"205",83,"GS-10-0.5-","JASMINE9"
"206",59,"GS-10-0.5-","AUCell9"
"207",0,"GS-10-0.5-","UCell9"
"208",73,"GS-10-0.5-","scPS9"
"209",6,"GS-10-0.5-","SCSE9"
"210",13,"GS-10-0.5-","AddModuleScore9"
"211",0,"GS-10-0.8-","ssGSEA"
"212",23,"GS-10-0.8-","JASMINE"
"213",22,"GS-10-0.8-","AUCell"
"214",0,"GS-10-0.8-","UCell"
"215",30,"GS-10-0.8-","scPS"
"216",4,"GS-10-0.8-","SCSE"
"217",7,"GS-10-0.8-","AddModuleScore"
"218",0,"GS-10-0.8-","ssGSEA1"
"219",27,"GS-10-0.8-","JASMINE1"
"220",26,"GS-10-0.8-","AUCell1"
"221",0,"GS-10-0.8-","UCell1"
"222",39,"GS-10-0.8-","scPS1"
"223",9,"GS-10-0.8-","SCSE1"
"224",7,"GS-10-0.8-","AddModuleScore1"
"225",0,"GS-10-0.8-","ssGSEA2"
"226",18,"GS-10-0.8-","JASMINE2"
"227",19,"GS-10-0.8-","AUCell2"
"228",0,"GS-10-0.8-","UCell2"
"229",34,"GS-10-0.8-","scPS2"
"230",13,"GS-10-0.8-","SCSE2"
"231",11,"GS-10-0.8-","AddModuleScore2"
"232",0,"GS-10-0.8-","ssGSEA3"
"233",19,"GS-10-0.8-","JASMINE3"
"234",17,"GS-10-0.8-","AUCell3"
"235",0,"GS-10-0.8-","UCell3"
"236",32,"GS-10-0.8-","scPS3"
"237",5,"GS-10-0.8-","SCSE3"
"238",6,"GS-10-0.8-","AddModuleScore3"
"239",0,"GS-10-0.8-","ssGSEA4"
"240",20,"GS-10-0.8-","JASMINE4"
"241",22,"GS-10-0.8-","AUCell4"
"242",5,"GS-10-0.8-","UCell4"
"243",51,"GS-10-0.8-","scPS4"
"244",2,"GS-10-0.8-","SCSE4"
"245",7,"GS-10-0.8-","AddModuleScore4"
"246",0,"GS-10-0.8-","ssGSEA5"
"247",25,"GS-10-0.8-","JASMINE5"
"248",28,"GS-10-0.8-","AUCell5"
"249",0,"GS-10-0.8-","UCell5"
"250",34,"GS-10-0.8-","scPS5"
"251",10,"GS-10-0.8-","SCSE5"
"252",5,"GS-10-0.8-","AddModuleScore5"
"253",0,"GS-10-0.8-","ssGSEA6"
"254",23,"GS-10-0.8-","JASMINE6"
"255",27,"GS-10-0.8-","AUCell6"
"256",0,"GS-10-0.8-","UCell6"
"257",29,"GS-10-0.8-","scPS6"
"258",4,"GS-10-0.8-","SCSE6"
"259",9,"GS-10-0.8-","AddModuleScore6"
"260",0,"GS-10-0.8-","ssGSEA7"
"261",21,"GS-10-0.8-","JASMINE7"
"262",19,"GS-10-0.8-","AUCell7"
"263",0,"GS-10-0.8-","UCell7"
"264",34,"GS-10-0.8-","scPS7"
"265",10,"GS-10-0.8-","SCSE7"
"266",8,"GS-10-0.8-","AddModuleScore7"
"267",0,"GS-10-0.8-","ssGSEA8"
"268",17,"GS-10-0.8-","JASMINE8"
"269",19,"GS-10-0.8-","AUCell8"
"270",0,"GS-10-0.8-","UCell8"
"271",30,"GS-10-0.8-","scPS8"
"272",7,"GS-10-0.8-","SCSE8"
"273",11,"GS-10-0.8-","AddModuleScore8"
"274",0,"GS-10-0.8-","ssGSEA9"
"275",21,"GS-10-0.8-","JASMINE9"
"276",23,"GS-10-0.8-","AUCell9"
"277",0,"GS-10-0.8-","UCell9"
"278",40,"GS-10-0.8-","scPS9"
"279",1,"GS-10-0.8-","SCSE9"
"280",9,"GS-10-0.8-","AddModuleScore9"
"281",0,"GS-10-1-","ssGSEA"
"282",8,"GS-10-1-","JASMINE"
"283",18,"GS-10-1-","AUCell"
"284",0,"GS-10-1-","UCell"
"285",7,"GS-10-1-","scPS"
"286",3,"GS-10-1-","SCSE"
"287",3,"GS-10-1-","AddModuleScore"
"288",0,"GS-10-1-","ssGSEA1"
"289",12,"GS-10-1-","JASMINE1"
"290",13,"GS-10-1-","AUCell1"
"291",0,"GS-10-1-","UCell1"
"292",5,"GS-10-1-","scPS1"
"293",3,"GS-10-1-","SCSE1"
"294",2,"GS-10-1-","AddModuleScore1"
"295",0,"GS-10-1-","ssGSEA2"
"296",20,"GS-10-1-","JASMINE2"
"297",13,"GS-10-1-","AUCell2"
"298",0,"GS-10-1-","UCell2"
"299",4,"GS-10-1-","scPS2"
"300",4,"GS-10-1-","SCSE2"
"301",2,"GS-10-1-","AddModuleScore2"
"302",0,"GS-10-1-","ssGSEA3"
"303",23,"GS-10-1-","JASMINE3"
"304",20,"GS-10-1-","AUCell3"
"305",0,"GS-10-1-","UCell3"
"306",4,"GS-10-1-","scPS3"
"307",5,"GS-10-1-","SCSE3"
"308",5,"GS-10-1-","AddModuleScore3"
"309",0,"GS-10-1-","ssGSEA4"
"310",8,"GS-10-1-","JASMINE4"
"311",20,"GS-10-1-","AUCell4"
"312",1,"GS-10-1-","UCell4"
"313",4,"GS-10-1-","scPS4"
"314",1,"GS-10-1-","SCSE4"
"315",5,"GS-10-1-","AddModuleScore4"
"316",0,"GS-10-1-","ssGSEA5"
"317",14,"GS-10-1-","JASMINE5"
"318",13,"GS-10-1-","AUCell5"
"319",0,"GS-10-1-","UCell5"
"320",4,"GS-10-1-","scPS5"
"321",6,"GS-10-1-","SCSE5"
"322",1,"GS-10-1-","AddModuleScore5"
"323",0,"GS-10-1-","ssGSEA6"
"324",11,"GS-10-1-","JASMINE6"
"325",14,"GS-10-1-","AUCell6"
"326",0,"GS-10-1-","UCell6"
"327",3,"GS-10-1-","scPS6"
"328",1,"GS-10-1-","SCSE6"
"329",2,"GS-10-1-","AddModuleScore6"
"330",0,"GS-10-1-","ssGSEA7"
"331",23,"GS-10-1-","JASMINE7"
"332",21,"GS-10-1-","AUCell7"
"333",0,"GS-10-1-","UCell7"
"334",7,"GS-10-1-","scPS7"
"335",9,"GS-10-1-","SCSE7"
"336",3,"GS-10-1-","AddModuleScore7"
"337",0,"GS-10-1-","ssGSEA8"
"338",5,"GS-10-1-","JASMINE8"
"339",12,"GS-10-1-","AUCell8"
"340",0,"GS-10-1-","UCell8"
"341",0,"GS-10-1-","scPS8"
"342",0,"GS-10-1-","SCSE8"
"343",1,"GS-10-1-","AddModuleScore8"
"344",0,"GS-10-1-","ssGSEA9"
"345",10,"GS-10-1-","JASMINE9"
"346",14,"GS-10-1-","AUCell9"
"347",0,"GS-10-1-","UCell9"
"348",5,"GS-10-1-","scPS9"
"349",2,"GS-10-1-","SCSE9"
"350",7,"GS-10-1-","AddModuleScore9"
"351",0,"GS-20-0-","ssGSEA"
"352",100,"GS-20-0-","JASMINE"
"353",100,"GS-20-0-","AUCell"
"354",0,"GS-20-0-","UCell"
"355",96,"GS-20-0-","scPS"
"356",37,"GS-20-0-","SCSE"
"357",27,"GS-20-0-","AddModuleScore"
"358",0,"GS-20-0-","ssGSEA1"
"359",100,"GS-20-0-","JASMINE1"
"360",99,"GS-20-0-","AUCell1"
"361",0,"GS-20-0-","UCell1"
"362",87,"GS-20-0-","scPS1"
"363",70,"GS-20-0-","SCSE1"
"364",23,"GS-20-0-","AddModuleScore1"
"365",0,"GS-20-0-","ssGSEA2"
"366",100,"GS-20-0-","JASMINE2"
"367",99,"GS-20-0-","AUCell2"
"368",0,"GS-20-0-","UCell2"
"369",84,"GS-20-0-","scPS2"
"370",54,"GS-20-0-","SCSE2"
"371",16,"GS-20-0-","AddModuleScore2"
"372",0,"GS-20-0-","ssGSEA3"
"373",100,"GS-20-0-","JASMINE3"
"374",99,"GS-20-0-","AUCell3"
"375",0,"GS-20-0-","UCell3"
"376",98,"GS-20-0-","scPS3"
"377",68,"GS-20-0-","SCSE3"
"378",20,"GS-20-0-","AddModuleScore3"
"379",0,"GS-20-0-","ssGSEA4"
"380",100,"GS-20-0-","JASMINE4"
"381",99,"GS-20-0-","AUCell4"
"382",33,"GS-20-0-","UCell4"
"383",98,"GS-20-0-","scPS4"
"384",8,"GS-20-0-","SCSE4"
"385",18,"GS-20-0-","AddModuleScore4"
"386",0,"GS-20-0-","ssGSEA5"
"387",100,"GS-20-0-","JASMINE5"
"388",100,"GS-20-0-","AUCell5"
"389",0,"GS-20-0-","UCell5"
"390",96,"GS-20-0-","scPS5"
"391",83,"GS-20-0-","SCSE5"
"392",22,"GS-20-0-","AddModuleScore5"
"393",0,"GS-20-0-","ssGSEA6"
"394",100,"GS-20-0-","JASMINE6"
"395",99,"GS-20-0-","AUCell6"
"396",0,"GS-20-0-","UCell6"
"397",97,"GS-20-0-","scPS6"
"398",41,"GS-20-0-","SCSE6"
"399",24,"GS-20-0-","AddModuleScore6"
"400",0,"GS-20-0-","ssGSEA7"
"401",100,"GS-20-0-","JASMINE7"
"402",99,"GS-20-0-","AUCell7"
"403",0,"GS-20-0-","UCell7"
"404",90,"GS-20-0-","scPS7"
"405",62,"GS-20-0-","SCSE7"
"406",20,"GS-20-0-","AddModuleScore7"
"407",0,"GS-20-0-","ssGSEA8"
"408",100,"GS-20-0-","JASMINE8"
"409",100,"GS-20-0-","AUCell8"
"410",0,"GS-20-0-","UCell8"
"411",93,"GS-20-0-","scPS8"
"412",63,"GS-20-0-","SCSE8"
"413",27,"GS-20-0-","AddModuleScore8"
"414",0,"GS-20-0-","ssGSEA9"
"415",100,"GS-20-0-","JASMINE9"
"416",100,"GS-20-0-","AUCell9"
"417",0,"GS-20-0-","UCell9"
"418",97,"GS-20-0-","scPS9"
"419",21,"GS-20-0-","SCSE9"
"420",13,"GS-20-0-","AddModuleScore9"
"421",0,"GS-20-0.2-","ssGSEA"
"422",100,"GS-20-0.2-","JASMINE"
"423",100,"GS-20-0.2-","AUCell"
"424",0,"GS-20-0.2-","UCell"
"425",96,"GS-20-0.2-","scPS"
"426",31,"GS-20-0.2-","SCSE"
"427",46,"GS-20-0.2-","AddModuleScore"
"428",0,"GS-20-0.2-","ssGSEA1"
"429",100,"GS-20-0.2-","JASMINE1"
"430",99,"GS-20-0.2-","AUCell1"
"431",0,"GS-20-0.2-","UCell1"
"432",93,"GS-20-0.2-","scPS1"
"433",48,"GS-20-0.2-","SCSE1"
"434",35,"GS-20-0.2-","AddModuleScore1"
"435",0,"GS-20-0.2-","ssGSEA2"
"436",100,"GS-20-0.2-","JASMINE2"
"437",98,"GS-20-0.2-","AUCell2"
"438",0,"GS-20-0.2-","UCell2"
"439",97,"GS-20-0.2-","scPS2"
"440",41,"GS-20-0.2-","SCSE2"
"441",27,"GS-20-0.2-","AddModuleScore2"
"442",0,"GS-20-0.2-","ssGSEA3"
"443",100,"GS-20-0.2-","JASMINE3"
"444",97,"GS-20-0.2-","AUCell3"
"445",0,"GS-20-0.2-","UCell3"
"446",94,"GS-20-0.2-","scPS3"
"447",56,"GS-20-0.2-","SCSE3"
"448",38,"GS-20-0.2-","AddModuleScore3"
"449",0,"GS-20-0.2-","ssGSEA4"
"450",100,"GS-20-0.2-","JASMINE4"
"451",99,"GS-20-0.2-","AUCell4"
"452",28,"GS-20-0.2-","UCell4"
"453",98,"GS-20-0.2-","scPS4"
"454",10,"GS-20-0.2-","SCSE4"
"455",42,"GS-20-0.2-","AddModuleScore4"
"456",0,"GS-20-0.2-","ssGSEA5"
"457",100,"GS-20-0.2-","JASMINE5"
"458",99,"GS-20-0.2-","AUCell5"
"459",0,"GS-20-0.2-","UCell5"
"460",98,"GS-20-0.2-","scPS5"
"461",71,"GS-20-0.2-","SCSE5"
"462",34,"GS-20-0.2-","AddModuleScore5"
"463",0,"GS-20-0.2-","ssGSEA6"
"464",100,"GS-20-0.2-","JASMINE6"
"465",99,"GS-20-0.2-","AUCell6"
"466",0,"GS-20-0.2-","UCell6"
"467",99,"GS-20-0.2-","scPS6"
"468",36,"GS-20-0.2-","SCSE6"
"469",38,"GS-20-0.2-","AddModuleScore6"
"470",0,"GS-20-0.2-","ssGSEA7"
"471",100,"GS-20-0.2-","JASMINE7"
"472",99,"GS-20-0.2-","AUCell7"
"473",0,"GS-20-0.2-","UCell7"
"474",97,"GS-20-0.2-","scPS7"
"475",51,"GS-20-0.2-","SCSE7"
"476",26,"GS-20-0.2-","AddModuleScore7"
"477",0,"GS-20-0.2-","ssGSEA8"
"478",100,"GS-20-0.2-","JASMINE8"
"479",98,"GS-20-0.2-","AUCell8"
"480",0,"GS-20-0.2-","UCell8"
"481",98,"GS-20-0.2-","scPS8"
"482",51,"GS-20-0.2-","SCSE8"
"483",38,"GS-20-0.2-","AddModuleScore8"
"484",0,"GS-20-0.2-","ssGSEA9"
"485",100,"GS-20-0.2-","JASMINE9"
"486",99,"GS-20-0.2-","AUCell9"
"487",0,"GS-20-0.2-","UCell9"
"488",99,"GS-20-0.2-","scPS9"
"489",22,"GS-20-0.2-","SCSE9"
"490",26,"GS-20-0.2-","AddModuleScore9"
"491",0,"GS-20-0.5-","ssGSEA"
"492",100,"GS-20-0.5-","JASMINE"
"493",90,"GS-20-0.5-","AUCell"
"494",0,"GS-20-0.5-","UCell"
"495",92,"GS-20-0.5-","scPS"
"496",19,"GS-20-0.5-","SCSE"
"497",37,"GS-20-0.5-","AddModuleScore"
"498",0,"GS-20-0.5-","ssGSEA1"
"499",100,"GS-20-0.5-","JASMINE1"
"500",91,"GS-20-0.5-","AUCell1"
"501",0,"GS-20-0.5-","UCell1"
"502",87,"GS-20-0.5-","scPS1"
"503",29,"GS-20-0.5-","SCSE1"
"504",24,"GS-20-0.5-","AddModuleScore1"
"505",0,"GS-20-0.5-","ssGSEA2"
"506",99,"GS-20-0.5-","JASMINE2"
"507",72,"GS-20-0.5-","AUCell2"
"508",0,"GS-20-0.5-","UCell2"
"509",75,"GS-20-0.5-","scPS2"
"510",17,"GS-20-0.5-","SCSE2"
"511",24,"GS-20-0.5-","AddModuleScore2"
"512",0,"GS-20-0.5-","ssGSEA3"
"513",100,"GS-20-0.5-","JASMINE3"
"514",80,"GS-20-0.5-","AUCell3"
"515",0,"GS-20-0.5-","UCell3"
"516",85,"GS-20-0.5-","scPS3"
"517",30,"GS-20-0.5-","SCSE3"
"518",27,"GS-20-0.5-","AddModuleScore3"
"519",0,"GS-20-0.5-","ssGSEA4"
"520",99,"GS-20-0.5-","JASMINE4"
"521",85,"GS-20-0.5-","AUCell4"
"522",15,"GS-20-0.5-","UCell4"
"523",94,"GS-20-0.5-","scPS4"
"524",4,"GS-20-0.5-","SCSE4"
"525",23,"GS-20-0.5-","AddModuleScore4"
"526",0,"GS-20-0.5-","ssGSEA5"
"527",100,"GS-20-0.5-","JASMINE5"
"528",93,"GS-20-0.5-","AUCell5"
"529",0,"GS-20-0.5-","UCell5"
"530",88,"GS-20-0.5-","scPS5"
"531",50,"GS-20-0.5-","SCSE5"
"532",27,"GS-20-0.5-","AddModuleScore5"
"533",0,"GS-20-0.5-","ssGSEA6"
"534",100,"GS-20-0.5-","JASMINE6"
"535",89,"GS-20-0.5-","AUCell6"
"536",0,"GS-20-0.5-","UCell6"
"537",88,"GS-20-0.5-","scPS6"
"538",25,"GS-20-0.5-","SCSE6"
"539",34,"GS-20-0.5-","AddModuleScore6"
"540",0,"GS-20-0.5-","ssGSEA7"
"541",100,"GS-20-0.5-","JASMINE7"
"542",82,"GS-20-0.5-","AUCell7"
"543",0,"GS-20-0.5-","UCell7"
"544",87,"GS-20-0.5-","scPS7"
"545",31,"GS-20-0.5-","SCSE7"
"546",28,"GS-20-0.5-","AddModuleScore7"
"547",0,"GS-20-0.5-","ssGSEA8"
"548",100,"GS-20-0.5-","JASMINE8"
"549",80,"GS-20-0.5-","AUCell8"
"550",0,"GS-20-0.5-","UCell8"
"551",88,"GS-20-0.5-","scPS8"
"552",27,"GS-20-0.5-","SCSE8"
"553",26,"GS-20-0.5-","AddModuleScore8"
"554",0,"GS-20-0.5-","ssGSEA9"
"555",99,"GS-20-0.5-","JASMINE9"
"556",88,"GS-20-0.5-","AUCell9"
"557",0,"GS-20-0.5-","UCell9"
"558",94,"GS-20-0.5-","scPS9"
"559",8,"GS-20-0.5-","SCSE9"
"560",27,"GS-20-0.5-","AddModuleScore9"
"561",0,"GS-20-0.8-","ssGSEA"
"562",52,"GS-20-0.8-","JASMINE"
"563",32,"GS-20-0.8-","AUCell"
"564",0,"GS-20-0.8-","UCell"
"565",46,"GS-20-0.8-","scPS"
"566",5,"GS-20-0.8-","SCSE"
"567",7,"GS-20-0.8-","AddModuleScore"
"568",0,"GS-20-0.8-","ssGSEA1"
"569",51,"GS-20-0.8-","JASMINE1"
"570",31,"GS-20-0.8-","AUCell1"
"571",0,"GS-20-0.8-","UCell1"
"572",48,"GS-20-0.8-","scPS1"
"573",9,"GS-20-0.8-","SCSE1"
"574",12,"GS-20-0.8-","AddModuleScore1"
"575",0,"GS-20-0.8-","ssGSEA2"
"576",66,"GS-20-0.8-","JASMINE2"
"577",41,"GS-20-0.8-","AUCell2"
"578",0,"GS-20-0.8-","UCell2"
"579",45,"GS-20-0.8-","scPS2"
"580",13,"GS-20-0.8-","SCSE2"
"581",13,"GS-20-0.8-","AddModuleScore2"
"582",0,"GS-20-0.8-","ssGSEA3"
"583",54,"GS-20-0.8-","JASMINE3"
"584",29,"GS-20-0.8-","AUCell3"
"585",0,"GS-20-0.8-","UCell3"
"586",48,"GS-20-0.8-","scPS3"
"587",7,"GS-20-0.8-","SCSE3"
"588",8,"GS-20-0.8-","AddModuleScore3"
"589",0,"GS-20-0.8-","ssGSEA4"
"590",47,"GS-20-0.8-","JASMINE4"
"591",39,"GS-20-0.8-","AUCell4"
"592",14,"GS-20-0.8-","UCell4"
"593",71,"GS-20-0.8-","scPS4"
"594",3,"GS-20-0.8-","SCSE4"
"595",9,"GS-20-0.8-","AddModuleScore4"
"596",0,"GS-20-0.8-","ssGSEA5"
"597",53,"GS-20-0.8-","JASMINE5"
"598",29,"GS-20-0.8-","AUCell5"
"599",0,"GS-20-0.8-","UCell5"
"600",37,"GS-20-0.8-","scPS5"
"601",15,"GS-20-0.8-","SCSE5"
"602",14,"GS-20-0.8-","AddModuleScore5"
"603",0,"GS-20-0.8-","ssGSEA6"
"604",53,"GS-20-0.8-","JASMINE6"
"605",38,"GS-20-0.8-","AUCell6"
"606",0,"GS-20-0.8-","UCell6"
"607",48,"GS-20-0.8-","scPS6"
"608",7,"GS-20-0.8-","SCSE6"
"609",10,"GS-20-0.8-","AddModuleScore6"
"610",0,"GS-20-0.8-","ssGSEA7"
"611",53,"GS-20-0.8-","JASMINE7"
"612",29,"GS-20-0.8-","AUCell7"
"613",0,"GS-20-0.8-","UCell7"
