"","count","geneset","methods"
"162",36,"GS-10-0.5-","ssGSEA3"
"163",88,"GS-10-0.5-","JASMINE3"
"164",97,"GS-10-0.5-","AUCell3"
"165",26,"GS-10-0.5-","UCell3"
"166",12,"GS-10-0.5-","scPS3"
"167",98,"GS-10-0.5-","SCSE3"
"168",98,"GS-10-0.5-","AddModuleScore3"
"169",71,"GS-10-0.5-","ssGSEA4"
"170",94,"GS-10-0.5-","JASMINE4"
"171",97,"GS-10-0.5-","AUCell4"
"172",68,"GS-10-0.5-","UCell4"
"173",10,"GS-10-0.5-","scPS4"
"174",97,"GS-10-0.5-","SCSE4"
"175",97,"GS-10-0.5-","AddModuleScore4"
"176",70,"GS-10-0.5-","ssGSEA5"
"177",95,"GS-10-0.5-","JASMINE5"
"178",99,"GS-10-0.5-","AUCell5"
"179",69,"GS-10-0.5-","UCell5"
"180",8,"GS-10-0.5-","scPS5"
"181",96,"GS-10-0.5-","SCSE5"
"182",99,"GS-10-0.5-","AddModuleScore5"
"183",42,"GS-10-0.5-","ssGSEA6"
"184",98,"GS-10-0.5-","JASMINE6"
"185",99,"GS-10-0.5-","AUCell6"
"186",42,"GS-10-0.5-","UCell6"
"187",6,"GS-10-0.5-","scPS6"
"188",96,"GS-10-0.5-","SCSE6"
"189",99,"GS-10-0.5-","AddModuleScore6"
"190",47,"GS-10-0.5-","ssGSEA7"
"191",95,"GS-10-0.5-","JASMINE7"
"192",98,"GS-10-0.5-","AUCell7"
"193",43,"GS-10-0.5-","UCell7"
"194",9,"GS-10-0.5-","scPS7"
"195",96,"GS-10-0.5-","SCSE7"
"196",98,"GS-10-0.5-","AddModuleScore7"
"197",64,"GS-10-0.5-","ssGSEA8"
"198",98,"GS-10-0.5-","JASMINE8"
"199",97,"GS-10-0.5-","AUCell8"
"200",57,"GS-10-0.5-","UCell8"
"201",14,"GS-10-0.5-","scPS8"
"202",96,"GS-10-0.5-","SCSE8"
"203",98,"GS-10-0.5-","AddModuleScore8"
"204",40,"GS-10-0.5-","ssGSEA9"
"205",99,"GS-10-0.5-","JASMINE9"
"206",100,"GS-10-0.5-","AUCell9"
"207",31,"GS-10-0.5-","UCell9"
"208",14,"GS-10-0.5-","scPS9"
"209",100,"GS-10-0.5-","SCSE9"
"210",100,"GS-10-0.5-","AddModuleScore9"
"211",88,"GS-10-0.8-","ssGSEA"
"212",75,"GS-10-0.8-","JASMINE"
"213",91,"GS-10-0.8-","AUCell"
"214",56,"GS-10-0.8-","UCell"
"215",14,"GS-10-0.8-","scPS"
"216",84,"GS-10-0.8-","SCSE"
"217",95,"GS-10-0.8-","AddModuleScore"
"218",87,"GS-10-0.8-","ssGSEA1"
"219",60,"GS-10-0.8-","JASMINE1"
"220",85,"GS-10-0.8-","AUCell1"
"221",47,"GS-10-0.8-","UCell1"
"222",20,"GS-10-0.8-","scPS1"
"223",75,"GS-10-0.8-","SCSE1"
"224",91,"GS-10-0.8-","AddModuleScore1"
"225",87,"GS-10-0.8-","ssGSEA2"
"226",79,"GS-10-0.8-","JASMINE2"
"227",90,"GS-10-0.8-","AUCell2"
"228",59,"GS-10-0.8-","UCell2"
"229",14,"GS-10-0.8-","scPS2"
"230",84,"GS-10-0.8-","SCSE2"
"231",91,"GS-10-0.8-","AddModuleScore2"
"232",83,"GS-10-0.8-","ssGSEA3"
"233",64,"GS-10-0.8-","JASMINE3"
"234",86,"GS-10-0.8-","AUCell3"
"235",38,"GS-10-0.8-","UCell3"
"236",14,"GS-10-0.8-","scPS3"
"237",82,"GS-10-0.8-","SCSE3"
"238",95,"GS-10-0.8-","AddModuleScore3"
"239",93,"GS-10-0.8-","ssGSEA4"
"240",77,"GS-10-0.8-","JASMINE4"
"241",90,"GS-10-0.8-","AUCell4"
"242",62,"GS-10-0.8-","UCell4"
"243",19,"GS-10-0.8-","scPS4"
"244",81,"GS-10-0.8-","SCSE4"
"245",94,"GS-10-0.8-","AddModuleScore4"
"246",92,"GS-10-0.8-","ssGSEA5"
"247",88,"GS-10-0.8-","JASMINE5"
"248",91,"GS-10-0.8-","AUCell5"
"249",66,"GS-10-0.8-","UCell5"
"250",12,"GS-10-0.8-","scPS5"
"251",89,"GS-10-0.8-","SCSE5"
"252",94,"GS-10-0.8-","AddModuleScore5"
"253",87,"GS-10-0.8-","ssGSEA6"
"254",75,"GS-10-0.8-","JASMINE6"
"255",86,"GS-10-0.8-","AUCell6"
"256",51,"GS-10-0.8-","UCell6"
"257",16,"GS-10-0.8-","scPS6"
"258",85,"GS-10-0.8-","SCSE6"
"259",89,"GS-10-0.8-","AddModuleScore6"
"260",89,"GS-10-0.8-","ssGSEA7"
"261",66,"GS-10-0.8-","JASMINE7"
"262",86,"GS-10-0.8-","AUCell7"
"263",37,"GS-10-0.8-","UCell7"
"264",15,"GS-10-0.8-","scPS7"
"265",78,"GS-10-0.8-","SCSE7"
"266",95,"GS-10-0.8-","AddModuleScore7"
"267",87,"GS-10-0.8-","ssGSEA8"
"268",81,"GS-10-0.8-","JASMINE8"
"269",94,"GS-10-0.8-","AUCell8"
"270",50,"GS-10-0.8-","UCell8"
"271",11,"GS-10-0.8-","scPS8"
"272",85,"GS-10-0.8-","SCSE8"
"273",93,"GS-10-0.8-","AddModuleScore8"
"274",89,"GS-10-0.8-","ssGSEA9"
"275",77,"GS-10-0.8-","JASMINE9"
"276",93,"GS-10-0.8-","AUCell9"
"277",49,"GS-10-0.8-","UCell9"
"278",22,"GS-10-0.8-","scPS9"
"279",83,"GS-10-0.8-","SCSE9"
"280",95,"GS-10-0.8-","AddModuleScore9"
"281",92,"GS-10-1-","ssGSEA"
"282",34,"GS-10-1-","JASMINE"
"283",58,"GS-10-1-","AUCell"
"284",31,"GS-10-1-","UCell"
"285",22,"GS-10-1-","scPS"
"286",35,"GS-10-1-","SCSE"
"287",47,"GS-10-1-","AddModuleScore"
"288",95,"GS-10-1-","ssGSEA1"
"289",21,"GS-10-1-","JASMINE1"
"290",48,"GS-10-1-","AUCell1"
"291",19,"GS-10-1-","UCell1"
"292",17,"GS-10-1-","scPS1"
"293",23,"GS-10-1-","SCSE1"
"294",43,"GS-10-1-","AddModuleScore1"
"295",91,"GS-10-1-","ssGSEA2"
"296",32,"GS-10-1-","JASMINE2"
"297",42,"GS-10-1-","AUCell2"
"298",28,"GS-10-1-","UCell2"
"299",25,"GS-10-1-","scPS2"
"300",31,"GS-10-1-","SCSE2"
"301",51,"GS-10-1-","AddModuleScore2"
"302",95,"GS-10-1-","ssGSEA3"
"303",28,"GS-10-1-","JASMINE3"
"304",50,"GS-10-1-","AUCell3"
"305",24,"GS-10-1-","UCell3"
"306",25,"GS-10-1-","scPS3"
"307",27,"GS-10-1-","SCSE3"
"308",54,"GS-10-1-","AddModuleScore3"
"309",91,"GS-10-1-","ssGSEA4"
"310",43,"GS-10-1-","JASMINE4"
"311",56,"GS-10-1-","AUCell4"
"312",38,"GS-10-1-","UCell4"
"313",30,"GS-10-1-","scPS4"
"314",42,"GS-10-1-","SCSE4"
"315",43,"GS-10-1-","AddModuleScore4"
"316",96,"GS-10-1-","ssGSEA5"
"317",29,"GS-10-1-","JASMINE5"
"318",49,"GS-10-1-","AUCell5"
"319",26,"GS-10-1-","UCell5"
"320",14,"GS-10-1-","scPS5"
"321",29,"GS-10-1-","SCSE5"
"322",41,"GS-10-1-","AddModuleScore5"
"323",88,"GS-10-1-","ssGSEA6"
"324",42,"GS-10-1-","JASMINE6"
"325",61,"GS-10-1-","AUCell6"
"326",38,"GS-10-1-","UCell6"
"327",33,"GS-10-1-","scPS6"
"328",42,"GS-10-1-","SCSE6"
"329",52,"GS-10-1-","AddModuleScore6"
"330",95,"GS-10-1-","ssGSEA7"
"331",25,"GS-10-1-","JASMINE7"
"332",54,"GS-10-1-","AUCell7"
"333",21,"GS-10-1-","UCell7"
"334",19,"GS-10-1-","scPS7"
"335",26,"GS-10-1-","SCSE7"
"336",50,"GS-10-1-","AddModuleScore7"
"337",88,"GS-10-1-","ssGSEA8"
"338",32,"GS-10-1-","JASMINE8"
"339",47,"GS-10-1-","AUCell8"
"340",29,"GS-10-1-","UCell8"
"341",24,"GS-10-1-","scPS8"
"342",31,"GS-10-1-","SCSE8"
"343",42,"GS-10-1-","AddModuleScore8"
"344",89,"GS-10-1-","ssGSEA9"
"345",29,"GS-10-1-","JASMINE9"
"346",53,"GS-10-1-","AUCell9"
"347",26,"GS-10-1-","UCell9"
"348",22,"GS-10-1-","scPS9"
"349",29,"GS-10-1-","SCSE9"
"350",46,"GS-10-1-","AddModuleScore9"
"351",37,"GS-20-0-","ssGSEA"
"352",100,"GS-20-0-","JASMINE"
"353",100,"GS-20-0-","AUCell"
"354",86,"GS-20-0-","UCell"
"355",1,"GS-20-0-","scPS"
"356",100,"GS-20-0-","SCSE"
"357",100,"GS-20-0-","AddModuleScore"
"358",10,"GS-20-0-","ssGSEA1"
"359",100,"GS-20-0-","JASMINE1"
"360",100,"GS-20-0-","AUCell1"
"361",73,"GS-20-0-","UCell1"
"362",2,"GS-20-0-","scPS1"
"363",100,"GS-20-0-","SCSE1"
"364",100,"GS-20-0-","AddModuleScore1"
"365",24,"GS-20-0-","ssGSEA2"
"366",100,"GS-20-0-","JASMINE2"
"367",100,"GS-20-0-","AUCell2"
"368",88,"GS-20-0-","UCell2"
"369",1,"GS-20-0-","scPS2"
"370",100,"GS-20-0-","SCSE2"
"371",100,"GS-20-0-","AddModuleScore2"
"372",3,"GS-20-0-","ssGSEA3"
"373",99,"GS-20-0-","JASMINE3"
"374",100,"GS-20-0-","AUCell3"
"375",45,"GS-20-0-","UCell3"
"376",1,"GS-20-0-","scPS3"
"377",100,"GS-20-0-","SCSE3"
"378",100,"GS-20-0-","AddModuleScore3"
"379",46,"GS-20-0-","ssGSEA4"
"380",100,"GS-20-0-","JASMINE4"
"381",100,"GS-20-0-","AUCell4"
"382",94,"GS-20-0-","UCell4"
"383",4,"GS-20-0-","scPS4"
"384",100,"GS-20-0-","SCSE4"
"385",100,"GS-20-0-","AddModuleScore4"
"386",64,"GS-20-0-","ssGSEA5"
"387",100,"GS-20-0-","JASMINE5"
"388",100,"GS-20-0-","AUCell5"
"389",96,"GS-20-0-","UCell5"
"390",2,"GS-20-0-","scPS5"
"391",100,"GS-20-0-","SCSE5"
"392",100,"GS-20-0-","AddModuleScore5"
"393",7,"GS-20-0-","ssGSEA6"
"394",100,"GS-20-0-","JASMINE6"
"395",100,"GS-20-0-","AUCell6"
"396",69,"GS-20-0-","UCell6"
"397",2,"GS-20-0-","scPS6"
"398",100,"GS-20-0-","SCSE6"
"399",100,"GS-20-0-","AddModuleScore6"
"400",3,"GS-20-0-","ssGSEA7"
"401",100,"GS-20-0-","JASMINE7"
"402",100,"GS-20-0-","AUCell7"
"403",59,"GS-20-0-","UCell7"
"404",5,"GS-20-0-","scPS7"
"405",100,"GS-20-0-","SCSE7"
"406",100,"GS-20-0-","AddModuleScore7"
"407",21,"GS-20-0-","ssGSEA8"
"408",100,"GS-20-0-","JASMINE8"
"409",100,"GS-20-0-","AUCell8"
"410",83,"GS-20-0-","UCell8"
"411",0,"GS-20-0-","scPS8"
"412",100,"GS-20-0-","SCSE8"
"413",100,"GS-20-0-","AddModuleScore8"
"414",1,"GS-20-0-","ssGSEA9"
"415",100,"GS-20-0-","JASMINE9"
"416",100,"GS-20-0-","AUCell9"
"417",35,"GS-20-0-","UCell9"
"418",4,"GS-20-0-","scPS9"
"419",100,"GS-20-0-","SCSE9"
"420",100,"GS-20-0-","AddModuleScore9"
"421",52,"GS-20-0.2-","ssGSEA"
"422",97,"GS-20-0.2-","JASMINE"
"423",97,"GS-20-0.2-","AUCell"
"424",78,"GS-20-0.2-","UCell"
"425",6,"GS-20-0.2-","scPS"
"426",99,"GS-20-0.2-","SCSE"
"427",99,"GS-20-0.2-","AddModuleScore"
"428",25,"GS-20-0.2-","ssGSEA1"
"429",98,"GS-20-0.2-","JASMINE1"
"430",99,"GS-20-0.2-","AUCell1"
"431",54,"GS-20-0.2-","UCell1"
"432",4,"GS-20-0.2-","scPS1"
"433",100,"GS-20-0.2-","SCSE1"
"434",100,"GS-20-0.2-","AddModuleScore1"
"435",42,"GS-20-0.2-","ssGSEA2"
"436",98,"GS-20-0.2-","JASMINE2"
"437",97,"GS-20-0.2-","AUCell2"
"438",77,"GS-20-0.2-","UCell2"
"439",7,"GS-20-0.2-","scPS2"
"440",100,"GS-20-0.2-","SCSE2"
"441",100,"GS-20-0.2-","AddModuleScore2"
"442",17,"GS-20-0.2-","ssGSEA3"
"443",100,"GS-20-0.2-","JASMINE3"
"444",99,"GS-20-0.2-","AUCell3"
"445",32,"GS-20-0.2-","UCell3"
"446",8,"GS-20-0.2-","scPS3"
"447",100,"GS-20-0.2-","SCSE3"
"448",100,"GS-20-0.2-","AddModuleScore3"
"449",54,"GS-20-0.2-","ssGSEA4"
"450",96,"GS-20-0.2-","JASMINE4"
"451",97,"GS-20-0.2-","AUCell4"
"452",86,"GS-20-0.2-","UCell4"
"453",5,"GS-20-0.2-","scPS4"
"454",100,"GS-20-0.2-","SCSE4"
"455",100,"GS-20-0.2-","AddModuleScore4"
"456",65,"GS-20-0.2-","ssGSEA5"
"457",100,"GS-20-0.2-","JASMINE5"
"458",100,"GS-20-0.2-","AUCell5"
"459",89,"GS-20-0.2-","UCell5"
"460",2,"GS-20-0.2-","scPS5"
"461",100,"GS-20-0.2-","SCSE5"
"462",100,"GS-20-0.2-","AddModuleScore5"
"463",22,"GS-20-0.2-","ssGSEA6"
"464",99,"GS-20-0.2-","JASMINE6"
"465",97,"GS-20-0.2-","AUCell6"
"466",61,"GS-20-0.2-","UCell6"
"467",10,"GS-20-0.2-","scPS6"
"468",99,"GS-20-0.2-","SCSE6"
"469",98,"GS-20-0.2-","AddModuleScore6"
"470",10,"GS-20-0.2-","ssGSEA7"
"471",100,"GS-20-0.2-","JASMINE7"
"472",100,"GS-20-0.2-","AUCell7"
"473",49,"GS-20-0.2-","UCell7"
"474",9,"GS-20-0.2-","scPS7"
"475",100,"GS-20-0.2-","SCSE7"
"476",100,"GS-20-0.2-","AddModuleScore7"
"477",32,"GS-20-0.2-","ssGSEA8"
"478",99,"GS-20-0.2-","JASMINE8"
"479",99,"GS-20-0.2-","AUCell8"
"480",65,"GS-20-0.2-","UCell8"
"481",6,"GS-20-0.2-","scPS8"
"482",99,"GS-20-0.2-","SCSE8"
"483",99,"GS-20-0.2-","AddModuleScore8"
"484",12,"GS-20-0.2-","ssGSEA9"
"485",98,"GS-20-0.2-","JASMINE9"
"486",97,"GS-20-0.2-","AUCell9"
"487",27,"GS-20-0.2-","UCell9"
"488",13,"GS-20-0.2-","scPS9"
"489",100,"GS-20-0.2-","SCSE9"
"490",100,"GS-20-0.2-","AddModuleScore9"
"491",68,"GS-20-0.5-","ssGSEA"
"492",98,"GS-20-0.5-","JASMINE"
"493",98,"GS-20-0.5-","AUCell"
"494",55,"GS-20-0.5-","UCell"
"495",14,"GS-20-0.5-","scPS"
"496",99,"GS-20-0.5-","SCSE"
"497",99,"GS-20-0.5-","AddModuleScore"
"498",46,"GS-20-0.5-","ssGSEA1"
"499",98,"GS-20-0.5-","JASMINE1"
"500",99,"GS-20-0.5-","AUCell1"
"501",45,"GS-20-0.5-","UCell1"
"502",12,"GS-20-0.5-","scPS1"
"503",98,"GS-20-0.5-","SCSE1"
"504",98,"GS-20-0.5-","AddModuleScore1"
"505",55,"GS-20-0.5-","ssGSEA2"
"506",99,"GS-20-0.5-","JASMINE2"
"507",98,"GS-20-0.5-","AUCell2"
"508",51,"GS-20-0.5-","UCell2"
"509",15,"GS-20-0.5-","scPS2"
"510",99,"GS-20-0.5-","SCSE2"
"511",99,"GS-20-0.5-","AddModuleScore2"
"512",34,"GS-20-0.5-","ssGSEA3"
"513",92,"GS-20-0.5-","JASMINE3"
"514",97,"GS-20-0.5-","AUCell3"
"515",32,"GS-20-0.5-","UCell3"
"516",24,"GS-20-0.5-","scPS3"
"517",93,"GS-20-0.5-","SCSE3"
"518",96,"GS-20-0.5-","AddModuleScore3"
"519",69,"GS-20-0.5-","ssGSEA4"
"520",99,"GS-20-0.5-","JASMINE4"
"521",97,"GS-20-0.5-","AUCell4"
"522",73,"GS-20-0.5-","UCell4"
"523",9,"GS-20-0.5-","scPS4"
"524",100,"GS-20-0.5-","SCSE4"
"525",99,"GS-20-0.5-","AddModuleScore4"
"526",72,"GS-20-0.5-","ssGSEA5"
"527",97,"GS-20-0.5-","JASMINE5"
"528",97,"GS-20-0.5-","AUCell5"
"529",82,"GS-20-0.5-","UCell5"
"530",10,"GS-20-0.5-","scPS5"
"531",98,"GS-20-0.5-","SCSE5"
"532",97,"GS-20-0.5-","AddModuleScore5"
"533",51,"GS-20-0.5-","ssGSEA6"
"534",95,"GS-20-0.5-","JASMINE6"
"535",99,"GS-20-0.5-","AUCell6"
"536",60,"GS-20-0.5-","UCell6"
"537",15,"GS-20-0.5-","scPS6"
"538",96,"GS-20-0.5-","SCSE6"
"539",97,"GS-20-0.5-","AddModuleScore6"
"540",37,"GS-20-0.5-","ssGSEA7"
"541",94,"GS-20-0.5-","JASMINE7"
"542",94,"GS-20-0.5-","AUCell7"
"543",37,"GS-20-0.5-","UCell7"
"544",27,"GS-20-0.5-","scPS7"
"545",96,"GS-20-0.5-","SCSE7"
"546",96,"GS-20-0.5-","AddModuleScore7"
"547",61,"GS-20-0.5-","ssGSEA8"
"548",96,"GS-20-0.5-","JASMINE8"
"549",96,"GS-20-0.5-","AUCell8"
"550",56,"GS-20-0.5-","UCell8"
"551",14,"GS-20-0.5-","scPS8"
"552",99,"GS-20-0.5-","SCSE8"
"553",97,"GS-20-0.5-","AddModuleScore8"
"554",31,"GS-20-0.5-","ssGSEA9"
"555",97,"GS-20-0.5-","JASMINE9"
"556",97,"GS-20-0.5-","AUCell9"
"557",32,"GS-20-0.5-","UCell9"
"558",14,"GS-20-0.5-","scPS9"
"559",98,"GS-20-0.5-","SCSE9"
"560",97,"GS-20-0.5-","AddModuleScore9"
"561",89,"GS-20-0.8-","ssGSEA"
"562",95,"GS-20-0.8-","JASMINE"
"563",94,"GS-20-0.8-","AUCell"
"564",52,"GS-20-0.8-","UCell"
"565",22,"GS-20-0.8-","scPS"
"566",91,"GS-20-0.8-","SCSE"
"567",95,"GS-20-0.8-","AddModuleScore"
"568",79,"GS-20-0.8-","ssGSEA1"
"569",91,"GS-20-0.8-","JASMINE1"
"570",95,"GS-20-0.8-","AUCell1"
"571",45,"GS-20-0.8-","UCell1"
"572",21,"GS-20-0.8-","scPS1"
"573",88,"GS-20-0.8-","SCSE1"
"574",96,"GS-20-0.8-","AddModuleScore1"
"575",85,"GS-20-0.8-","ssGSEA2"
"576",96,"GS-20-0.8-","JASMINE2"
"577",92,"GS-20-0.8-","AUCell2"
"578",50,"GS-20-0.8-","UCell2"
"579",20,"GS-20-0.8-","scPS2"
"580",91,"GS-20-0.8-","SCSE2"
"581",93,"GS-20-0.8-","AddModuleScore2"
"582",75,"GS-20-0.8-","ssGSEA3"
"583",90,"GS-20-0.8-","JASMINE3"
"584",88,"GS-20-0.8-","AUCell3"
"585",36,"GS-20-0.8-","UCell3"
"586",31,"GS-20-0.8-","scPS3"
"587",94,"GS-20-0.8-","SCSE3"
"588",94,"GS-20-0.8-","AddModuleScore3"
"589",81,"GS-20-0.8-","ssGSEA4"
"590",93,"GS-20-0.8-","JASMINE4"
"591",94,"GS-20-0.8-","AUCell4"
"592",56,"GS-20-0.8-","UCell4"
"593",18,"GS-20-0.8-","scPS4"
"594",91,"GS-20-0.8-","SCSE4"
"595",92,"GS-20-0.8-","AddModuleScore4"
"596",88,"GS-20-0.8-","ssGSEA5"
"597",95,"GS-20-0.8-","JASMINE5"
"598",99,"GS-20-0.8-","AUCell5"
"599",58,"GS-20-0.8-","UCell5"
"600",25,"GS-20-0.8-","scPS5"
"601",92,"GS-20-0.8-","SCSE5"
"602",95,"GS-20-0.8-","AddModuleScore5"
"603",87,"GS-20-0.8-","ssGSEA6"
"604",91,"GS-20-0.8-","JASMINE6"
"605",95,"GS-20-0.8-","AUCell6"
"606",51,"GS-20-0.8-","UCell6"
"607",27,"GS-20-0.8-","scPS6"
"608",90,"GS-20-0.8-","SCSE6"
"609",90,"GS-20-0.8-","AddModuleScore6"
"610",76,"GS-20-0.8-","ssGSEA7"
"611",84,"GS-20-0.8-","JASMINE7"
"612",90,"GS-20-0.8-","AUCell7"
"613",43,"GS-20-0.8-","UCell7"
