"","GS-10-0-","GS-10-0.2-","GS-10-0.5-","GS-10-0.8-","GS-10-1-","GS-20-0-","GS-20-0.2-","GS-20-0.5-","GS-20-0.8-","GS-20-1-","GS-30-0-","GS-30-0.2-","GS-30-0.5-","GS-30-0.8-","GS-30-1-","GS-40-0-","GS-40-0.2-","GS-40-0.5-","GS-40-0.8-","GS-40-1-","GS-50-0-","GS-50-0.2-","GS-50-0.5-","GS-50-0.8-","GS-50-1-","GS-100-0-","GS-100-0.2-","GS-100-0.5-","GS-100-0.8-","GS-100-1-","GS-200-0-","GS-200-0.2-","GS-200-0.5-","GS-200-0.8-","GS-200-1-","GS-300-0-","GS-300-0.2-","GS-300-0.5-","GS-300-0.8-","GS-300-1-","GS-400-0-","GS-400-0.2-","GS-400-0.5-","GS-400-0.8-","GS-400-1-","GS-500-0-","GS-500-0.2-","GS-500-0.5-","GS-500-0.8-","GS-500-1-"
"ssGSEA2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JASMINE2",100,100,100,73,19,100,100,100,94,65,100,100,100,97,79,100,100,100,100,96,100,100,100,100,98,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"AUCell2",100,100,100,62,17,100,100,100,92,51,100,100,100,98,65,100,100,100,100,89,100,100,100,100,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"UCell2",86,85,69,31,9,97,87,75,41,9,100,97,81,41,17,100,100,92,41,21,100,100,95,42,15,100,100,100,54,15,100,100,100,87,12,100,100,100,97,17,100,100,100,98,16,100,100,100,99,19
"scPS2",100,100,99,71,6,100,100,100,90,4,100,100,100,99,3,100,100,100,99,5,100,100,100,100,3,100,100,100,100,7,95,100,100,100,4,98,97,99,100,0,100,99,100,100,4,98,100,100,100,0
"SCSE2",85,81,49,30,9,100,94,83,44,9,100,100,96,52,18,100,100,98,53,25,100,100,100,57,20,100,100,100,79,37,100,100,100,99,68,100,100,100,100,95,100,100,100,100,95,100,100,100,100,100
"AddModuleScore2",48,48,40,37,4,69,84,71,30,3,85,100,93,48,1,97,99,100,51,6,100,100,100,62,2,100,100,100,98,8,100,100,100,100,2,100,100,100,100,9,100,100,100,100,6,100,100,100,100,11
"ssGSEA3",5,1,6,0,4,6,7,6,3,0,16,13,9,4,1,11,8,6,1,3,25,18,7,1,0,34,26,20,6,2,56,45,23,8,0,72,52,35,14,1,87,71,37,16,2,100,80,51,19,2
"JASMINE3",100,100,100,69,20,100,100,100,97,55,100,100,100,99,83,100,100,100,99,90,100,100,100,100,98,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"AUCell3",100,100,98,61,21,100,100,100,91,46,100,100,100,98,75,100,100,100,99,85,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"UCell3",86,87,71,25,5,99,90,79,55,6,100,97,88,45,6,100,100,92,47,12,100,100,94,51,14,100,100,100,77,7,100,100,100,93,3,100,100,100,99,3,100,100,100,100,6,100,100,100,100,4
"scPS3",99,99,98,74,4,100,100,100,91,6,100,100,100,98,3,100,100,100,100,4,100,100,100,100,5,99,100,100,100,6,99,99,100,100,6,98,98,100,100,5,99,100,100,100,8,99,100,100,100,7
"SCSE3",75,72,48,26,5,100,90,75,32,5,99,99,86,41,9,100,99,92,44,18,100,100,99,48,23,100,100,100,84,39,100,100,100,95,65,100,100,100,99,78,100,100,100,100,90,100,100,100,100,95
"AddModuleScore3",48,44,40,38,9,61,78,66,25,3,84,100,90,48,3,94,100,97,49,5,100,100,100,67,2,100,100,100,97,5,100,100,100,100,3,100,100,100,100,5,100,100,100,100,11,100,100,100,100,10
"ssGSEA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JASMINE4",100,100,100,67,33,100,100,100,94,56,100,100,100,99,83,100,100,100,100,93,100,100,100,100,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"AUCell4",100,100,99,57,28,100,100,100,85,44,100,100,100,95,65,100,100,100,98,83,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"UCell4",76,76,60,27,9,94,84,67,25,15,99,92,74,34,22,98,96,76,25,19,100,98,82,33,21,100,100,99,48,18,100,100,100,75,30,100,100,100,80,26,100,100,100,90,38,100,100,100,92,39
"scPS4",100,99,98,72,5,100,100,100,89,4,100,100,100,98,5,100,100,100,100,3,100,100,100,100,4,100,100,100,100,0,96,100,100,100,5,99,98,100,100,2,97,99,100,100,1,100,99,100,100,2
"SCSE4",90,82,57,39,9,99,99,85,39,13,100,100,96,54,21,100,100,100,56,24,100,100,99,67,26,100,100,100,91,47,100,100,100,100,83,100,100,100,100,93,100,100,100,100,98,100,100,100,100,100
"AddModuleScore4",45,48,43,48,8,62,76,69,36,3,94,98,90,40,7,99,100,100,53,2,100,100,100,70,4,100,100,100,100,3,100,100,100,100,6,100,100,100,100,5,100,100,100,100,6,100,100,100,100,11
"ssGSEA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JASMINE5",100,100,100,71,19,100,100,100,93,54,100,100,100,97,80,100,100,100,100,93,100,100,100,100,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"AUCell5",100,100,100,64,20,100,100,100,85,45,100,100,100,95,71,100,100,100,100,84,100,100,100,99,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"UCell5",86,84,78,31,7,98,90,77,42,12,99,98,88,42,13,100,100,93,37,12,100,99,96,39,13,100,100,100,68,11,100,100,100,90,4,100,100,100,99,3,100,100,100,99,10,100,100,100,100,13
"scPS5",100,100,98,76,7,100,100,100,96,5,100,100,100,98,5,100,100,100,100,4,100,100,100,99,7,99,100,100,100,5,95,100,100,100,7,94,100,100,100,6,96,97,100,100,8,96,99,99,100,5
"SCSE5",80,80,62,15,8,99,98,77,31,11,100,100,96,45,13,100,100,99,48,15,100,100,100,47,20,100,100,100,86,34,100,100,100,100,59,100,100,100,100,80,100,100,100,100,90,100,100,100,100,98
"AddModuleScore5",39,45,48,30,6,59,82,65,30,3,89,100,95,48,7,99,100,99,54,3,100,100,100,59,5,100,100,100,100,6,100,100,100,100,3,100,100,100,100,4,100,100,100,100,6,100,100,100,100,7
"ssGSEA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JASMINE6",100,100,100,68,13,100,100,100,96,54,100,100,100,100,87,100,100,100,100,93,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"AUCell6",100,100,100,58,13,100,100,100,90,46,100,100,100,96,67,100,100,100,100,89,100,100,100,99,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"UCell6",86,82,54,32,4,97,87,76,43,6,99,98,81,42,11,100,100,93,41,20,100,100,96,49,13,100,100,100,69,13,100,100,100,91,14,100,100,100,99,13,100,100,100,100,20,100,100,100,100,27
"scPS6",100,100,96,73,4,100,100,100,92,1,100,100,100,97,2,100,100,100,98,2,100,100,100,100,2,99,100,100,100,3,90,96,100,100,1,90,94,100,100,4,96,97,99,100,1,96,95,100,100,1
"SCSE6",85,88,56,35,5,99,96,83,47,6,100,100,94,38,14,100,100,100,64,24,100,100,99,72,26,100,100,100,91,52,100,100,100,100,70,100,100,100,100,96,100,100,100,100,98,100,100,100,100,100
"AddModuleScore6",52,47,38,36,2,67,80,68,36,2,87,97,91,33,2,93,100,100,53,3,98,100,100,74,1,100,100,100,98,5,100,100,100,100,5,100,100,100,100,3,100,100,100,100,6,100,100,100,100,7
"ssGSEA7",9,7,5,1,3,22,15,3,0,3,15,14,9,4,5,23,23,14,5,1,24,19,10,2,4,27,32,19,7,2,56,37,33,8,1,70,66,39,16,3,79,59,46,16,4,98,82,56,25,5
"JASMINE7",100,100,100,68,25,100,100,100,98,48,100,100,100,99,74,100,100,100,100,95,100,100,100,100,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"AUCell7",100,100,100,57,21,100,100,100,94,39,100,100,100,97,60,100,100,100,100,82,100,100,100,100,89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"UCell7",93,87,75,24,4,99,100,80,43,8,100,98,89,40,8,100,100,97,52,11,100,100,97,62,11,100,100,100,81,10,100,100,100,92,4,100,100,100,100,10,100,100,100,100,2,100,100,100,100,6
"scPS7",100,100,99,65,2,100,100,100,90,3,100,100,100,96,7,100,100,100,99,5,98,100,100,100,4,99,100,100,100,3,97,98,100,100,4,97,95,100,100,4,99,97,100,100,4,99,98,100,100,3
"SCSE7",86,74,57,21,4,99,97,85,34,8,100,100,91,40,9,100,100,97,56,12,100,100,100,59,20,100,100,100,86,40,100,100,100,97,69,100,100,100,100,87,100,100,100,100,93,100,100,100,100,100
"AddModuleScore7",41,38,37,42,6,66,84,78,38,3,84,97,91,39,6,97,100,99,51,8,99,100,100,61,6,100,100,100,95,7,100,100,100,100,4,100,100,100,100,8,100,100,100,100,5,100,100,100,100,13
"ssGSEA8",16,8,9,2,3,31,24,18,1,5,35,29,13,5,2,43,43,23,3,5,45,31,21,2,5,64,62,41,10,3,85,83,62,22,3,100,97,84,29,4,99,99,90,32,7,100,100,91,52,9
"JASMINE8",100,100,100,70,11,100,100,100,93,54,100,100,100,100,80,100,100,100,98,93,100,100,100,100,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"AUCell8",100,100,100,63,14,100,100,100,83,39,100,100,100,97,68,100,100,100,98,87,100,100,100,100,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"UCell8",95,92,75,36,4,97,95,90,38,9,100,100,91,53,6,100,100,100,50,13,100,100,99,52,9,100,100,100,83,5,100,100,100,96,6,100,100,100,100,6,100,100,100,100,5,100,100,100,100,6
"scPS8",100,100,97,77,3,100,100,100,94,8,100,100,100,99,5,100,100,100,98,3,100,100,100,100,4,100,100,100,100,3,93,100,100,100,3,97,100,100,100,5,99,100,100,100,6,100,98,100,100,2
"SCSE8",90,79,47,24,4,100,96,87,29,11,100,100,94,45,12,100,100,99,61,15,100,100,100,49,18,100,100,100,84,35,100,100,100,97,71,100,100,100,100,82,100,100,100,100,94,100,100,100,100,100
"AddModuleScore8",52,48,39,39,4,67,86,74,33,4,85,98,94,37,2,95,100,100,59,4,99,100,100,59,7,100,100,100,97,3,100,100,100,100,5,100,100,100,100,7,100,100,100,100,5,100,100,100,100,12
"ssGSEA9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JASMINE9",100,100,100,77,22,100,100,100,97,63,100,100,100,99,85,100,100,100,100,90,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"AUCell9",100,100,99,68,17,100,100,100,93,36,100,100,100,97,58,100,100,100,99,79,100,100,100,99,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"UCell9",76,69,54,32,4,85,77,59,31,11,90,85,64,21,14,97,94,75,30,17,99,100,81,27,16,100,100,94,39,15,100,100,100,53,19,100,100,100,66,25,100,100,100,76,24,100,100,100,88,29
"scPS9",100,100,95,73,2,100,100,100,92,6,100,100,100,97,2,100,100,100,99,4,100,100,100,100,3,99,100,100,100,5,96,99,100,100,0,100,100,100,100,2,100,99,100,100,1,100,100,100,100,1
"SCSE9",86,80,52,24,3,98,98,83,38,13,100,100,93,40,17,100,100,100,59,19,100,100,97,63,22,100,100,100,88,39,100,100,100,100,78,100,100,100,100,92,100,100,100,100,94,100,100,100,100,100
"AddModuleScore9",36,42,35,34,5,61,84,73,26,8,87,97,90,43,2,95,100,99,51,4,99,100,100,63,4,100,100,100,99,4,100,100,100,100,4,100,100,100,100,4,100,100,100,100,7,100,100,100,100,4
