"","count","geneset","methods"
"49",52,"GS-10-0-","AddModuleScore6"
"50",9,"GS-10-0-","ssGSEA7"
"51",100,"GS-10-0-","JASMINE7"
"52",100,"GS-10-0-","AUCell7"
"53",93,"GS-10-0-","UCell7"
"54",100,"GS-10-0-","scPS7"
"55",86,"GS-10-0-","SCSE7"
"56",41,"GS-10-0-","AddModuleScore7"
"57",16,"GS-10-0-","ssGSEA8"
"58",100,"GS-10-0-","JASMINE8"
"59",100,"GS-10-0-","AUCell8"
"60",95,"GS-10-0-","UCell8"
"61",100,"GS-10-0-","scPS8"
"62",90,"GS-10-0-","SCSE8"
"63",52,"GS-10-0-","AddModuleScore8"
"64",0,"GS-10-0-","ssGSEA9"
"65",100,"GS-10-0-","JASMINE9"
"66",100,"GS-10-0-","AUCell9"
"67",76,"GS-10-0-","UCell9"
"68",100,"GS-10-0-","scPS9"
"69",86,"GS-10-0-","SCSE9"
"70",36,"GS-10-0-","AddModuleScore9"
"71",7,"GS-10-0.2-","ssGSEA"
"72",100,"GS-10-0.2-","JASMINE"
"73",100,"GS-10-0.2-","AUCell"
"74",93,"GS-10-0.2-","UCell"
"75",100,"GS-10-0.2-","scPS"
"76",73,"GS-10-0.2-","SCSE"
"77",42,"GS-10-0.2-","AddModuleScore"
"78",0,"GS-10-0.2-","ssGSEA1"
"79",100,"GS-10-0.2-","JASMINE1"
"80",100,"GS-10-0.2-","AUCell1"
"81",68,"GS-10-0.2-","UCell1"
"82",100,"GS-10-0.2-","scPS1"
"83",79,"GS-10-0.2-","SCSE1"
"84",49,"GS-10-0.2-","AddModuleScore1"
"85",0,"GS-10-0.2-","ssGSEA2"
"86",100,"GS-10-0.2-","JASMINE2"
"87",100,"GS-10-0.2-","AUCell2"
"88",85,"GS-10-0.2-","UCell2"
"89",100,"GS-10-0.2-","scPS2"
"90",81,"GS-10-0.2-","SCSE2"
"91",48,"GS-10-0.2-","AddModuleScore2"
"92",1,"GS-10-0.2-","ssGSEA3"
"93",100,"GS-10-0.2-","JASMINE3"
"94",100,"GS-10-0.2-","AUCell3"
"95",87,"GS-10-0.2-","UCell3"
"96",99,"GS-10-0.2-","scPS3"
"97",72,"GS-10-0.2-","SCSE3"
"98",44,"GS-10-0.2-","AddModuleScore3"
"99",0,"GS-10-0.2-","ssGSEA4"
"100",100,"GS-10-0.2-","JASMINE4"
"101",100,"GS-10-0.2-","AUCell4"
"102",76,"GS-10-0.2-","UCell4"
"103",99,"GS-10-0.2-","scPS4"
"104",82,"GS-10-0.2-","SCSE4"
"105",48,"GS-10-0.2-","AddModuleScore4"
"106",0,"GS-10-0.2-","ssGSEA5"
"107",100,"GS-10-0.2-","JASMINE5"
"108",100,"GS-10-0.2-","AUCell5"
"109",84,"GS-10-0.2-","UCell5"
"110",100,"GS-10-0.2-","scPS5"
"111",80,"GS-10-0.2-","SCSE5"
"112",45,"GS-10-0.2-","AddModuleScore5"
"113",0,"GS-10-0.2-","ssGSEA6"
"114",100,"GS-10-0.2-","JASMINE6"
"115",100,"GS-10-0.2-","AUCell6"
"116",82,"GS-10-0.2-","UCell6"
"117",100,"GS-10-0.2-","scPS6"
"118",88,"GS-10-0.2-","SCSE6"
"119",47,"GS-10-0.2-","AddModuleScore6"
"120",7,"GS-10-0.2-","ssGSEA7"
"121",100,"GS-10-0.2-","JASMINE7"
"122",100,"GS-10-0.2-","AUCell7"
"123",87,"GS-10-0.2-","UCell7"
"124",100,"GS-10-0.2-","scPS7"
"125",74,"GS-10-0.2-","SCSE7"
"126",38,"GS-10-0.2-","AddModuleScore7"
"127",8,"GS-10-0.2-","ssGSEA8"
"128",100,"GS-10-0.2-","JASMINE8"
"129",100,"GS-10-0.2-","AUCell8"
"130",92,"GS-10-0.2-","UCell8"
"131",100,"GS-10-0.2-","scPS8"
"132",79,"GS-10-0.2-","SCSE8"
"133",48,"GS-10-0.2-","AddModuleScore8"
"134",0,"GS-10-0.2-","ssGSEA9"
"135",100,"GS-10-0.2-","JASMINE9"
"136",100,"GS-10-0.2-","AUCell9"
"137",69,"GS-10-0.2-","UCell9"
"138",100,"GS-10-0.2-","scPS9"
"139",80,"GS-10-0.2-","SCSE9"
"140",42,"GS-10-0.2-","AddModuleScore9"
"141",4,"GS-10-0.5-","ssGSEA"
"142",99,"GS-10-0.5-","JASMINE"
"143",99,"GS-10-0.5-","AUCell"
"144",79,"GS-10-0.5-","UCell"
"145",99,"GS-10-0.5-","scPS"
"146",50,"GS-10-0.5-","SCSE"
"147",44,"GS-10-0.5-","AddModuleScore"
"148",0,"GS-10-0.5-","ssGSEA1"
"149",100,"GS-10-0.5-","JASMINE1"
"150",98,"GS-10-0.5-","AUCell1"
"151",51,"GS-10-0.5-","UCell1"
"152",97,"GS-10-0.5-","scPS1"
"153",62,"GS-10-0.5-","SCSE1"
"154",38,"GS-10-0.5-","AddModuleScore1"
"155",0,"GS-10-0.5-","ssGSEA2"
"156",100,"GS-10-0.5-","JASMINE2"
"157",100,"GS-10-0.5-","AUCell2"
"158",69,"GS-10-0.5-","UCell2"
"159",99,"GS-10-0.5-","scPS2"
"160",49,"GS-10-0.5-","SCSE2"
"161",40,"GS-10-0.5-","AddModuleScore2"
"162",6,"GS-10-0.5-","ssGSEA3"
"163",100,"GS-10-0.5-","JASMINE3"
"164",98,"GS-10-0.5-","AUCell3"
"165",71,"GS-10-0.5-","UCell3"
"166",98,"GS-10-0.5-","scPS3"
"167",48,"GS-10-0.5-","SCSE3"
"168",40,"GS-10-0.5-","AddModuleScore3"
"169",0,"GS-10-0.5-","ssGSEA4"
"170",100,"GS-10-0.5-","JASMINE4"
"171",99,"GS-10-0.5-","AUCell4"
"172",60,"GS-10-0.5-","UCell4"
"173",98,"GS-10-0.5-","scPS4"
"174",57,"GS-10-0.5-","SCSE4"
"175",43,"GS-10-0.5-","AddModuleScore4"
"176",0,"GS-10-0.5-","ssGSEA5"
"177",100,"GS-10-0.5-","JASMINE5"
"178",100,"GS-10-0.5-","AUCell5"
"179",78,"GS-10-0.5-","UCell5"
"180",98,"GS-10-0.5-","scPS5"
"181",62,"GS-10-0.5-","SCSE5"
"182",48,"GS-10-0.5-","AddModuleScore5"
"183",0,"GS-10-0.5-","ssGSEA6"
"184",100,"GS-10-0.5-","JASMINE6"
"185",100,"GS-10-0.5-","AUCell6"
"186",54,"GS-10-0.5-","UCell6"
"187",96,"GS-10-0.5-","scPS6"
"188",56,"GS-10-0.5-","SCSE6"
"189",38,"GS-10-0.5-","AddModuleScore6"
"190",5,"GS-10-0.5-","ssGSEA7"
"191",100,"GS-10-0.5-","JASMINE7"
"192",100,"GS-10-0.5-","AUCell7"
"193",75,"GS-10-0.5-","UCell7"
"194",99,"GS-10-0.5-","scPS7"
"195",57,"GS-10-0.5-","SCSE7"
"196",37,"GS-10-0.5-","AddModuleScore7"
"197",9,"GS-10-0.5-","ssGSEA8"
"198",100,"GS-10-0.5-","JASMINE8"
"199",100,"GS-10-0.5-","AUCell8"
"200",75,"GS-10-0.5-","UCell8"
"201",97,"GS-10-0.5-","scPS8"
"202",47,"GS-10-0.5-","SCSE8"
"203",39,"GS-10-0.5-","AddModuleScore8"
"204",0,"GS-10-0.5-","ssGSEA9"
"205",100,"GS-10-0.5-","JASMINE9"
"206",99,"GS-10-0.5-","AUCell9"
"207",54,"GS-10-0.5-","UCell9"
"208",95,"GS-10-0.5-","scPS9"
"209",52,"GS-10-0.5-","SCSE9"
"210",35,"GS-10-0.5-","AddModuleScore9"
"211",3,"GS-10-0.8-","ssGSEA"
"212",69,"GS-10-0.8-","JASMINE"
"213",65,"GS-10-0.8-","AUCell"
"214",33,"GS-10-0.8-","UCell"
"215",65,"GS-10-0.8-","scPS"
"216",18,"GS-10-0.8-","SCSE"
"217",43,"GS-10-0.8-","AddModuleScore"
"218",0,"GS-10-0.8-","ssGSEA1"
"219",74,"GS-10-0.8-","JASMINE1"
"220",64,"GS-10-0.8-","AUCell1"
"221",28,"GS-10-0.8-","UCell1"
"222",72,"GS-10-0.8-","scPS1"
"223",37,"GS-10-0.8-","SCSE1"
"224",36,"GS-10-0.8-","AddModuleScore1"
"225",0,"GS-10-0.8-","ssGSEA2"
"226",73,"GS-10-0.8-","JASMINE2"
"227",62,"GS-10-0.8-","AUCell2"
"228",31,"GS-10-0.8-","UCell2"
"229",71,"GS-10-0.8-","scPS2"
"230",30,"GS-10-0.8-","SCSE2"
"231",37,"GS-10-0.8-","AddModuleScore2"
"232",0,"GS-10-0.8-","ssGSEA3"
"233",69,"GS-10-0.8-","JASMINE3"
"234",61,"GS-10-0.8-","AUCell3"
"235",25,"GS-10-0.8-","UCell3"
"236",74,"GS-10-0.8-","scPS3"
"237",26,"GS-10-0.8-","SCSE3"
"238",38,"GS-10-0.8-","AddModuleScore3"
"239",0,"GS-10-0.8-","ssGSEA4"
"240",67,"GS-10-0.8-","JASMINE4"
"241",57,"GS-10-0.8-","AUCell4"
"242",27,"GS-10-0.8-","UCell4"
"243",72,"GS-10-0.8-","scPS4"
"244",39,"GS-10-0.8-","SCSE4"
"245",48,"GS-10-0.8-","AddModuleScore4"
"246",0,"GS-10-0.8-","ssGSEA5"
"247",71,"GS-10-0.8-","JASMINE5"
"248",64,"GS-10-0.8-","AUCell5"
"249",31,"GS-10-0.8-","UCell5"
"250",76,"GS-10-0.8-","scPS5"
"251",15,"GS-10-0.8-","SCSE5"
"252",30,"GS-10-0.8-","AddModuleScore5"
"253",0,"GS-10-0.8-","ssGSEA6"
"254",68,"GS-10-0.8-","JASMINE6"
"255",58,"GS-10-0.8-","AUCell6"
"256",32,"GS-10-0.8-","UCell6"
"257",73,"GS-10-0.8-","scPS6"
"258",35,"GS-10-0.8-","SCSE6"
"259",36,"GS-10-0.8-","AddModuleScore6"
"260",1,"GS-10-0.8-","ssGSEA7"
"261",68,"GS-10-0.8-","JASMINE7"
"262",57,"GS-10-0.8-","AUCell7"
"263",24,"GS-10-0.8-","UCell7"
"264",65,"GS-10-0.8-","scPS7"
"265",21,"GS-10-0.8-","SCSE7"
"266",42,"GS-10-0.8-","AddModuleScore7"
"267",2,"GS-10-0.8-","ssGSEA8"
"268",70,"GS-10-0.8-","JASMINE8"
"269",63,"GS-10-0.8-","AUCell8"
"270",36,"GS-10-0.8-","UCell8"
"271",77,"GS-10-0.8-","scPS8"
"272",24,"GS-10-0.8-","SCSE8"
"273",39,"GS-10-0.8-","AddModuleScore8"
"274",0,"GS-10-0.8-","ssGSEA9"
"275",77,"GS-10-0.8-","JASMINE9"
"276",68,"GS-10-0.8-","AUCell9"
"277",32,"GS-10-0.8-","UCell9"
"278",73,"GS-10-0.8-","scPS9"
"279",24,"GS-10-0.8-","SCSE9"
"280",34,"GS-10-0.8-","AddModuleScore9"
"281",1,"GS-10-1-","ssGSEA"
"282",15,"GS-10-1-","JASMINE"
"283",22,"GS-10-1-","AUCell"
"284",3,"GS-10-1-","UCell"
"285",4,"GS-10-1-","scPS"
"286",3,"GS-10-1-","SCSE"
"287",3,"GS-10-1-","AddModuleScore"
"288",0,"GS-10-1-","ssGSEA1"
"289",29,"GS-10-1-","JASMINE1"
"290",16,"GS-10-1-","AUCell1"
"291",5,"GS-10-1-","UCell1"
"292",5,"GS-10-1-","scPS1"
"293",5,"GS-10-1-","SCSE1"
"294",3,"GS-10-1-","AddModuleScore1"
"295",0,"GS-10-1-","ssGSEA2"
"296",19,"GS-10-1-","JASMINE2"
"297",17,"GS-10-1-","AUCell2"
"298",9,"GS-10-1-","UCell2"
"299",6,"GS-10-1-","scPS2"
"300",9,"GS-10-1-","SCSE2"
"301",4,"GS-10-1-","AddModuleScore2"
"302",4,"GS-10-1-","ssGSEA3"
"303",20,"GS-10-1-","JASMINE3"
"304",21,"GS-10-1-","AUCell3"
"305",5,"GS-10-1-","UCell3"
"306",4,"GS-10-1-","scPS3"
"307",5,"GS-10-1-","SCSE3"
"308",9,"GS-10-1-","AddModuleScore3"
"309",0,"GS-10-1-","ssGSEA4"
"310",33,"GS-10-1-","JASMINE4"
"311",28,"GS-10-1-","AUCell4"
"312",9,"GS-10-1-","UCell4"
"313",5,"GS-10-1-","scPS4"
"314",9,"GS-10-1-","SCSE4"
"315",8,"GS-10-1-","AddModuleScore4"
"316",0,"GS-10-1-","ssGSEA5"
"317",19,"GS-10-1-","JASMINE5"
"318",20,"GS-10-1-","AUCell5"
"319",7,"GS-10-1-","UCell5"
"320",7,"GS-10-1-","scPS5"
"321",8,"GS-10-1-","SCSE5"
"322",6,"GS-10-1-","AddModuleScore5"
"323",0,"GS-10-1-","ssGSEA6"
"324",13,"GS-10-1-","JASMINE6"
"325",13,"GS-10-1-","AUCell6"
"326",4,"GS-10-1-","UCell6"
"327",4,"GS-10-1-","scPS6"
"328",5,"GS-10-1-","SCSE6"
"329",2,"GS-10-1-","AddModuleScore6"
"330",3,"GS-10-1-","ssGSEA7"
"331",25,"GS-10-1-","JASMINE7"
"332",21,"GS-10-1-","AUCell7"
"333",4,"GS-10-1-","UCell7"
"334",2,"GS-10-1-","scPS7"
"335",4,"GS-10-1-","SCSE7"
"336",6,"GS-10-1-","AddModuleScore7"
"337",3,"GS-10-1-","ssGSEA8"
"338",11,"GS-10-1-","JASMINE8"
"339",14,"GS-10-1-","AUCell8"
"340",4,"GS-10-1-","UCell8"
"341",3,"GS-10-1-","scPS8"
"342",4,"GS-10-1-","SCSE8"
"343",4,"GS-10-1-","AddModuleScore8"
"344",0,"GS-10-1-","ssGSEA9"
"345",22,"GS-10-1-","JASMINE9"
"346",17,"GS-10-1-","AUCell9"
"347",4,"GS-10-1-","UCell9"
"348",2,"GS-10-1-","scPS9"
"349",3,"GS-10-1-","SCSE9"
"350",5,"GS-10-1-","AddModuleScore9"
"351",13,"GS-20-0-","ssGSEA"
"352",100,"GS-20-0-","JASMINE"
"353",100,"GS-20-0-","AUCell"
"354",99,"GS-20-0-","UCell"
"355",100,"GS-20-0-","scPS"
"356",99,"GS-20-0-","SCSE"
"357",64,"GS-20-0-","AddModuleScore"
"358",0,"GS-20-0-","ssGSEA1"
"359",100,"GS-20-0-","JASMINE1"
"360",100,"GS-20-0-","AUCell1"
"361",72,"GS-20-0-","UCell1"
"362",100,"GS-20-0-","scPS1"
"363",98,"GS-20-0-","SCSE1"
"364",56,"GS-20-0-","AddModuleScore1"
"365",0,"GS-20-0-","ssGSEA2"
"366",100,"GS-20-0-","JASMINE2"
"367",100,"GS-20-0-","AUCell2"
"368",97,"GS-20-0-","UCell2"
"369",100,"GS-20-0-","scPS2"
"370",100,"GS-20-0-","SCSE2"
"371",69,"GS-20-0-","AddModuleScore2"
"372",6,"GS-20-0-","ssGSEA3"
"373",100,"GS-20-0-","JASMINE3"
"374",100,"GS-20-0-","AUCell3"
"375",99,"GS-20-0-","UCell3"
"376",100,"GS-20-0-","scPS3"
"377",100,"GS-20-0-","SCSE3"
"378",61,"GS-20-0-","AddModuleScore3"
"379",0,"GS-20-0-","ssGSEA4"
"380",100,"GS-20-0-","JASMINE4"
"381",100,"GS-20-0-","AUCell4"
"382",94,"GS-20-0-","UCell4"
"383",100,"GS-20-0-","scPS4"
"384",99,"GS-20-0-","SCSE4"
"385",62,"GS-20-0-","AddModuleScore4"
"386",0,"GS-20-0-","ssGSEA5"
"387",100,"GS-20-0-","JASMINE5"
"388",100,"GS-20-0-","AUCell5"
"389",98,"GS-20-0-","UCell5"
"390",100,"GS-20-0-","scPS5"
"391",99,"GS-20-0-","SCSE5"
"392",59,"GS-20-0-","AddModuleScore5"
"393",0,"GS-20-0-","ssGSEA6"
"394",100,"GS-20-0-","JASMINE6"
"395",100,"GS-20-0-","AUCell6"
"396",97,"GS-20-0-","UCell6"
"397",100,"GS-20-0-","scPS6"
"398",99,"GS-20-0-","SCSE6"
"399",67,"GS-20-0-","AddModuleScore6"
"400",22,"GS-20-0-","ssGSEA7"
"401",100,"GS-20-0-","JASMINE7"
"402",100,"GS-20-0-","AUCell7"
"403",99,"GS-20-0-","UCell7"
"404",100,"GS-20-0-","scPS7"
"405",99,"GS-20-0-","SCSE7"
"406",66,"GS-20-0-","AddModuleScore7"
"407",31,"GS-20-0-","ssGSEA8"
"408",100,"GS-20-0-","JASMINE8"
"409",100,"GS-20-0-","AUCell8"
"410",97,"GS-20-0-","UCell8"
"411",100,"GS-20-0-","scPS8"
"412",100,"GS-20-0-","SCSE8"
"413",67,"GS-20-0-","AddModuleScore8"
"414",0,"GS-20-0-","ssGSEA9"
"415",100,"GS-20-0-","JASMINE9"
"416",100,"GS-20-0-","AUCell9"
"417",85,"GS-20-0-","UCell9"
"418",100,"GS-20-0-","scPS9"
"419",98,"GS-20-0-","SCSE9"
"420",61,"GS-20-0-","AddModuleScore9"
"421",11,"GS-20-0.2-","ssGSEA"
"422",100,"GS-20-0.2-","JASMINE"
"423",100,"GS-20-0.2-","AUCell"
"424",94,"GS-20-0.2-","UCell"
"425",100,"GS-20-0.2-","scPS"
"426",96,"GS-20-0.2-","SCSE"
"427",81,"GS-20-0.2-","AddModuleScore"
"428",0,"GS-20-0.2-","ssGSEA1"
"429",100,"GS-20-0.2-","JASMINE1"
"430",100,"GS-20-0.2-","AUCell1"
"431",71,"GS-20-0.2-","UCell1"
"432",100,"GS-20-0.2-","scPS1"
"433",98,"GS-20-0.2-","SCSE1"
"434",83,"GS-20-0.2-","AddModuleScore1"
"435",1,"GS-20-0.2-","ssGSEA2"
"436",100,"GS-20-0.2-","JASMINE2"
"437",100,"GS-20-0.2-","AUCell2"
"438",87,"GS-20-0.2-","UCell2"
"439",100,"GS-20-0.2-","scPS2"
"440",94,"GS-20-0.2-","SCSE2"
"441",84,"GS-20-0.2-","AddModuleScore2"
"442",7,"GS-20-0.2-","ssGSEA3"
"443",100,"GS-20-0.2-","JASMINE3"
"444",100,"GS-20-0.2-","AUCell3"
"445",90,"GS-20-0.2-","UCell3"
"446",100,"GS-20-0.2-","scPS3"
"447",90,"GS-20-0.2-","SCSE3"
"448",78,"GS-20-0.2-","AddModuleScore3"
"449",0,"GS-20-0.2-","ssGSEA4"
"450",100,"GS-20-0.2-","JASMINE4"
"451",100,"GS-20-0.2-","AUCell4"
"452",84,"GS-20-0.2-","UCell4"
"453",100,"GS-20-0.2-","scPS4"
"454",99,"GS-20-0.2-","SCSE4"
"455",76,"GS-20-0.2-","AddModuleScore4"
"456",0,"GS-20-0.2-","ssGSEA5"
"457",100,"GS-20-0.2-","JASMINE5"
"458",100,"GS-20-0.2-","AUCell5"
"459",90,"GS-20-0.2-","UCell5"
"460",100,"GS-20-0.2-","scPS5"
"461",98,"GS-20-0.2-","SCSE5"
"462",82,"GS-20-0.2-","AddModuleScore5"
"463",0,"GS-20-0.2-","ssGSEA6"
"464",100,"GS-20-0.2-","JASMINE6"
"465",100,"GS-20-0.2-","AUCell6"
"466",87,"GS-20-0.2-","UCell6"
"467",100,"GS-20-0.2-","scPS6"
"468",96,"GS-20-0.2-","SCSE6"
"469",80,"GS-20-0.2-","AddModuleScore6"
"470",15,"GS-20-0.2-","ssGSEA7"
"471",100,"GS-20-0.2-","JASMINE7"
"472",100,"GS-20-0.2-","AUCell7"
"473",100,"GS-20-0.2-","UCell7"
"474",100,"GS-20-0.2-","scPS7"
"475",97,"GS-20-0.2-","SCSE7"
"476",84,"GS-20-0.2-","AddModuleScore7"
"477",24,"GS-20-0.2-","ssGSEA8"
"478",100,"GS-20-0.2-","JASMINE8"
"479",100,"GS-20-0.2-","AUCell8"
"480",95,"GS-20-0.2-","UCell8"
"481",100,"GS-20-0.2-","scPS8"
"482",96,"GS-20-0.2-","SCSE8"
"483",86,"GS-20-0.2-","AddModuleScore8"
"484",0,"GS-20-0.2-","ssGSEA9"
"485",100,"GS-20-0.2-","JASMINE9"
"486",100,"GS-20-0.2-","AUCell9"
"487",77,"GS-20-0.2-","UCell9"
"488",100,"GS-20-0.2-","scPS9"
"489",98,"GS-20-0.2-","SCSE9"
"490",84,"GS-20-0.2-","AddModuleScore9"
"491",9,"GS-20-0.5-","ssGSEA"
"492",100,"GS-20-0.5-","JASMINE"
"493",100,"GS-20-0.5-","AUCell"
"494",80,"GS-20-0.5-","UCell"
"495",100,"GS-20-0.5-","scPS"
"496",72,"GS-20-0.5-","SCSE"
"497",69,"GS-20-0.5-","AddModuleScore"
"498",0,"GS-20-0.5-","ssGSEA1"
"499",100,"GS-20-0.5-","JASMINE1"
"500",100,"GS-20-0.5-","AUCell1"
"501",41,"GS-20-0.5-","UCell1"
"502",100,"GS-20-0.5-","scPS1"
"503",81,"GS-20-0.5-","SCSE1"
"504",57,"GS-20-0.5-","AddModuleScore1"
"505",0,"GS-20-0.5-","ssGSEA2"
"506",100,"GS-20-0.5-","JASMINE2"
"507",100,"GS-20-0.5-","AUCell2"
"508",75,"GS-20-0.5-","UCell2"
"509",100,"GS-20-0.5-","scPS2"
"510",83,"GS-20-0.5-","SCSE2"
"511",71,"GS-20-0.5-","AddModuleScore2"
"512",6,"GS-20-0.5-","ssGSEA3"
"513",100,"GS-20-0.5-","JASMINE3"
"514",100,"GS-20-0.5-","AUCell3"
"515",79,"GS-20-0.5-","UCell3"
"516",100,"GS-20-0.5-","scPS3"
"517",75,"GS-20-0.5-","SCSE3"
"518",66,"GS-20-0.5-","AddModuleScore3"
"519",0,"GS-20-0.5-","ssGSEA4"
"520",100,"GS-20-0.5-","JASMINE4"
"521",100,"GS-20-0.5-","AUCell4"
"522",67,"GS-20-0.5-","UCell4"
"523",100,"GS-20-0.5-","scPS4"
"524",85,"GS-20-0.5-","SCSE4"
"525",69,"GS-20-0.5-","AddModuleScore4"
"526",0,"GS-20-0.5-","ssGSEA5"
"527",100,"GS-20-0.5-","JASMINE5"
"528",100,"GS-20-0.5-","AUCell5"
"529",77,"GS-20-0.5-","UCell5"
"530",100,"GS-20-0.5-","scPS5"
"531",77,"GS-20-0.5-","SCSE5"
"532",65,"GS-20-0.5-","AddModuleScore5"
"533",0,"GS-20-0.5-","ssGSEA6"
"534",100,"GS-20-0.5-","JASMINE6"
"535",100,"GS-20-0.5-","AUCell6"
"536",76,"GS-20-0.5-","UCell6"
"537",100,"GS-20-0.5-","scPS6"
"538",83,"GS-20-0.5-","SCSE6"
"539",68,"GS-20-0.5-","AddModuleScore6"
"540",3,"GS-20-0.5-","ssGSEA7"
"541",100,"GS-20-0.5-","JASMINE7"
"542",100,"GS-20-0.5-","AUCell7"
"543",80,"GS-20-0.5-","UCell7"
"544",100,"GS-20-0.5-","scPS7"
"545",85,"GS-20-0.5-","SCSE7"
"546",78,"GS-20-0.5-","AddModuleScore7"
"547",18,"GS-20-0.5-","ssGSEA8"
"548",100,"GS-20-0.5-","JASMINE8"
"549",100,"GS-20-0.5-","AUCell8"
"550",90,"GS-20-0.5-","UCell8"
"551",100,"GS-20-0.5-","scPS8"
"552",87,"GS-20-0.5-","SCSE8"
"553",74,"GS-20-0.5-","AddModuleScore8"
"554",0,"GS-20-0.5-","ssGSEA9"
"555",100,"GS-20-0.5-","JASMINE9"
"556",100,"GS-20-0.5-","AUCell9"
"557",59,"GS-20-0.5-","UCell9"
"558",100,"GS-20-0.5-","scPS9"
"559",83,"GS-20-0.5-","SCSE9"
"560",73,"GS-20-0.5-","AddModuleScore9"
"561",4,"GS-20-0.8-","ssGSEA"
"562",97,"GS-20-0.8-","JASMINE"
"563",90,"GS-20-0.8-","AUCell"
"564",41,"GS-20-0.8-","UCell"
"565",92,"GS-20-0.8-","scPS"
"566",23,"GS-20-0.8-","SCSE"
"567",32,"GS-20-0.8-","AddModuleScore"
"568",0,"GS-20-0.8-","ssGSEA1"
"569",98,"GS-20-0.8-","JASMINE1"
"570",92,"GS-20-0.8-","AUCell1"
"571",25,"GS-20-0.8-","UCell1"
"572",93,"GS-20-0.8-","scPS1"
"573",42,"GS-20-0.8-","SCSE1"
"574",28,"GS-20-0.8-","AddModuleScore1"
"575",0,"GS-20-0.8-","ssGSEA2"
"576",94,"GS-20-0.8-","JASMINE2"
"577",92,"GS-20-0.8-","AUCell2"
"578",41,"GS-20-0.8-","UCell2"
"579",90,"GS-20-0.8-","scPS2"
"580",44,"GS-20-0.8-","SCSE2"
"581",30,"GS-20-0.8-","AddModuleScore2"
"582",3,"GS-20-0.8-","ssGSEA3"
"583",97,"GS-20-0.8-","JASMINE3"
"584",91,"GS-20-0.8-","AUCell3"
"585",55,"GS-20-0.8-","UCell3"
"586",91,"GS-20-0.8-","scPS3"
"587",32,"GS-20-0.8-","SCSE3"
"588",25,"GS-20-0.8-","AddModuleScore3"
"589",0,"GS-20-0.8-","ssGSEA4"
"590",94,"GS-20-0.8-","JASMINE4"
"591",85,"GS-20-0.8-","AUCell4"
"592",25,"GS-20-0.8-","UCell4"
"593",89,"GS-20-0.8-","scPS4"
"594",39,"GS-20-0.8-","SCSE4"
"595",36,"GS-20-0.8-","AddModuleScore4"
"596",0,"GS-20-0.8-","ssGSEA5"
"597",93,"GS-20-0.8-","JASMINE5"
"598",85,"GS-20-0.8-","AUCell5"
"599",42,"GS-20-0.8-","UCell5"
"600",96,"GS-20-0.8-","scPS5"
"601",31,"GS-20-0.8-","SCSE5"
"602",30,"GS-20-0.8-","AddModuleScore5"
"603",0,"GS-20-0.8-","ssGSEA6"
"604",96,"GS-20-0.8-","JASMINE6"
"605",90,"GS-20-0.8-","AUCell6"
"606",43,"GS-20-0.8-","UCell6"
"607",92,"GS-20-0.8-","scPS6"
"608",47,"GS-20-0.8-","SCSE6"
"609",36,"GS-20-0.8-","AddModuleScore6"
"610",0,"GS-20-0.8-","ssGSEA7"
"611",98,"GS-20-0.8-","JASMINE7"
"612",94,"GS-20-0.8-","AUCell7"
"613",43,"GS-20-0.8-","UCell7"
