"","count","geneset","methods"
"144",2,"GS-10-0.5-","UCell"
"145",3,"GS-10-0.5-","scPS"
"146",3,"GS-10-0.5-","SCSE"
"147",4,"GS-10-0.5-","AddModuleScore"
"148",0,"GS-10-0.5-","ssGSEA1"
"149",23,"GS-10-0.5-","JASMINE1"
"150",22,"GS-10-0.5-","AUCell1"
"151",16,"GS-10-0.5-","UCell1"
"152",19,"GS-10-0.5-","scPS1"
"153",17,"GS-10-0.5-","SCSE1"
"154",15,"GS-10-0.5-","AddModuleScore1"
"155",0,"GS-10-0.5-","ssGSEA2"
"156",24,"GS-10-0.5-","JASMINE2"
"157",18,"GS-10-0.5-","AUCell2"
"158",15,"GS-10-0.5-","UCell2"
"159",18,"GS-10-0.5-","scPS2"
"160",13,"GS-10-0.5-","SCSE2"
"161",14,"GS-10-0.5-","AddModuleScore2"
"162",0,"GS-10-0.5-","ssGSEA3"
"163",13,"GS-10-0.5-","JASMINE3"
"164",10,"GS-10-0.5-","AUCell3"
"165",5,"GS-10-0.5-","UCell3"
"166",11,"GS-10-0.5-","scPS3"
"167",10,"GS-10-0.5-","SCSE3"
"168",10,"GS-10-0.5-","AddModuleScore3"
"169",0,"GS-10-0.5-","ssGSEA4"
"170",18,"GS-10-0.5-","JASMINE4"
"171",21,"GS-10-0.5-","AUCell4"
"172",10,"GS-10-0.5-","UCell4"
"173",11,"GS-10-0.5-","scPS4"
"174",11,"GS-10-0.5-","SCSE4"
"175",11,"GS-10-0.5-","AddModuleScore4"
"176",0,"GS-10-0.5-","ssGSEA5"
"177",10,"GS-10-0.5-","JASMINE5"
"178",8,"GS-10-0.5-","AUCell5"
"179",8,"GS-10-0.5-","UCell5"
"180",9,"GS-10-0.5-","scPS5"
"181",8,"GS-10-0.5-","SCSE5"
"182",6,"GS-10-0.5-","AddModuleScore5"
"183",0,"GS-10-0.5-","ssGSEA6"
"184",20,"GS-10-0.5-","JASMINE6"
"185",16,"GS-10-0.5-","AUCell6"
"186",13,"GS-10-0.5-","UCell6"
"187",16,"GS-10-0.5-","scPS6"
"188",13,"GS-10-0.5-","SCSE6"
"189",8,"GS-10-0.5-","AddModuleScore6"
"190",0,"GS-10-0.5-","ssGSEA7"
"191",22,"GS-10-0.5-","JASMINE7"
"192",15,"GS-10-0.5-","AUCell7"
"193",15,"GS-10-0.5-","UCell7"
"194",19,"GS-10-0.5-","scPS7"
"195",15,"GS-10-0.5-","SCSE7"
"196",13,"GS-10-0.5-","AddModuleScore7"
"197",0,"GS-10-0.5-","ssGSEA8"
"198",11,"GS-10-0.5-","JASMINE8"
"199",13,"GS-10-0.5-","AUCell8"
"200",6,"GS-10-0.5-","UCell8"
"201",8,"GS-10-0.5-","scPS8"
"202",7,"GS-10-0.5-","SCSE8"
"203",6,"GS-10-0.5-","AddModuleScore8"
"204",0,"GS-10-0.5-","ssGSEA9"
"205",13,"GS-10-0.5-","JASMINE9"
"206",14,"GS-10-0.5-","AUCell9"
"207",11,"GS-10-0.5-","UCell9"
"208",11,"GS-10-0.5-","scPS9"
"209",11,"GS-10-0.5-","SCSE9"
"210",10,"GS-10-0.5-","AddModuleScore9"
"211",0,"GS-10-0.8-","ssGSEA"
"212",9,"GS-10-0.8-","JASMINE"
"213",7,"GS-10-0.8-","AUCell"
"214",6,"GS-10-0.8-","UCell"
"215",6,"GS-10-0.8-","scPS"
"216",7,"GS-10-0.8-","SCSE"
"217",5,"GS-10-0.8-","AddModuleScore"
"218",0,"GS-10-0.8-","ssGSEA1"
"219",12,"GS-10-0.8-","JASMINE1"
"220",10,"GS-10-0.8-","AUCell1"
"221",9,"GS-10-0.8-","UCell1"
"222",9,"GS-10-0.8-","scPS1"
"223",10,"GS-10-0.8-","SCSE1"
"224",12,"GS-10-0.8-","AddModuleScore1"
"225",0,"GS-10-0.8-","ssGSEA2"
"226",9,"GS-10-0.8-","JASMINE2"
"227",5,"GS-10-0.8-","AUCell2"
"228",8,"GS-10-0.8-","UCell2"
"229",9,"GS-10-0.8-","scPS2"
"230",9,"GS-10-0.8-","SCSE2"
"231",8,"GS-10-0.8-","AddModuleScore2"
"232",0,"GS-10-0.8-","ssGSEA3"
"233",7,"GS-10-0.8-","JASMINE3"
"234",8,"GS-10-0.8-","AUCell3"
"235",3,"GS-10-0.8-","UCell3"
"236",5,"GS-10-0.8-","scPS3"
"237",5,"GS-10-0.8-","SCSE3"
"238",6,"GS-10-0.8-","AddModuleScore3"
"239",0,"GS-10-0.8-","ssGSEA4"
"240",7,"GS-10-0.8-","JASMINE4"
"241",5,"GS-10-0.8-","AUCell4"
"242",4,"GS-10-0.8-","UCell4"
"243",6,"GS-10-0.8-","scPS4"
"244",6,"GS-10-0.8-","SCSE4"
"245",5,"GS-10-0.8-","AddModuleScore4"
"246",0,"GS-10-0.8-","ssGSEA5"
"247",8,"GS-10-0.8-","JASMINE5"
"248",5,"GS-10-0.8-","AUCell5"
"249",5,"GS-10-0.8-","UCell5"
"250",7,"GS-10-0.8-","scPS5"
"251",6,"GS-10-0.8-","SCSE5"
"252",4,"GS-10-0.8-","AddModuleScore5"
"253",0,"GS-10-0.8-","ssGSEA6"
"254",10,"GS-10-0.8-","JASMINE6"
"255",8,"GS-10-0.8-","AUCell6"
"256",3,"GS-10-0.8-","UCell6"
"257",7,"GS-10-0.8-","scPS6"
"258",3,"GS-10-0.8-","SCSE6"
"259",8,"GS-10-0.8-","AddModuleScore6"
"260",0,"GS-10-0.8-","ssGSEA7"
"261",9,"GS-10-0.8-","JASMINE7"
"262",6,"GS-10-0.8-","AUCell7"
"263",6,"GS-10-0.8-","UCell7"
"264",8,"GS-10-0.8-","scPS7"
"265",8,"GS-10-0.8-","SCSE7"
"266",6,"GS-10-0.8-","AddModuleScore7"
"267",0,"GS-10-0.8-","ssGSEA8"
"268",5,"GS-10-0.8-","JASMINE8"
"269",6,"GS-10-0.8-","AUCell8"
"270",3,"GS-10-0.8-","UCell8"
"271",4,"GS-10-0.8-","scPS8"
"272",4,"GS-10-0.8-","SCSE8"
"273",5,"GS-10-0.8-","AddModuleScore8"
"274",0,"GS-10-0.8-","ssGSEA9"
"275",3,"GS-10-0.8-","JASMINE9"
"276",3,"GS-10-0.8-","AUCell9"
"277",3,"GS-10-0.8-","UCell9"
"278",3,"GS-10-0.8-","scPS9"
"279",3,"GS-10-0.8-","SCSE9"
"280",5,"GS-10-0.8-","AddModuleScore9"
"281",0,"GS-10-1-","ssGSEA"
"282",6,"GS-10-1-","JASMINE"
"283",0,"GS-10-1-","AUCell"
"284",0,"GS-10-1-","UCell"
"285",2,"GS-10-1-","scPS"
"286",2,"GS-10-1-","SCSE"
"287",1,"GS-10-1-","AddModuleScore"
"288",0,"GS-10-1-","ssGSEA1"
"289",7,"GS-10-1-","JASMINE1"
"290",2,"GS-10-1-","AUCell1"
"291",4,"GS-10-1-","UCell1"
"292",7,"GS-10-1-","scPS1"
"293",5,"GS-10-1-","SCSE1"
"294",9,"GS-10-1-","AddModuleScore1"
"295",0,"GS-10-1-","ssGSEA2"
"296",5,"GS-10-1-","JASMINE2"
"297",4,"GS-10-1-","AUCell2"
"298",2,"GS-10-1-","UCell2"
"299",3,"GS-10-1-","scPS2"
"300",4,"GS-10-1-","SCSE2"
"301",7,"GS-10-1-","AddModuleScore2"
"302",0,"GS-10-1-","ssGSEA3"
"303",2,"GS-10-1-","JASMINE3"
"304",5,"GS-10-1-","AUCell3"
"305",5,"GS-10-1-","UCell3"
"306",3,"GS-10-1-","scPS3"
"307",3,"GS-10-1-","SCSE3"
"308",2,"GS-10-1-","AddModuleScore3"
"309",0,"GS-10-1-","ssGSEA4"
"310",2,"GS-10-1-","JASMINE4"
"311",5,"GS-10-1-","AUCell4"
"312",1,"GS-10-1-","UCell4"
"313",1,"GS-10-1-","scPS4"
"314",1,"GS-10-1-","SCSE4"
"315",2,"GS-10-1-","AddModuleScore4"
"316",0,"GS-10-1-","ssGSEA5"
"317",2,"GS-10-1-","JASMINE5"
"318",0,"GS-10-1-","AUCell5"
"319",1,"GS-10-1-","UCell5"
"320",1,"GS-10-1-","scPS5"
"321",1,"GS-10-1-","SCSE5"
"322",3,"GS-10-1-","AddModuleScore5"
"323",0,"GS-10-1-","ssGSEA6"
"324",3,"GS-10-1-","JASMINE6"
"325",1,"GS-10-1-","AUCell6"
"326",2,"GS-10-1-","UCell6"
"327",2,"GS-10-1-","scPS6"
"328",2,"GS-10-1-","SCSE6"
"329",0,"GS-10-1-","AddModuleScore6"
"330",0,"GS-10-1-","ssGSEA7"
"331",6,"GS-10-1-","JASMINE7"
"332",3,"GS-10-1-","AUCell7"
"333",4,"GS-10-1-","UCell7"
"334",5,"GS-10-1-","scPS7"
"335",4,"GS-10-1-","SCSE7"
"336",2,"GS-10-1-","AddModuleScore7"
"337",0,"GS-10-1-","ssGSEA8"
"338",9,"GS-10-1-","JASMINE8"
"339",2,"GS-10-1-","AUCell8"
"340",1,"GS-10-1-","UCell8"
"341",4,"GS-10-1-","scPS8"
"342",4,"GS-10-1-","SCSE8"
"343",4,"GS-10-1-","AddModuleScore8"
"344",0,"GS-10-1-","ssGSEA9"
"345",5,"GS-10-1-","JASMINE9"
"346",6,"GS-10-1-","AUCell9"
"347",3,"GS-10-1-","UCell9"
"348",3,"GS-10-1-","scPS9"
"349",3,"GS-10-1-","SCSE9"
"350",5,"GS-10-1-","AddModuleScore9"
"351",0,"GS-20-0-","ssGSEA"
"352",63,"GS-20-0-","JASMINE"
"353",58,"GS-20-0-","AUCell"
"354",38,"GS-20-0-","UCell"
"355",41,"GS-20-0-","scPS"
"356",38,"GS-20-0-","SCSE"
"357",37,"GS-20-0-","AddModuleScore"
"358",1,"GS-20-0-","ssGSEA1"
"359",67,"GS-20-0-","JASMINE1"
"360",55,"GS-20-0-","AUCell1"
"361",54,"GS-20-0-","UCell1"
"362",53,"GS-20-0-","scPS1"
"363",45,"GS-20-0-","SCSE1"
"364",38,"GS-20-0-","AddModuleScore1"
"365",0,"GS-20-0-","ssGSEA2"
"366",76,"GS-20-0-","JASMINE2"
"367",58,"GS-20-0-","AUCell2"
"368",43,"GS-20-0-","UCell2"
"369",41,"GS-20-0-","scPS2"
"370",37,"GS-20-0-","SCSE2"
"371",26,"GS-20-0-","AddModuleScore2"
"372",0,"GS-20-0-","ssGSEA3"
"373",61,"GS-20-0-","JASMINE3"
"374",56,"GS-20-0-","AUCell3"
"375",34,"GS-20-0-","UCell3"
"376",38,"GS-20-0-","scPS3"
"377",37,"GS-20-0-","SCSE3"
"378",35,"GS-20-0-","AddModuleScore3"
"379",0,"GS-20-0-","ssGSEA4"
"380",75,"GS-20-0-","JASMINE4"
"381",66,"GS-20-0-","AUCell4"
"382",28,"GS-20-0-","UCell4"
"383",39,"GS-20-0-","scPS4"
"384",32,"GS-20-0-","SCSE4"
"385",30,"GS-20-0-","AddModuleScore4"
"386",0,"GS-20-0-","ssGSEA5"
"387",51,"GS-20-0-","JASMINE5"
"388",40,"GS-20-0-","AUCell5"
"389",33,"GS-20-0-","UCell5"
"390",33,"GS-20-0-","scPS5"
"391",30,"GS-20-0-","SCSE5"
"392",22,"GS-20-0-","AddModuleScore5"
"393",0,"GS-20-0-","ssGSEA6"
"394",69,"GS-20-0-","JASMINE6"
"395",62,"GS-20-0-","AUCell6"
"396",51,"GS-20-0-","UCell6"
"397",54,"GS-20-0-","scPS6"
"398",52,"GS-20-0-","SCSE6"
"399",46,"GS-20-0-","AddModuleScore6"
"400",0,"GS-20-0-","ssGSEA7"
"401",57,"GS-20-0-","JASMINE7"
"402",43,"GS-20-0-","AUCell7"
"403",36,"GS-20-0-","UCell7"
"404",36,"GS-20-0-","scPS7"
"405",33,"GS-20-0-","SCSE7"
"406",31,"GS-20-0-","AddModuleScore7"
"407",0,"GS-20-0-","ssGSEA8"
"408",61,"GS-20-0-","JASMINE8"
"409",60,"GS-20-0-","AUCell8"
"410",36,"GS-20-0-","UCell8"
"411",42,"GS-20-0-","scPS8"
"412",40,"GS-20-0-","SCSE8"
"413",35,"GS-20-0-","AddModuleScore8"
"414",0,"GS-20-0-","ssGSEA9"
"415",59,"GS-20-0-","JASMINE9"
"416",49,"GS-20-0-","AUCell9"
"417",43,"GS-20-0-","UCell9"
"418",43,"GS-20-0-","scPS9"
"419",40,"GS-20-0-","SCSE9"
"420",36,"GS-20-0-","AddModuleScore9"
"421",0,"GS-20-0.2-","ssGSEA"
"422",53,"GS-20-0.2-","JASMINE"
"423",47,"GS-20-0.2-","AUCell"
"424",28,"GS-20-0.2-","UCell"
"425",35,"GS-20-0.2-","scPS"
"426",30,"GS-20-0.2-","SCSE"
"427",33,"GS-20-0.2-","AddModuleScore"
"428",0,"GS-20-0.2-","ssGSEA1"
"429",63,"GS-20-0.2-","JASMINE1"
"430",52,"GS-20-0.2-","AUCell1"
"431",49,"GS-20-0.2-","UCell1"
"432",51,"GS-20-0.2-","scPS1"
"433",48,"GS-20-0.2-","SCSE1"
"434",38,"GS-20-0.2-","AddModuleScore1"
"435",0,"GS-20-0.2-","ssGSEA2"
"436",64,"GS-20-0.2-","JASMINE2"
"437",44,"GS-20-0.2-","AUCell2"
"438",38,"GS-20-0.2-","UCell2"
"439",41,"GS-20-0.2-","scPS2"
"440",32,"GS-20-0.2-","SCSE2"
"441",25,"GS-20-0.2-","AddModuleScore2"
"442",0,"GS-20-0.2-","ssGSEA3"
"443",53,"GS-20-0.2-","JASMINE3"
"444",39,"GS-20-0.2-","AUCell3"
"445",27,"GS-20-0.2-","UCell3"
"446",32,"GS-20-0.2-","scPS3"
"447",30,"GS-20-0.2-","SCSE3"
"448",28,"GS-20-0.2-","AddModuleScore3"
"449",0,"GS-20-0.2-","ssGSEA4"
"450",63,"GS-20-0.2-","JASMINE4"
"451",61,"GS-20-0.2-","AUCell4"
"452",15,"GS-20-0.2-","UCell4"
"453",26,"GS-20-0.2-","scPS4"
"454",21,"GS-20-0.2-","SCSE4"
"455",23,"GS-20-0.2-","AddModuleScore4"
"456",0,"GS-20-0.2-","ssGSEA5"
"457",36,"GS-20-0.2-","JASMINE5"
"458",29,"GS-20-0.2-","AUCell5"
"459",14,"GS-20-0.2-","UCell5"
"460",18,"GS-20-0.2-","scPS5"
"461",15,"GS-20-0.2-","SCSE5"
"462",13,"GS-20-0.2-","AddModuleScore5"
"463",0,"GS-20-0.2-","ssGSEA6"
"464",51,"GS-20-0.2-","JASMINE6"
"465",41,"GS-20-0.2-","AUCell6"
"466",32,"GS-20-0.2-","UCell6"
"467",34,"GS-20-0.2-","scPS6"
"468",32,"GS-20-0.2-","SCSE6"
"469",32,"GS-20-0.2-","AddModuleScore6"
"470",0,"GS-20-0.2-","ssGSEA7"
"471",54,"GS-20-0.2-","JASMINE7"
"472",38,"GS-20-0.2-","AUCell7"
"473",33,"GS-20-0.2-","UCell7"
"474",35,"GS-20-0.2-","scPS7"
"475",30,"GS-20-0.2-","SCSE7"
"476",24,"GS-20-0.2-","AddModuleScore7"
"477",0,"GS-20-0.2-","ssGSEA8"
"478",51,"GS-20-0.2-","JASMINE8"
"479",48,"GS-20-0.2-","AUCell8"
"480",25,"GS-20-0.2-","UCell8"
"481",32,"GS-20-0.2-","scPS8"
"482",30,"GS-20-0.2-","SCSE8"
"483",26,"GS-20-0.2-","AddModuleScore8"
"484",0,"GS-20-0.2-","ssGSEA9"
"485",58,"GS-20-0.2-","JASMINE9"
"486",44,"GS-20-0.2-","AUCell9"
"487",38,"GS-20-0.2-","UCell9"
"488",40,"GS-20-0.2-","scPS9"
"489",32,"GS-20-0.2-","SCSE9"
"490",28,"GS-20-0.2-","AddModuleScore9"
"491",0,"GS-20-0.5-","ssGSEA"
"492",22,"GS-20-0.5-","JASMINE"
"493",20,"GS-20-0.5-","AUCell"
"494",11,"GS-20-0.5-","UCell"
"495",15,"GS-20-0.5-","scPS"
"496",13,"GS-20-0.5-","SCSE"
"497",10,"GS-20-0.5-","AddModuleScore"
"498",0,"GS-20-0.5-","ssGSEA1"
"499",44,"GS-20-0.5-","JASMINE1"
"500",39,"GS-20-0.5-","AUCell1"
"501",34,"GS-20-0.5-","UCell1"
"502",37,"GS-20-0.5-","scPS1"
"503",36,"GS-20-0.5-","SCSE1"
"504",34,"GS-20-0.5-","AddModuleScore1"
"505",0,"GS-20-0.5-","ssGSEA2"
"506",42,"GS-20-0.5-","JASMINE2"
"507",24,"GS-20-0.5-","AUCell2"
"508",22,"GS-20-0.5-","UCell2"
"509",25,"GS-20-0.5-","scPS2"
"510",19,"GS-20-0.5-","SCSE2"
"511",12,"GS-20-0.5-","AddModuleScore2"
"512",0,"GS-20-0.5-","ssGSEA3"
"513",32,"GS-20-0.5-","JASMINE3"
"514",31,"GS-20-0.5-","AUCell3"
"515",17,"GS-20-0.5-","UCell3"
"516",20,"GS-20-0.5-","scPS3"
"517",19,"GS-20-0.5-","SCSE3"
"518",18,"GS-20-0.5-","AddModuleScore3"
"519",0,"GS-20-0.5-","ssGSEA4"
"520",26,"GS-20-0.5-","JASMINE4"
"521",20,"GS-20-0.5-","AUCell4"
"522",10,"GS-20-0.5-","UCell4"
"523",11,"GS-20-0.5-","scPS4"
"524",11,"GS-20-0.5-","SCSE4"
"525",13,"GS-20-0.5-","AddModuleScore4"
"526",0,"GS-20-0.5-","ssGSEA5"
"527",19,"GS-20-0.5-","JASMINE5"
"528",11,"GS-20-0.5-","AUCell5"
"529",10,"GS-20-0.5-","UCell5"
"530",12,"GS-20-0.5-","scPS5"
"531",12,"GS-20-0.5-","SCSE5"
"532",11,"GS-20-0.5-","AddModuleScore5"
"533",0,"GS-20-0.5-","ssGSEA6"
"534",38,"GS-20-0.5-","JASMINE6"
"535",33,"GS-20-0.5-","AUCell6"
"536",25,"GS-20-0.5-","UCell6"
"537",27,"GS-20-0.5-","scPS6"
"538",22,"GS-20-0.5-","SCSE6"
"539",20,"GS-20-0.5-","AddModuleScore6"
"540",0,"GS-20-0.5-","ssGSEA7"
"541",29,"GS-20-0.5-","JASMINE7"
"542",19,"GS-20-0.5-","AUCell7"
"543",18,"GS-20-0.5-","UCell7"
"544",19,"GS-20-0.5-","scPS7"
"545",19,"GS-20-0.5-","SCSE7"
"546",12,"GS-20-0.5-","AddModuleScore7"
"547",0,"GS-20-0.5-","ssGSEA8"
"548",32,"GS-20-0.5-","JASMINE8"
"549",19,"GS-20-0.5-","AUCell8"
"550",12,"GS-20-0.5-","UCell8"
"551",18,"GS-20-0.5-","scPS8"
"552",18,"GS-20-0.5-","SCSE8"
"553",17,"GS-20-0.5-","AddModuleScore8"
"554",0,"GS-20-0.5-","ssGSEA9"
"555",30,"GS-20-0.5-","JASMINE9"
"556",20,"GS-20-0.5-","AUCell9"
"557",19,"GS-20-0.5-","UCell9"
"558",20,"GS-20-0.5-","scPS9"
"559",18,"GS-20-0.5-","SCSE9"
"560",18,"GS-20-0.5-","AddModuleScore9"
"561",0,"GS-20-0.8-","ssGSEA"
"562",7,"GS-20-0.8-","JASMINE"
"563",7,"GS-20-0.8-","AUCell"
"564",4,"GS-20-0.8-","UCell"
"565",4,"GS-20-0.8-","scPS"
"566",5,"GS-20-0.8-","SCSE"
"567",6,"GS-20-0.8-","AddModuleScore"
"568",0,"GS-20-0.8-","ssGSEA1"
"569",13,"GS-20-0.8-","JASMINE1"
"570",11,"GS-20-0.8-","AUCell1"
"571",8,"GS-20-0.8-","UCell1"
"572",10,"GS-20-0.8-","scPS1"
"573",8,"GS-20-0.8-","SCSE1"
"574",10,"GS-20-0.8-","AddModuleScore1"
"575",0,"GS-20-0.8-","ssGSEA2"
"576",9,"GS-20-0.8-","JASMINE2"
"577",7,"GS-20-0.8-","AUCell2"
"578",6,"GS-20-0.8-","UCell2"
"579",6,"GS-20-0.8-","scPS2"
"580",7,"GS-20-0.8-","SCSE2"
"581",6,"GS-20-0.8-","AddModuleScore2"
"582",0,"GS-20-0.8-","ssGSEA3"
"583",6,"GS-20-0.8-","JASMINE3"
"584",7,"GS-20-0.8-","AUCell3"
"585",3,"GS-20-0.8-","UCell3"
"586",7,"GS-20-0.8-","scPS3"
"587",3,"GS-20-0.8-","SCSE3"
"588",3,"GS-20-0.8-","AddModuleScore3"
"589",0,"GS-20-0.8-","ssGSEA4"
"590",13,"GS-20-0.8-","JASMINE4"
"591",7,"GS-20-0.8-","AUCell4"
"592",4,"GS-20-0.8-","UCell4"
"593",6,"GS-20-0.8-","scPS4"
"594",7,"GS-20-0.8-","SCSE4"
"595",7,"GS-20-0.8-","AddModuleScore4"
"596",0,"GS-20-0.8-","ssGSEA5"
"597",9,"GS-20-0.8-","JASMINE5"
"598",3,"GS-20-0.8-","AUCell5"
"599",1,"GS-20-0.8-","UCell5"
"600",4,"GS-20-0.8-","scPS5"
"601",4,"GS-20-0.8-","SCSE5"
"602",1,"GS-20-0.8-","AddModuleScore5"
"603",0,"GS-20-0.8-","ssGSEA6"
"604",16,"GS-20-0.8-","JASMINE6"
"605",8,"GS-20-0.8-","AUCell6"
"606",3,"GS-20-0.8-","UCell6"
"607",8,"GS-20-0.8-","scPS6"
"608",7,"GS-20-0.8-","SCSE6"
"609",7,"GS-20-0.8-","AddModuleScore6"
"610",0,"GS-20-0.8-","ssGSEA7"
"611",10,"GS-20-0.8-","JASMINE7"
"612",7,"GS-20-0.8-","AUCell7"
"613",8,"GS-20-0.8-","UCell7"
