"","count","geneset","methods"
"71",0,"GS-10-0.2-","ssGSEA"
"72",100,"GS-10-0.2-","JASMINE"
"73",100,"GS-10-0.2-","AUCell"
"74",98,"GS-10-0.2-","UCell"
"75",100,"GS-10-0.2-","scPS"
"76",98,"GS-10-0.2-","SCSE"
"77",64,"GS-10-0.2-","AddModuleScore"
"78",0,"GS-10-0.2-","ssGSEA1"
"79",100,"GS-10-0.2-","JASMINE1"
"80",100,"GS-10-0.2-","AUCell1"
"81",96,"GS-10-0.2-","UCell1"
"82",100,"GS-10-0.2-","scPS1"
"83",93,"GS-10-0.2-","SCSE1"
"84",58,"GS-10-0.2-","AddModuleScore1"
"85",14,"GS-10-0.2-","ssGSEA2"
"86",100,"GS-10-0.2-","JASMINE2"
"87",100,"GS-10-0.2-","AUCell2"
"88",100,"GS-10-0.2-","UCell2"
"89",100,"GS-10-0.2-","scPS2"
"90",96,"GS-10-0.2-","SCSE2"
"91",57,"GS-10-0.2-","AddModuleScore2"
"92",0,"GS-10-0.2-","ssGSEA3"
"93",100,"GS-10-0.2-","JASMINE3"
"94",88,"GS-10-0.2-","AUCell3"
"95",96,"GS-10-0.2-","UCell3"
"96",100,"GS-10-0.2-","scPS3"
"97",95,"GS-10-0.2-","SCSE3"
"98",60,"GS-10-0.2-","AddModuleScore3"
"99",0,"GS-10-0.2-","ssGSEA4"
"100",100,"GS-10-0.2-","JASMINE4"
"101",100,"GS-10-0.2-","AUCell4"
"102",99,"GS-10-0.2-","UCell4"
"103",100,"GS-10-0.2-","scPS4"
"104",96,"GS-10-0.2-","SCSE4"
"105",59,"GS-10-0.2-","AddModuleScore4"
"106",0,"GS-10-0.2-","ssGSEA5"
"107",100,"GS-10-0.2-","JASMINE5"
"108",100,"GS-10-0.2-","AUCell5"
"109",97,"GS-10-0.2-","UCell5"
"110",100,"GS-10-0.2-","scPS5"
"111",97,"GS-10-0.2-","SCSE5"
"112",52,"GS-10-0.2-","AddModuleScore5"
"113",0,"GS-10-0.2-","ssGSEA6"
"114",100,"GS-10-0.2-","JASMINE6"
"115",100,"GS-10-0.2-","AUCell6"
"116",100,"GS-10-0.2-","UCell6"
"117",100,"GS-10-0.2-","scPS6"
"118",98,"GS-10-0.2-","SCSE6"
"119",56,"GS-10-0.2-","AddModuleScore6"
"120",0,"GS-10-0.2-","ssGSEA7"
"121",100,"GS-10-0.2-","JASMINE7"
"122",87,"GS-10-0.2-","AUCell7"
"123",100,"GS-10-0.2-","UCell7"
"124",100,"GS-10-0.2-","scPS7"
"125",95,"GS-10-0.2-","SCSE7"
"126",55,"GS-10-0.2-","AddModuleScore7"
"127",0,"GS-10-0.2-","ssGSEA8"
"128",100,"GS-10-0.2-","JASMINE8"
"129",76,"GS-10-0.2-","AUCell8"
"130",100,"GS-10-0.2-","UCell8"
"131",100,"GS-10-0.2-","scPS8"
"132",96,"GS-10-0.2-","SCSE8"
"133",56,"GS-10-0.2-","AddModuleScore8"
"134",0,"GS-10-0.2-","ssGSEA9"
"135",100,"GS-10-0.2-","JASMINE9"
"136",100,"GS-10-0.2-","AUCell9"
"137",95,"GS-10-0.2-","UCell9"
"138",100,"GS-10-0.2-","scPS9"
"139",96,"GS-10-0.2-","SCSE9"
"140",54,"GS-10-0.2-","AddModuleScore9"
"141",0,"GS-10-0.5-","ssGSEA"
"142",100,"GS-10-0.5-","JASMINE"
"143",100,"GS-10-0.5-","AUCell"
"144",95,"GS-10-0.5-","UCell"
"145",100,"GS-10-0.5-","scPS"
"146",80,"GS-10-0.5-","SCSE"
"147",49,"GS-10-0.5-","AddModuleScore"
"148",0,"GS-10-0.5-","ssGSEA1"
"149",100,"GS-10-0.5-","JASMINE1"
"150",100,"GS-10-0.5-","AUCell1"
"151",92,"GS-10-0.5-","UCell1"
"152",100,"GS-10-0.5-","scPS1"
"153",79,"GS-10-0.5-","SCSE1"
"154",61,"GS-10-0.5-","AddModuleScore1"
"155",16,"GS-10-0.5-","ssGSEA2"
"156",100,"GS-10-0.5-","JASMINE2"
"157",100,"GS-10-0.5-","AUCell2"
"158",96,"GS-10-0.5-","UCell2"
"159",100,"GS-10-0.5-","scPS2"
"160",83,"GS-10-0.5-","SCSE2"
"161",57,"GS-10-0.5-","AddModuleScore2"
"162",0,"GS-10-0.5-","ssGSEA3"
"163",100,"GS-10-0.5-","JASMINE3"
"164",88,"GS-10-0.5-","AUCell3"
"165",95,"GS-10-0.5-","UCell3"
"166",100,"GS-10-0.5-","scPS3"
"167",78,"GS-10-0.5-","SCSE3"
"168",57,"GS-10-0.5-","AddModuleScore3"
"169",0,"GS-10-0.5-","ssGSEA4"
"170",100,"GS-10-0.5-","JASMINE4"
"171",100,"GS-10-0.5-","AUCell4"
"172",96,"GS-10-0.5-","UCell4"
"173",100,"GS-10-0.5-","scPS4"
"174",86,"GS-10-0.5-","SCSE4"
"175",56,"GS-10-0.5-","AddModuleScore4"
"176",0,"GS-10-0.5-","ssGSEA5"
"177",100,"GS-10-0.5-","JASMINE5"
"178",99,"GS-10-0.5-","AUCell5"
"179",94,"GS-10-0.5-","UCell5"
"180",100,"GS-10-0.5-","scPS5"
"181",86,"GS-10-0.5-","SCSE5"
"182",60,"GS-10-0.5-","AddModuleScore5"
"183",0,"GS-10-0.5-","ssGSEA6"
"184",100,"GS-10-0.5-","JASMINE6"
"185",100,"GS-10-0.5-","AUCell6"
"186",92,"GS-10-0.5-","UCell6"
"187",100,"GS-10-0.5-","scPS6"
"188",84,"GS-10-0.5-","SCSE6"
"189",63,"GS-10-0.5-","AddModuleScore6"
"190",0,"GS-10-0.5-","ssGSEA7"
"191",100,"GS-10-0.5-","JASMINE7"
"192",87,"GS-10-0.5-","AUCell7"
"193",93,"GS-10-0.5-","UCell7"
"194",100,"GS-10-0.5-","scPS7"
"195",84,"GS-10-0.5-","SCSE7"
"196",51,"GS-10-0.5-","AddModuleScore7"
"197",0,"GS-10-0.5-","ssGSEA8"
"198",100,"GS-10-0.5-","JASMINE8"
"199",76,"GS-10-0.5-","AUCell8"
"200",94,"GS-10-0.5-","UCell8"
"201",100,"GS-10-0.5-","scPS8"
"202",84,"GS-10-0.5-","SCSE8"
"203",53,"GS-10-0.5-","AddModuleScore8"
"204",0,"GS-10-0.5-","ssGSEA9"
"205",100,"GS-10-0.5-","JASMINE9"
"206",100,"GS-10-0.5-","AUCell9"
"207",93,"GS-10-0.5-","UCell9"
"208",100,"GS-10-0.5-","scPS9"
"209",81,"GS-10-0.5-","SCSE9"
"210",57,"GS-10-0.5-","AddModuleScore9"
"211",0,"GS-10-0.8-","ssGSEA"
"212",93,"GS-10-0.8-","JASMINE"
"213",87,"GS-10-0.8-","AUCell"
"214",67,"GS-10-0.8-","UCell"
"215",88,"GS-10-0.8-","scPS"
"216",45,"GS-10-0.8-","SCSE"
"217",68,"GS-10-0.8-","AddModuleScore"
"218",0,"GS-10-0.8-","ssGSEA1"
"219",91,"GS-10-0.8-","JASMINE1"
"220",80,"GS-10-0.8-","AUCell1"
"221",60,"GS-10-0.8-","UCell1"
"222",92,"GS-10-0.8-","scPS1"
"223",46,"GS-10-0.8-","SCSE1"
"224",68,"GS-10-0.8-","AddModuleScore1"
"225",2,"GS-10-0.8-","ssGSEA2"
"226",90,"GS-10-0.8-","JASMINE2"
"227",77,"GS-10-0.8-","AUCell2"
"228",56,"GS-10-0.8-","UCell2"
"229",90,"GS-10-0.8-","scPS2"
"230",44,"GS-10-0.8-","SCSE2"
"231",48,"GS-10-0.8-","AddModuleScore2"
"232",0,"GS-10-0.8-","ssGSEA3"
"233",92,"GS-10-0.8-","JASMINE3"
"234",73,"GS-10-0.8-","AUCell3"
"235",49,"GS-10-0.8-","UCell3"
"236",92,"GS-10-0.8-","scPS3"
"237",43,"GS-10-0.8-","SCSE3"
"238",58,"GS-10-0.8-","AddModuleScore3"
"239",0,"GS-10-0.8-","ssGSEA4"
"240",87,"GS-10-0.8-","JASMINE4"
"241",74,"GS-10-0.8-","AUCell4"
"242",49,"GS-10-0.8-","UCell4"
"243",84,"GS-10-0.8-","scPS4"
"244",47,"GS-10-0.8-","SCSE4"
"245",64,"GS-10-0.8-","AddModuleScore4"
"246",0,"GS-10-0.8-","ssGSEA5"
"247",89,"GS-10-0.8-","JASMINE5"
"248",80,"GS-10-0.8-","AUCell5"
"249",56,"GS-10-0.8-","UCell5"
"250",91,"GS-10-0.8-","scPS5"
"251",55,"GS-10-0.8-","SCSE5"
"252",64,"GS-10-0.8-","AddModuleScore5"
"253",0,"GS-10-0.8-","ssGSEA6"
"254",92,"GS-10-0.8-","JASMINE6"
"255",85,"GS-10-0.8-","AUCell6"
"256",56,"GS-10-0.8-","UCell6"
"257",88,"GS-10-0.8-","scPS6"
"258",45,"GS-10-0.8-","SCSE6"
"259",67,"GS-10-0.8-","AddModuleScore6"
"260",0,"GS-10-0.8-","ssGSEA7"
"261",90,"GS-10-0.8-","JASMINE7"
"262",73,"GS-10-0.8-","AUCell7"
"263",60,"GS-10-0.8-","UCell7"
"264",91,"GS-10-0.8-","scPS7"
"265",48,"GS-10-0.8-","SCSE7"
"266",61,"GS-10-0.8-","AddModuleScore7"
"267",0,"GS-10-0.8-","ssGSEA8"
"268",93,"GS-10-0.8-","JASMINE8"
"269",63,"GS-10-0.8-","AUCell8"
"270",59,"GS-10-0.8-","UCell8"
"271",93,"GS-10-0.8-","scPS8"
"272",46,"GS-10-0.8-","SCSE8"
"273",70,"GS-10-0.8-","AddModuleScore8"
"274",0,"GS-10-0.8-","ssGSEA9"
"275",90,"GS-10-0.8-","JASMINE9"
"276",76,"GS-10-0.8-","AUCell9"
"277",55,"GS-10-0.8-","UCell9"
"278",86,"GS-10-0.8-","scPS9"
"279",47,"GS-10-0.8-","SCSE9"
"280",63,"GS-10-0.8-","AddModuleScore9"
"281",0,"GS-10-1-","ssGSEA"
"282",46,"GS-10-1-","JASMINE"
"283",23,"GS-10-1-","AUCell"
"284",10,"GS-10-1-","UCell"
"285",3,"GS-10-1-","scPS"
"286",6,"GS-10-1-","SCSE"
"287",5,"GS-10-1-","AddModuleScore"
"288",0,"GS-10-1-","ssGSEA1"
"289",35,"GS-10-1-","JASMINE1"
"290",21,"GS-10-1-","AUCell1"
"291",10,"GS-10-1-","UCell1"
"292",5,"GS-10-1-","scPS1"
"293",7,"GS-10-1-","SCSE1"
"294",6,"GS-10-1-","AddModuleScore1"
"295",2,"GS-10-1-","ssGSEA2"
"296",27,"GS-10-1-","JASMINE2"
"297",17,"GS-10-1-","AUCell2"
"298",5,"GS-10-1-","UCell2"
"299",2,"GS-10-1-","scPS2"
"300",5,"GS-10-1-","SCSE2"
"301",3,"GS-10-1-","AddModuleScore2"
"302",0,"GS-10-1-","ssGSEA3"
"303",43,"GS-10-1-","JASMINE3"
"304",17,"GS-10-1-","AUCell3"
"305",6,"GS-10-1-","UCell3"
"306",2,"GS-10-1-","scPS3"
"307",6,"GS-10-1-","SCSE3"
"308",4,"GS-10-1-","AddModuleScore3"
"309",0,"GS-10-1-","ssGSEA4"
"310",46,"GS-10-1-","JASMINE4"
"311",24,"GS-10-1-","AUCell4"
"312",10,"GS-10-1-","UCell4"
"313",1,"GS-10-1-","scPS4"
"314",8,"GS-10-1-","SCSE4"
"315",2,"GS-10-1-","AddModuleScore4"
"316",0,"GS-10-1-","ssGSEA5"
"317",36,"GS-10-1-","JASMINE5"
"318",19,"GS-10-1-","AUCell5"
"319",6,"GS-10-1-","UCell5"
"320",3,"GS-10-1-","scPS5"
"321",5,"GS-10-1-","SCSE5"
"322",7,"GS-10-1-","AddModuleScore5"
"323",0,"GS-10-1-","ssGSEA6"
"324",49,"GS-10-1-","JASMINE6"
"325",26,"GS-10-1-","AUCell6"
"326",17,"GS-10-1-","UCell6"
"327",4,"GS-10-1-","scPS6"
"328",18,"GS-10-1-","SCSE6"
"329",5,"GS-10-1-","AddModuleScore6"
"330",0,"GS-10-1-","ssGSEA7"
"331",38,"GS-10-1-","JASMINE7"
"332",25,"GS-10-1-","AUCell7"
"333",12,"GS-10-1-","UCell7"
"334",8,"GS-10-1-","scPS7"
"335",12,"GS-10-1-","SCSE7"
"336",7,"GS-10-1-","AddModuleScore7"
"337",0,"GS-10-1-","ssGSEA8"
"338",28,"GS-10-1-","JASMINE8"
"339",7,"GS-10-1-","AUCell8"
"340",6,"GS-10-1-","UCell8"
"341",3,"GS-10-1-","scPS8"
"342",6,"GS-10-1-","SCSE8"
"343",12,"GS-10-1-","AddModuleScore8"
"344",0,"GS-10-1-","ssGSEA9"
"345",46,"GS-10-1-","JASMINE9"
"346",22,"GS-10-1-","AUCell9"
"347",12,"GS-10-1-","UCell9"
"348",3,"GS-10-1-","scPS9"
"349",9,"GS-10-1-","SCSE9"
"350",3,"GS-10-1-","AddModuleScore9"
"351",0,"GS-20-0-","ssGSEA"
"352",100,"GS-20-0-","JASMINE"
"353",100,"GS-20-0-","AUCell"
"354",100,"GS-20-0-","UCell"
"355",100,"GS-20-0-","scPS"
"356",100,"GS-20-0-","SCSE"
"357",71,"GS-20-0-","AddModuleScore"
"358",0,"GS-20-0-","ssGSEA1"
"359",100,"GS-20-0-","JASMINE1"
"360",100,"GS-20-0-","AUCell1"
"361",100,"GS-20-0-","UCell1"
"362",100,"GS-20-0-","scPS1"
"363",100,"GS-20-0-","SCSE1"
"364",62,"GS-20-0-","AddModuleScore1"
"365",19,"GS-20-0-","ssGSEA2"
"366",100,"GS-20-0-","JASMINE2"
"367",100,"GS-20-0-","AUCell2"
"368",100,"GS-20-0-","UCell2"
"369",100,"GS-20-0-","scPS2"
"370",100,"GS-20-0-","SCSE2"
"371",75,"GS-20-0-","AddModuleScore2"
"372",0,"GS-20-0-","ssGSEA3"
"373",100,"GS-20-0-","JASMINE3"
"374",87,"GS-20-0-","AUCell3"
"375",100,"GS-20-0-","UCell3"
"376",100,"GS-20-0-","scPS3"
"377",100,"GS-20-0-","SCSE3"
"378",62,"GS-20-0-","AddModuleScore3"
"379",0,"GS-20-0-","ssGSEA4"
"380",100,"GS-20-0-","JASMINE4"
"381",100,"GS-20-0-","AUCell4"
"382",100,"GS-20-0-","UCell4"
"383",100,"GS-20-0-","scPS4"
"384",100,"GS-20-0-","SCSE4"
"385",74,"GS-20-0-","AddModuleScore4"
"386",1,"GS-20-0-","ssGSEA5"
"387",100,"GS-20-0-","JASMINE5"
"388",100,"GS-20-0-","AUCell5"
"389",99,"GS-20-0-","UCell5"
"390",100,"GS-20-0-","scPS5"
"391",100,"GS-20-0-","SCSE5"
"392",67,"GS-20-0-","AddModuleScore5"
"393",0,"GS-20-0-","ssGSEA6"
"394",100,"GS-20-0-","JASMINE6"
"395",100,"GS-20-0-","AUCell6"
"396",100,"GS-20-0-","UCell6"
"397",100,"GS-20-0-","scPS6"
"398",100,"GS-20-0-","SCSE6"
"399",79,"GS-20-0-","AddModuleScore6"
"400",0,"GS-20-0-","ssGSEA7"
"401",100,"GS-20-0-","JASMINE7"
"402",88,"GS-20-0-","AUCell7"
"403",100,"GS-20-0-","UCell7"
"404",100,"GS-20-0-","scPS7"
"405",100,"GS-20-0-","SCSE7"
"406",65,"GS-20-0-","AddModuleScore7"
"407",0,"GS-20-0-","ssGSEA8"
"408",100,"GS-20-0-","JASMINE8"
"409",74,"GS-20-0-","AUCell8"
"410",100,"GS-20-0-","UCell8"
"411",100,"GS-20-0-","scPS8"
"412",100,"GS-20-0-","SCSE8"
"413",68,"GS-20-0-","AddModuleScore8"
"414",0,"GS-20-0-","ssGSEA9"
"415",100,"GS-20-0-","JASMINE9"
"416",100,"GS-20-0-","AUCell9"
"417",100,"GS-20-0-","UCell9"
"418",100,"GS-20-0-","scPS9"
"419",100,"GS-20-0-","SCSE9"
"420",65,"GS-20-0-","AddModuleScore9"
"421",0,"GS-20-0.2-","ssGSEA"
"422",100,"GS-20-0.2-","JASMINE"
"423",100,"GS-20-0.2-","AUCell"
"424",100,"GS-20-0.2-","UCell"
"425",100,"GS-20-0.2-","scPS"
"426",100,"GS-20-0.2-","SCSE"
"427",87,"GS-20-0.2-","AddModuleScore"
"428",0,"GS-20-0.2-","ssGSEA1"
"429",100,"GS-20-0.2-","JASMINE1"
"430",100,"GS-20-0.2-","AUCell1"
"431",99,"GS-20-0.2-","UCell1"
"432",100,"GS-20-0.2-","scPS1"
"433",100,"GS-20-0.2-","SCSE1"
"434",84,"GS-20-0.2-","AddModuleScore1"
"435",15,"GS-20-0.2-","ssGSEA2"
"436",100,"GS-20-0.2-","JASMINE2"
"437",100,"GS-20-0.2-","AUCell2"
"438",100,"GS-20-0.2-","UCell2"
"439",100,"GS-20-0.2-","scPS2"
"440",100,"GS-20-0.2-","SCSE2"
"441",84,"GS-20-0.2-","AddModuleScore2"
"442",0,"GS-20-0.2-","ssGSEA3"
"443",100,"GS-20-0.2-","JASMINE3"
"444",87,"GS-20-0.2-","AUCell3"
"445",100,"GS-20-0.2-","UCell3"
"446",100,"GS-20-0.2-","scPS3"
"447",100,"GS-20-0.2-","SCSE3"
"448",81,"GS-20-0.2-","AddModuleScore3"
"449",0,"GS-20-0.2-","ssGSEA4"
"450",100,"GS-20-0.2-","JASMINE4"
"451",100,"GS-20-0.2-","AUCell4"
"452",100,"GS-20-0.2-","UCell4"
"453",100,"GS-20-0.2-","scPS4"
"454",100,"GS-20-0.2-","SCSE4"
"455",87,"GS-20-0.2-","AddModuleScore4"
"456",0,"GS-20-0.2-","ssGSEA5"
"457",100,"GS-20-0.2-","JASMINE5"
"458",100,"GS-20-0.2-","AUCell5"
"459",99,"GS-20-0.2-","UCell5"
"460",100,"GS-20-0.2-","scPS5"
"461",100,"GS-20-0.2-","SCSE5"
"462",90,"GS-20-0.2-","AddModuleScore5"
"463",0,"GS-20-0.2-","ssGSEA6"
"464",100,"GS-20-0.2-","JASMINE6"
"465",100,"GS-20-0.2-","AUCell6"
"466",98,"GS-20-0.2-","UCell6"
"467",100,"GS-20-0.2-","scPS6"
"468",100,"GS-20-0.2-","SCSE6"
"469",89,"GS-20-0.2-","AddModuleScore6"
"470",0,"GS-20-0.2-","ssGSEA7"
"471",100,"GS-20-0.2-","JASMINE7"
"472",88,"GS-20-0.2-","AUCell7"
"473",100,"GS-20-0.2-","UCell7"
"474",100,"GS-20-0.2-","scPS7"
"475",99,"GS-20-0.2-","SCSE7"
"476",87,"GS-20-0.2-","AddModuleScore7"
"477",0,"GS-20-0.2-","ssGSEA8"
"478",100,"GS-20-0.2-","JASMINE8"
"479",74,"GS-20-0.2-","AUCell8"
"480",100,"GS-20-0.2-","UCell8"
"481",100,"GS-20-0.2-","scPS8"
"482",100,"GS-20-0.2-","SCSE8"
"483",84,"GS-20-0.2-","AddModuleScore8"
"484",0,"GS-20-0.2-","ssGSEA9"
"485",100,"GS-20-0.2-","JASMINE9"
"486",100,"GS-20-0.2-","AUCell9"
"487",98,"GS-20-0.2-","UCell9"
"488",100,"GS-20-0.2-","scPS9"
"489",100,"GS-20-0.2-","SCSE9"
"490",81,"GS-20-0.2-","AddModuleScore9"
"491",0,"GS-20-0.5-","ssGSEA"
"492",100,"GS-20-0.5-","JASMINE"
"493",100,"GS-20-0.5-","AUCell"
"494",98,"GS-20-0.5-","UCell"
"495",100,"GS-20-0.5-","scPS"
"496",98,"GS-20-0.5-","SCSE"
"497",78,"GS-20-0.5-","AddModuleScore"
"498",0,"GS-20-0.5-","ssGSEA1"
"499",100,"GS-20-0.5-","JASMINE1"
"500",100,"GS-20-0.5-","AUCell1"
"501",99,"GS-20-0.5-","UCell1"
"502",100,"GS-20-0.5-","scPS1"
"503",98,"GS-20-0.5-","SCSE1"
"504",77,"GS-20-0.5-","AddModuleScore1"
"505",10,"GS-20-0.5-","ssGSEA2"
"506",100,"GS-20-0.5-","JASMINE2"
"507",100,"GS-20-0.5-","AUCell2"
"508",100,"GS-20-0.5-","UCell2"
"509",100,"GS-20-0.5-","scPS2"
"510",97,"GS-20-0.5-","SCSE2"
"511",81,"GS-20-0.5-","AddModuleScore2"
"512",0,"GS-20-0.5-","ssGSEA3"
"513",100,"GS-20-0.5-","JASMINE3"
"514",87,"GS-20-0.5-","AUCell3"
"515",95,"GS-20-0.5-","UCell3"
"516",100,"GS-20-0.5-","scPS3"
"517",99,"GS-20-0.5-","SCSE3"
"518",81,"GS-20-0.5-","AddModuleScore3"
"519",0,"GS-20-0.5-","ssGSEA4"
"520",100,"GS-20-0.5-","JASMINE4"
"521",100,"GS-20-0.5-","AUCell4"
"522",96,"GS-20-0.5-","UCell4"
"523",100,"GS-20-0.5-","scPS4"
"524",97,"GS-20-0.5-","SCSE4"
"525",85,"GS-20-0.5-","AddModuleScore4"
"526",0,"GS-20-0.5-","ssGSEA5"
"527",100,"GS-20-0.5-","JASMINE5"
"528",100,"GS-20-0.5-","AUCell5"
"529",96,"GS-20-0.5-","UCell5"
"530",100,"GS-20-0.5-","scPS5"
"531",96,"GS-20-0.5-","SCSE5"
"532",77,"GS-20-0.5-","AddModuleScore5"
"533",0,"GS-20-0.5-","ssGSEA6"
"534",100,"GS-20-0.5-","JASMINE6"
"535",100,"GS-20-0.5-","AUCell6"
"536",94,"GS-20-0.5-","UCell6"
"537",100,"GS-20-0.5-","scPS6"
"538",97,"GS-20-0.5-","SCSE6"
"539",78,"GS-20-0.5-","AddModuleScore6"
"540",0,"GS-20-0.5-","ssGSEA7"
"541",100,"GS-20-0.5-","JASMINE7"
"542",88,"GS-20-0.5-","AUCell7"
"543",98,"GS-20-0.5-","UCell7"
"544",100,"GS-20-0.5-","scPS7"
"545",95,"GS-20-0.5-","SCSE7"
"546",73,"GS-20-0.5-","AddModuleScore7"
"547",0,"GS-20-0.5-","ssGSEA8"
"548",100,"GS-20-0.5-","JASMINE8"
"549",74,"GS-20-0.5-","AUCell8"
"550",99,"GS-20-0.5-","UCell8"
"551",100,"GS-20-0.5-","scPS8"
"552",96,"GS-20-0.5-","SCSE8"
"553",75,"GS-20-0.5-","AddModuleScore8"
"554",0,"GS-20-0.5-","ssGSEA9"
"555",100,"GS-20-0.5-","JASMINE9"
"556",100,"GS-20-0.5-","AUCell9"
"557",93,"GS-20-0.5-","UCell9"
"558",100,"GS-20-0.5-","scPS9"
"559",100,"GS-20-0.5-","SCSE9"
"560",79,"GS-20-0.5-","AddModuleScore9"
"561",0,"GS-20-0.8-","ssGSEA"
"562",97,"GS-20-0.8-","JASMINE"
"563",96,"GS-20-0.8-","AUCell"
"564",63,"GS-20-0.8-","UCell"
"565",100,"GS-20-0.8-","scPS"
"566",59,"GS-20-0.8-","SCSE"
"567",57,"GS-20-0.8-","AddModuleScore"
"568",1,"GS-20-0.8-","ssGSEA1"
"569",99,"GS-20-0.8-","JASMINE1"
"570",97,"GS-20-0.8-","AUCell1"
"571",69,"GS-20-0.8-","UCell1"
"572",98,"GS-20-0.8-","scPS1"
"573",56,"GS-20-0.8-","SCSE1"
"574",47,"GS-20-0.8-","AddModuleScore1"
"575",4,"GS-20-0.8-","ssGSEA2"
"576",97,"GS-20-0.8-","JASMINE2"
"577",96,"GS-20-0.8-","AUCell2"
"578",76,"GS-20-0.8-","UCell2"
"579",98,"GS-20-0.8-","scPS2"
"580",58,"GS-20-0.8-","SCSE2"
"581",45,"GS-20-0.8-","AddModuleScore2"
"582",0,"GS-20-0.8-","ssGSEA3"
"583",99,"GS-20-0.8-","JASMINE3"
"584",86,"GS-20-0.8-","AUCell3"
"585",65,"GS-20-0.8-","UCell3"
"586",99,"GS-20-0.8-","scPS3"
"587",71,"GS-20-0.8-","SCSE3"
"588",53,"GS-20-0.8-","AddModuleScore3"
"589",0,"GS-20-0.8-","ssGSEA4"
"590",97,"GS-20-0.8-","JASMINE4"
"591",95,"GS-20-0.8-","AUCell4"
"592",64,"GS-20-0.8-","UCell4"
"593",100,"GS-20-0.8-","scPS4"
"594",66,"GS-20-0.8-","SCSE4"
"595",46,"GS-20-0.8-","AddModuleScore4"
"596",1,"GS-20-0.8-","ssGSEA5"
"597",100,"GS-20-0.8-","JASMINE5"
"598",99,"GS-20-0.8-","AUCell5"
"599",64,"GS-20-0.8-","UCell5"
"600",99,"GS-20-0.8-","scPS5"
"601",64,"GS-20-0.8-","SCSE5"
"602",56,"GS-20-0.8-","AddModuleScore5"
"603",0,"GS-20-0.8-","ssGSEA6"
"604",100,"GS-20-0.8-","JASMINE6"
"605",99,"GS-20-0.8-","AUCell6"
"606",67,"GS-20-0.8-","UCell6"
"607",98,"GS-20-0.8-","scPS6"
"608",59,"GS-20-0.8-","SCSE6"
"609",47,"GS-20-0.8-","AddModuleScore6"
"610",0,"GS-20-0.8-","ssGSEA7"
"611",99,"GS-20-0.8-","JASMINE7"
"612",87,"GS-20-0.8-","AUCell7"
"613",74,"GS-20-0.8-","UCell7"
